time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.0009317398071289062,alcohol,741970,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0017690658569335938,alcohol,742224,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0025146007537841797,alcohol,742477,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0031363964080810547,alcohol,742731,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.003664731979370117,alcohol,742984,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.004251003265380859,alcohol,743238,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.004776716232299805,alcohol,743491,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.006748199462890625,alcohol,743744,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.055997610092163086,alcohol,743998,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.3087947368621826,alcohol,744251,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.5620675086975098,alcohol,744505,50.0,290.0,201.0,246.0,49.0,15.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.8154666423797607,alcohol,744758,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.0694634914398193,alcohol,745011,50.0,290.0,201.0,246.0,49.0,15.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.3228518962860107,alcohol,745265,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.5757567882537842,alcohol,745518,50.0,290.0,201.0,246.0,49.0,15.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.8289482593536377,alcohol,745772,50.0,290.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.0846118927001953,alcohol,746024,50.0,290.0,201.0,246.0,49.0,15.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.336841106414795,alcohol,746278,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.5899136066436768,alcohol,746531,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.843602418899536,alcohol,746784,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.0972328186035156,alcohol,747038,50.0,290.0,201.0,246.0,49.0,15.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.3500125408172607,alcohol,747291,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.603986978530884,alcohol,747545,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.857539176940918,alcohol,747798,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.110728025436401,alcohol,748051,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.363788843154907,alcohol,748305,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.61642599105835,alcohol,748558,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.871470212936401,alcohol,748812,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.125275373458862,alcohol,749065,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.376810312271118,alcohol,749319,49.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.631714582443237,alcohol,749572,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.88313889503479,alcohol,749825,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.137524366378784,alcohol,750078,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.390754699707031,alcohol,750331,50.0,289.0,201.0,245.0,48.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.644178628921509,alcohol,750585,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.915227890014648,alcohol,750838,50.0,289.0,201.0,245.0,48.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.151146411895752,alcohol,751091,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.403740406036377,alcohol,751345,50.0,289.0,200.0,245.0,49.0,15.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.658190488815308,alcohol,751598,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.910263776779175,alcohol,751852,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.164242267608643,alcohol,752105,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.417552471160889,alcohol,752359,50.0,289.0,201.0,245.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.67101263999939,alcohol,752612,50.0,290.0,201.0,246.0,49.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
