feature_extractor_layers,feature_extractor_architecture,split,description,task,variant,lambda,seed,classifier_label_usage,domain_label_usage,model_selection_labels,best_epoch,L_last,Ld_last,backward_loss_scalar_last,feature_extractor_objective,class_loss_last,domain_loss_last,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,train_test_accuracy_gap,domain_discriminator_accuracy
1,54 -> 16 -> ReLU -> Dropout(0.05),S3_train_I_internal_20_10_test_all,Train 20 and validate 10 fixed Period I samples; test every current later-day sample.,three_class_with_air,DANN-UDA,0.5,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,source validation labels,10,0.0082363877445459,0.1987592875957489,0.2069956809282302,min L - lambda*Ld via gradient reversal,0.0082363877445459,0.1987592875957489,20,20,10,0,273,0,273,0.85,0.7,0.6446886446886447,0.8333333333333334,0.6666666666666666,0.6561213991769548,0.8249999999999998,0.6518518518518519,0.6332442970301905,0.2053113553113552,0.931740614334471
1,54 -> 16 -> ReLU -> Dropout(0.05),S3_train_I_internal_20_10_test_all,Train 20 and validate 10 fixed Period I samples; test every current later-day sample.,three_class_with_air,DANN-UDA,0.5,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,source validation labels,10,0.0014959347900003,0.2298779338598251,0.2313738614320755,min L - lambda*Ld via gradient reversal,0.0014959347900003,0.2298779338598251,20,20,10,0,273,0,273,0.85,0.7,0.6410256410256411,0.875,0.6666666666666666,0.6558641975308642,0.8392496392496392,0.6518518518518519,0.6263654534467532,0.2089743589743589,0.931740614334471
1,54 -> 16 -> ReLU -> Dropout(0.05),S3_train_I_internal_20_10_test_all,Train 20 and validate 10 fixed Period I samples; test every current later-day sample.,three_class_with_air,DANN-UDA,0.5,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,source validation labels,10,0.0211686082184314,0.2437668889760971,0.2649354934692383,min L - lambda*Ld via gradient reversal,0.0211686082184314,0.2437668889760971,20,20,10,0,273,0,273,0.9,0.7,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.6782407407407408,0.888888888888889,0.6518518518518519,0.679258144555218,0.2333333333333334,0.931740614334471
1,54 -> 16 -> ReLU -> Dropout(0.05),S3_train_I_internal_20_10_test_all,Train 20 and validate 10 fixed Period I samples; test every current later-day sample.,three_class_with_air,DANN-UDA,0.5,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,source validation labels,20,0.0018697411287575,0.2428444921970367,0.2447142302989959,min L - lambda*Ld via gradient reversal,0.0018697411287575,0.2428444921970367,20,20,10,0,273,0,273,0.9,0.7,0.6227106227106227,0.9166666666666666,0.6666666666666666,0.6372170781893004,0.8990740740740741,0.6518518518518519,0.6094539040384643,0.2772893772893773,0.931740614334471
1,54 -> 16 -> ReLU -> Dropout(0.05),S3_train_I_internal_20_10_test_all,Train 20 and validate 10 fixed Period I samples; test every current later-day sample.,three_class_with_air,DANN-UDA,0.5,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,source validation labels,10,0.0014774480368942,0.2266735881567001,0.2281510382890701,min L - lambda*Ld via gradient reversal,0.0014774480368942,0.2266735881567001,20,20,10,0,273,0,273,0.8,0.7,0.6263736263736264,0.7916666666666666,0.6666666666666666,0.6400462962962963,0.7773809523809524,0.6555555555555556,0.6197350387081371,0.1736263736263736,0.931740614334471
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,MLP source only,0.0,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,140,0.0008792405133135,0.0,0.0008792405133135,min L - lambda*Ld via gradient reversal,0.0008792405133135,0.0,30,30,0,0,273,28,245,1.0,0.8928571428571429,0.7795918367346939,1.0,0.9,0.781724540724222,1.0,0.8912655971479501,0.7789572963225829,0.2204081632653061,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,MLP source only,0.0,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,80,0.0165488328784704,0.0,0.0165488328784704,min L - lambda*Ld via gradient reversal,0.0165488328784704,0.0,30,30,0,0,273,28,245,1.0,0.8928571428571429,0.7551020408163265,1.0,0.9,0.7591589678241478,1.0,0.8976982097186701,0.758331869718791,0.2448979591836735,0.4587458745874587
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,MLP source only,0.0,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,250,0.0020752176642417,0.0,0.0020752176642417,min L - lambda*Ld via gradient reversal,0.0020752176642417,0.0,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.7877551020408163,1.0,0.8583333333333334,0.7901667197621324,1.0,0.8552115583075336,0.7828927305916461,0.2122448979591836,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,MLP source only,0.0,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,110,0.0005439578671939,0.0,0.0005439578671939,min L - lambda*Ld via gradient reversal,0.0005439578671939,0.0,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.8,1.0,0.925,0.8011043856854624,1.0,0.925,0.8004115969412395,0.1999999999999999,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,MLP source only,0.0,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,200,0.0008774651796557,0.0,0.0008774651796557,min L - lambda*Ld via gradient reversal,0.0008774651796557,0.0,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.7959183673469388,1.0,0.8583333333333334,0.7979186577466285,1.0,0.8539562289562289,0.7957420841411649,0.2040816326530612,0.2145214521452145
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.05,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,270,0.0034135286696255,0.2411646544933319,0.2445781826972961,min L - lambda*Ld via gradient reversal,0.0034135286696255,0.2411646544933319,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.7918367346938775,1.0,0.9333333333333332,0.7926622066475523,1.0,0.927482103952692,0.7936534141578336,0.2081632653061225,0.9174917491749176
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.05,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,160,0.0065243826247751,0.1921028643846511,0.1986272484064102,min L - lambda*Ld via gradient reversal,0.0065243826247751,0.1921028643846511,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.7673469387755102,1.0,0.9333333333333332,0.7687161516406498,1.0,0.9326599326599326,0.7717921931250945,0.2326530612244898,0.924092409240924
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.05,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,130,0.0024426991585642,0.2232552170753479,0.2256979197263717,min L - lambda*Ld via gradient reversal,0.0024426991585642,0.2232552170753479,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.8285714285714286,1.0,0.9333333333333332,0.828926409684613,1.0,0.9326599326599326,0.8294720570046069,0.1714285714285713,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.05,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,170,0.0086116325110197,0.2331212162971496,0.2417328506708145,min L - lambda*Ld via gradient reversal,0.0086116325110197,0.2331212162971496,30,30,0,0,273,28,245,1.0,0.9642857142857144,0.7877551020408163,1.0,0.9666666666666668,0.7894764787087182,1.0,0.9628482972136224,0.7857584040325155,0.2122448979591836,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.05,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,350,0.0015313766198232,0.2385189682245254,0.2400503456592559,min L - lambda*Ld via gradient reversal,0.0015313766198232,0.2385189682245254,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.8122448979591836,1.0,0.9333333333333332,0.8134225337156207,1.0,0.927482103952692,0.8120905266372803,0.1877551020408163,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.2,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,110,0.0055423029698431,0.2650377750396728,0.2705800831317901,min L - lambda*Ld via gradient reversal,0.0055423029698431,0.2650377750396728,30,30,0,0,273,28,245,1.0,0.8928571428571429,0.8,1.0,0.9,0.8017946267388765,1.0,0.8912655971479501,0.8011415316344005,0.1999999999999999,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.2,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,160,0.0029426312539726,0.2520720362663269,0.2550146579742431,min L - lambda*Ld via gradient reversal,0.0029426312539726,0.2520720362663269,30,30,0,0,273,28,245,1.0,0.8928571428571429,0.8,1.0,0.8916666666666666,0.7997239035786343,1.0,0.8948431685273791,0.8028420008677865,0.1999999999999999,0.924092409240924
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.2,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,200,0.0013561946107074,0.2698566317558288,0.2712128162384033,min L - lambda*Ld via gradient reversal,0.0013561946107074,0.2698566317558288,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.8244897959183674,1.0,0.8583333333333334,0.8250504406923649,1.0,0.8539562289562289,0.8264317593877846,0.1755102040816326,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.2,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,90,0.0010634732898324,0.2581215500831604,0.2591850161552429,min L - lambda*Ld via gradient reversal,0.0010634732898324,0.2581215500831604,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.7795918367346939,1.0,0.9333333333333332,0.781724540724222,1.0,0.927482103952692,0.7816099866360617,0.2204081632653061,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.2,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,280,0.0023261925671249,0.2709089815616607,0.2732351720333099,min L - lambda*Ld via gradient reversal,0.0023261925671249,0.2709089815616607,30,30,0,0,273,28,245,1.0,0.9285714285714286,0.8204081632653061,1.0,0.9333333333333332,0.8204842306467027,1.0,0.927482103952692,0.8204577162327462,0.1795918367346939,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.5,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,40,0.0065739140845835,0.313596248626709,0.3201701641082763,min L - lambda*Ld via gradient reversal,0.0065739140845835,0.313596248626709,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.7714285714285715,1.0,0.8666666666666667,0.7746628437931401,1.0,0.8535805626598464,0.7727087311757561,0.2285714285714285,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.5,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,100,0.0045195575803518,0.2637828588485718,0.2683024108409881,min L - lambda*Ld via gradient reversal,0.0045195575803518,0.2637828588485718,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.8326530612244898,1.0,0.8583333333333334,0.832802378676861,1.0,0.8539562289562289,0.8317436478825435,0.1673469387755102,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.5,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,60,0.0014307115925475,0.2859393060207367,0.2873700261116028,min L - lambda*Ld via gradient reversal,0.0014307115925475,0.2859393060207367,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.7959183673469388,1.0,0.85,0.7972284166932143,1.0,0.8562711125640187,0.7982967870777147,0.2040816326530612,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.5,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,310,0.0022595922928303,0.2868973016738891,0.2891568839550018,min L - lambda*Ld via gradient reversal,0.0022595922928303,0.2868973016738891,30,30,0,0,273,28,245,1.0,0.8571428571428571,0.7591836734693878,1.0,0.8583333333333334,0.7637251778698099,1.0,0.8560315430520035,0.7630393185796415,0.2408163265306122,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,three_class_with_air,DANN-UDA,0.5,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,300,0.0165143441408872,0.3135586082935333,0.3300729393959045,min L - lambda*Ld via gradient reversal,0.0165143441408872,0.3135586082935333,30,30,0,0,273,28,245,1.0,0.8928571428571429,0.7673469387755102,1.0,0.8833333333333333,0.769406392694064,1.0,0.888888888888889,0.7630681565312664,0.2326530612244898,0.8811881188118812
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source only,0.0,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,330,0.0008792405133135,0.0,0.0008792405133135,min L - lambda*Ld via gradient reversal,0.0008792405133135,0.0,30,30,0,16,273,26,231,1.0,0.8076923076923077,0.7965367965367965,1.0,0.8111111111111112,0.7979960636965467,1.0,0.803778677462888,0.795387252610254,0.2034632034632034,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source only,0.0,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,50,0.0165488328784704,0.0,0.0165488328784704,min L - lambda*Ld via gradient reversal,0.0165488328784704,0.0,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7489177489177489,1.0,0.8444444444444444,0.7534442655215602,1.0,0.8521446347533305,0.7546037987612992,0.2510822510822511,0.4488448844884488
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source only,0.0,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,260,0.0020752176642417,0.0,0.0020752176642417,min L - lambda*Ld via gradient reversal,0.0020752176642417,0.0,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.8095238095238095,1.0,0.8444444444444444,0.8110574342458401,1.0,0.833950363362128,0.8101000879441828,0.1904761904761904,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source only,0.0,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,110,0.0005439578671939,0.0,0.0005439578671939,min L - lambda*Ld via gradient reversal,0.0005439578671939,0.0,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.7965367965367965,1.0,0.8777777777777778,0.7979960636965467,1.0,0.8792815371762742,0.7965418282276984,0.2034632034632034,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source only,0.0,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,280,0.0008774651796557,0.0,0.0008774651796557,min L - lambda*Ld via gradient reversal,0.0008774651796557,0.0,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7922077922077922,1.0,0.8444444444444444,0.7938808373590982,1.0,0.8468013468013469,0.7910624130907663,0.2077922077922077,0.231023102310231
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.05,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,270,0.0034135286696255,0.2411646544933319,0.2445781826972961,min L - lambda*Ld via gradient reversal,0.0034135286696255,0.2411646544933319,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7878787878787878,1.0,0.8444444444444444,0.789049919484702,1.0,0.8444444444444446,0.7895922296454619,0.2121212121212121,0.9174917491749176
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.05,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,290,0.0065243826247751,0.1921028643846511,0.1986272484064102,min L - lambda*Ld via gradient reversal,0.0065243826247751,0.1921028643846511,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7792207792207793,1.0,0.8444444444444444,0.7808194668098051,1.0,0.8564593301435407,0.7825754784800375,0.2207792207792207,0.933993399339934
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.05,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,200,0.0024426991585642,0.2232552170753479,0.2256979197263717,min L - lambda*Ld via gradient reversal,0.0024426991585642,0.2232552170753479,30,30,0,16,273,26,231,1.0,0.9230769230769232,0.8181818181818182,1.0,0.9111111111111112,0.8192878869207371,1.0,0.9204906204906204,0.8191549579573488,0.1818181818181817,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.05,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,240,0.0086116325110197,0.2331212162971496,0.2417328506708145,min L - lambda*Ld via gradient reversal,0.0086116325110197,0.2331212162971496,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.7878787878787878,1.0,0.8777777777777778,0.7897656110216497,1.0,0.8792815371762742,0.787547388740061,0.2121212121212121,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.05,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,330,0.0015313766198232,0.2385189682245254,0.2400503456592559,min L - lambda*Ld via gradient reversal,0.0015313766198232,0.2385189682245254,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.8181818181818182,1.0,0.8777777777777778,0.8185721953837896,1.0,0.8792815371762742,0.8183200956964924,0.1818181818181817,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.2,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,380,0.0055423029698431,0.2650377750396728,0.2705800831317901,min L - lambda*Ld via gradient reversal,0.0055423029698431,0.2650377750396728,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7835497835497836,1.0,0.8444444444444444,0.7849346931472535,1.0,0.8444444444444446,0.7854659873562091,0.2164502164502164,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.2,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,330,0.0029426312539726,0.2520720362663269,0.2550146579742431,min L - lambda*Ld via gradient reversal,0.0029426312539726,0.2520720362663269,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.8138528138528138,1.0,0.8777777777777778,0.8130255859724459,1.0,0.8759398496240601,0.8179953151553194,0.1861471861471861,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.2,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,90,0.0013561946107074,0.2698566317558288,0.2712128162384033,min L - lambda*Ld via gradient reversal,0.0013561946107074,0.2698566317558288,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7878787878787878,1.0,0.8444444444444444,0.789049919484702,1.0,0.8554112554112555,0.7926320877035865,0.2121212121212121,0.9174917491749176
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.2,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,280,0.0010634732898324,0.2581215500831604,0.2591850161552429,min L - lambda*Ld via gradient reversal,0.0010634732898324,0.2581215500831604,30,30,0,16,273,26,231,1.0,0.9230769230769232,0.8268398268398268,1.0,0.9111111111111112,0.8260869565217391,1.0,0.9111111111111112,0.8317149758454105,0.1731601731601731,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.2,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,280,0.0023261925671249,0.2709089815616607,0.2732351720333099,min L - lambda*Ld via gradient reversal,0.0023261925671249,0.2709089815616607,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.8181818181818182,1.0,0.8777777777777778,0.8185721953837896,1.0,0.8792815371762742,0.8179394146355344,0.1818181818181817,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.5,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,360,0.0065739140845835,0.313596248626709,0.3201701641082763,min L - lambda*Ld via gradient reversal,0.0065739140845835,0.313596248626709,30,30,0,16,273,26,231,1.0,0.8461538461538461,0.7489177489177489,1.0,0.8444444444444444,0.7527285739846127,1.0,0.8521446347533305,0.7590903930441164,0.2510822510822511,0.9174917491749176
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.5,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,400,0.0045195575803518,0.2637828588485718,0.2683024108409881,min L - lambda*Ld via gradient reversal,0.0045195575803518,0.2637828588485718,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.7748917748917749,1.0,0.8777777777777778,0.7767042404723564,1.0,0.8759398496240601,0.7791553863159892,0.2251082251082251,0.9075907590759076
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.5,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,70,0.0014307115925475,0.2859393060207367,0.2873700261116028,min L - lambda*Ld via gradient reversal,0.0014307115925475,0.2859393060207367,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.7878787878787878,1.0,0.8777777777777778,0.789049919484702,1.0,0.8887445887445887,0.7945812688234722,0.2121212121212121,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.5,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,150,0.0022595922928303,0.2868973016738891,0.2891568839550018,min L - lambda*Ld via gradient reversal,0.0022595922928303,0.2868973016738891,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.7489177489177489,1.0,0.8777777777777778,0.7512971909107176,1.0,0.886762360446571,0.7562468992388766,0.2510822510822511,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-UDA,0.5,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,380,0.0165143441408872,0.3135586082935333,0.3300729393959045,min L - lambda*Ld via gradient reversal,0.0165143441408872,0.3135586082935333,30,30,0,16,273,26,231,1.0,0.8846153846153846,0.8095238095238095,1.0,0.8777777777777778,0.809626051171945,1.0,0.8792815371762742,0.8107620580300982,0.1904761904761904,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source + target labels,0.0,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,120,0.0007160918903537,0.0,0.0007160918903537,min L - lambda*Ld via gradient reversal,0.0007160918903537,0.0,46,30,0,16,273,26,231,1.0,0.9230769230769232,0.8398268398268398,1.0,0.9333333333333332,0.8441581678296654,1.0,0.9234817813765184,0.8375131982880739,0.1601731601731602,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source + target labels,0.0,1,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,80,0.0008575538522563,0.0,0.0008575538522563,min L - lambda*Ld via gradient reversal,0.0008575538522563,0.0,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8658008658008658,1.0,0.9666666666666668,0.8688495258543568,1.0,0.9568151147098516,0.8653590571545569,0.1341991341991342,0.3696369636963696
