time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.0008959770202636719,baseline,7127566,27.0,236.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.001676797866821289,baseline,7127820,27.0,236.0,178.0,185.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0022058486938476562,baseline,7128073,27.0,236.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.002718687057495117,baseline,7128327,27.0,236.0,177.0,185.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.003302335739135742,baseline,7128580,27.0,236.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.003859281539916992,baseline,7128834,27.0,236.0,178.0,185.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.004378080368041992,baseline,7129086,27.0,236.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.004778146743774414,baseline,7129339,27.0,236.0,178.0,185.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.14614605903625488,baseline,7129593,27.0,236.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.39958930015563965,baseline,7129846,27.0,236.0,177.0,185.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.6533770561218262,baseline,7130100,27.0,236.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.9057765007019043,baseline,7130353,27.0,236.0,177.0,185.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.1585614681243896,baseline,7130607,27.0,237.0,178.0,186.0,30.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
