time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage,gas_type,duration_s,distance_cm,wind_level
0.0004889965057373047,reference,277385,32.0,228.0,190.0,209.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.0007634162902832031,reference,277638,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.0009686946868896484,reference,277891,32.0,228.0,190.0,209.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.0012021064758300781,reference,278145,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.0014467239379882812,reference,278397,32.0,228.0,190.0,209.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.001653432846069336,reference,278651,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.0018544197082519531,reference,278904,32.0,229.0,190.0,209.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.0020551681518554688,reference,279157,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.20675182342529297,reference,279411,32.0,229.0,190.0,209.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.46114277839660645,reference,279664,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.7135922908782959,reference,279918,32.0,229.0,190.0,209.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
0.9690608978271484,reference,280171,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
1.2231364250183105,reference,280424,32.0,229.0,190.0,209.0,33.0,28.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
1.4736244678497314,reference,280678,32.0,228.0,190.0,208.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
1.727782964706421,reference,280931,32.0,229.0,190.0,210.0,33.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,reference,60,0,1
