time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage,gas_type,duration_s,distance_cm,wind_level
0.0010447502136230469,air,4497579,37.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.0014023780822753906,air,4497832,37.0,203.0,191.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.0017843246459960938,air,4498085,36.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.0022606849670410156,air,4498339,37.0,203.0,190.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.002580404281616211,air,4498592,36.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.0027990341186523438,air,4498846,37.0,203.0,190.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.0030107498168945312,air,4499099,36.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.003454923629760742,air,4499353,37.0,203.0,190.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.22170305252075195,air,4499606,36.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.47516655921936035,air,4499859,37.0,203.0,190.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.7277369499206543,air,4500113,36.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
0.982093334197998,air,4500366,37.0,202.0,190.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
1.2348692417144775,air,4500620,36.0,202.0,190.0,229.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
1.4886350631713867,air,4500873,37.0,202.0,190.0,231.0,38.0,14.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,air,180,0,1
