representation,day,day_num,gas,n_trials,rawMean_s1,rawMean_s2,rawMean_s3,rawMean_s4,rawMean_s5,rawMean_s6,deltaR_s1,normDeltaR_s1,riseEMA_a0.1_s1,riseEMA_a0.01_s1,riseEMA_a0.001_s1,recEMA_a0.1_s1,recEMA_a0.01_s1,recEMA_a0.001_s1,deltaR_s2,normDeltaR_s2,riseEMA_a0.1_s2,riseEMA_a0.01_s2,riseEMA_a0.001_s2,recEMA_a0.1_s2,recEMA_a0.01_s2,recEMA_a0.001_s2,deltaR_s3,normDeltaR_s3,riseEMA_a0.1_s3,riseEMA_a0.01_s3,riseEMA_a0.001_s3,recEMA_a0.1_s3,recEMA_a0.01_s3,recEMA_a0.001_s3,deltaR_s4,normDeltaR_s4,riseEMA_a0.1_s4,riseEMA_a0.01_s4,riseEMA_a0.001_s4,recEMA_a0.1_s4,recEMA_a0.01_s4,recEMA_a0.001_s4,deltaR_s5,normDeltaR_s5,riseEMA_a0.1_s5,riseEMA_a0.01_s5,riseEMA_a0.001_s5,recEMA_a0.1_s5,recEMA_a0.01_s5,recEMA_a0.001_s5,deltaR_s6,normDeltaR_s6,riseEMA_a0.1_s6,riseEMA_a0.01_s6,riseEMA_a0.001_s6,recEMA_a0.1_s6,recEMA_a0.01_s6,recEMA_a0.001_s6
uci48_features_zscore,Day4,4,air,2,,,,,,,-1.1499958824647847,-1.1123797860971154,-0.984371843559075,-1.0941960066686347,-1.1395406198262545,0.6644999930517165,0.9066585949849656,1.0026451361992008,-0.8357451122094951,-0.8372374765837629,-0.8217694265618913,-0.8362926406968625,-0.8596056313091025,0.6154893270856632,0.6987683324069727,0.7055980145370606,-1.2535185779598101,-1.1515067461094435,-1.542742883198306,-1.4762423276733525,-1.5041947146537094,0.22303297186789328,0.4203700303150547,0.44331380572394286,-0.767952342104937,-0.7214032991521148,-0.7375218622679798,-0.7180142211129623,-0.7387556161059934,0.46681763619712585,0.9238936746583216,0.8028111825372068,-1.1209813265843076,-1.0509102577830625,-0.9747697652829088,-1.0796354227454663,-1.1071958536968198,1.1184037744306647,1.0425258860149604,1.0318135502635823,0.9175260151419705,0.8020744858733428,-0.4494029305262154,-0.6324884077692234,-0.6909892638543549,-1.318781171890361,-1.4419868565800942,-1.5077567768822489
uci48_features_zscore,Day4,4,alcohol,5,,,,,,,0.06127753320247338,0.04991005872718892,0.0209079779155504,0.015944979426903816,0.06825805235887936,0.34436980149954355,0.3513643281866895,0.3457679268578537,-0.35852254088987034,-0.4120502236217751,-0.14533708982070434,-0.30655548973054075,-0.34280085477342814,0.4928749334508531,0.513043827530932,0.5190997217505158,0.27082191499131697,0.24973937811236735,0.9989803027315771,0.5927520279837719,0.4469658483104178,0.29367986605013463,0.6313484829284635,0.659006991426724,-0.3192208676292132,-0.3619511888459779,-0.13302597033661878,-0.2494430297768996,-0.2743128930663703,0.3873843729230592,0.44540372501954284,0.4008207215469004,0.19628497348310953,0.09962958700533217,0.22621630429957307,0.2750290834054713,0.2374779069270995,0.5079489355619352,0.5356078338815595,0.5766039827208237,0.13164503695515223,0.10295149636143792,-0.27623475663637376,-0.2993805349738287,-0.2823554780677672,-0.48431373096924624,-0.5637225443488344,-0.6292827084966747
uci48_features_zscore,Day5,5,acetone,5,,,,,,,0.9646000804797508,1.2541232069410353,0.8405616767796482,0.992333357249134,0.9852559352666779,-0.14466323471476344,-0.20493221208543028,-0.2553316897674513,1.6730821198708177,1.6834863973661478,1.4664916268136614,1.638784047882669,1.6822793611074913,-0.9006123014720705,-0.9995738602498634,-1.1007562630197563,0.8805581121717676,0.8797205143859411,0.6873199430454919,0.9468798196358842,0.9744822008138924,-0.2464613247378728,-0.5258304749865788,-0.628420649746095,1.518441361176132,1.3321721913359696,1.4575067204324887,1.508850520958947,1.477254887611617,-0.9824773559976185,-1.0362140953236914,-1.0441569706532403,0.9951432457820593,1.1890834303223636,0.7450393110918515,0.9532117865806817,0.9595416628441322,-0.3143156804668449,-0.33300424343637197,-0.38523793335900913,0.1316450369551522,-0.0027096535857177974,0.39181883037037435,0.2747019504297625,0.18140923148875535,-0.4778040186360578,-0.5605274322955495,-0.6288597552144457
uci48_features_zscore,Day5,5,air,2,,,,,,,-1.1499958824647847,-1.0920447571448908,-1.081740004138229,-1.1701068557563121,-1.1957183087676149,0.6491077645540737,0.8341736578769277,0.8917626412261774,-0.7675704591638344,-0.7588977643001478,-0.7597248027789962,-0.7819870745145889,-0.794228432410874,0.6154893270856632,0.6987683324069727,0.7055980145370606,-1.2535185779598101,-1.1313855707557725,-1.1324188641912707,-1.1714953708177545,-1.1742421486806518,2.325049103344866,1.310726106433242,1.0247673797893555,-0.60769110122075,-0.5654495309724299,-0.5575463463263551,-0.6520440641646479,-0.6852016087273876,0.34446384950665065,0.6183610879388927,0.6680243884596917,-1.07848886529181,-0.9870423791408944,-0.974719642019418,-1.0878713641333642,-1.1422821133076695,0.7012806917563102,0.8580058498832398,0.9073979997153336,-0.06482520759155236,-0.1229766892691031,0.23738184423343706,0.31668123202085985,0.3536427186385619,0.3517623693584623,0.6181012857607903,0.6566821828181859
uci48_features_zscore,Day5,5,alcohol,5,,,,,,,0.38975845948511967,0.826105018763988,-0.10398231083090197,0.09446574471029638,0.35705354453398136,-0.15185477142320392,0.042290308118223444,0.09365115536104299,-0.20853830418941682,-0.1785059774917617,-0.2713821851495976,-0.2839380747510004,-0.2058750313672435,0.20521161059043438,0.31947631195708504,0.36239032879003014,1.0329921614668804,1.0879469182577466,0.5764803562665684,0.839524985061176,1.0706264239224235,-0.15951547472023525,-0.10263710342754913,-0.0011929493526805946,-0.14827554401941362,-0.15300744579301379,-0.3108906562845525,-0.1846910992126944,-0.1213179869206182,-0.24304721782638622,-0.022677486565092785,0.15365577525578833,0.29826688058510314,0.6110886735703922,-0.10309163682964329,0.13476585366216637,0.28349358635780086,-0.08926630204198412,0.06003171424126493,0.10434079143635136,0.5245855260485613,0.3171222075670653,0.8975165585162574,0.968989564679864,0.9959181691101422,-0.06447701085132851,0.19155034356416795,0.232660796176643
uci48_features_zscore,Day6,6,acetone,10,,,,,,,0.40002348843145236,0.6211400779521772,0.23583500799048257,0.25778468133514915,0.30521138885912924,0.23226131476588208,0.10924783379901985,0.0318656715271862,1.0254229159370414,1.0586870710633014,0.5945230670934382,0.7640403581435208,0.8791916765284373,-0.2557806704992112,-0.4847573723446018,-0.578050739001574,0.11838786569620426,0.1474606147626156,0.21410986794582526,0.2299109825519589,0.1593153526406002,-0.08130416321224458,-0.03740534913717289,0.004207202116372067,0.7812396531088714,0.683150392538488,0.6274756433566491,0.7459632070089798,0.770102444143295,-0.2547472286643217,-0.57494037561886,-0.6591462908992441,0.5022306947890901,0.6275906649402644,0.506599096155481,0.39603632461935545,0.41135421573966335,0.33280864150899725,0.22493310838425992,0.1566800043138678,-0.4577656966849616,-0.46624748536189814,-0.348811090639244,-0.30128388550414786,-0.28252461225557146,0.6733613602724009,0.5571013033468183,0.47168891458230594
uci48_features_zscore,Day6,6,air,3,,,,,,,-1.184212645619227,-1.1376178292985126,-1.02098803352407,-1.1171492063121624,-1.1581780502131147,1.0284633524496904,0.9668447491858302,0.9756539388235246,-0.7902953435123878,-0.7781049276963068,-0.7566919355580453,-0.7842937335780483,-0.813424466614297,0.7785739443532043,0.817660005714958,0.8136490898606642,-0.9994618291346223,-0.9043144321181927,-1.0766360821537597,-1.2914166849866457,-1.2892413013414432,2.174531297668586,1.9451825711038293,1.582312880279356,-0.767952342104937,-0.6807637846493315,-0.7071263420684105,-0.7320390521288367,-0.7712140949685357,0.802109731855078,0.9026313984093742,0.8655976883830521,-1.1351454803484733,-1.0399026394497877,-1.000519495015632,-1.0985316216014176,-1.1332603310266047,0.7055250688034298,0.8984232198120563,0.9785355227513154,0.2626251999862886,0.18580799864929087,0.1835423821068107,0.0693989944770627,0.01796308208853688,0.0346878427666949,0.011297671064781559,-0.045052998353475426
uci48_features_zscore,Day6,6,alcohol,10,,,,,,,0.15366279371946764,0.3914599029931485,-0.19515395672569574,0.024558337964710984,0.14013596496522324,-0.01964024143417964,-0.22433242358239128,-0.3436817818079577,-0.3176177490624739,-0.2935411819274207,-0.3359519395818955,-0.32657696854046175,-0.31812116042713134,0.28342834320574767,0.30317385755950577,0.3025199574700238,0.9567751368193242,0.9928660047447939,0.7688906607568854,0.8304628850029223,0.7752328602037054,-0.23609782843988994,-0.5704025326161624,-0.728992288102157,-0.2658004540011508,-0.24576028884622816,-0.32529866243061717,-0.27974518099554085,-0.2415393136486595,0.17739860445843803,0.17092344594454212,0.1614746978078942,-0.05866979427187441,0.10201830929771687,-0.2473236662665707,-0.0953587271681123,-0.04943680940433175,0.11364390491475704,-0.07856331834182313,-0.19209396921215083,0.13164503695515223,-0.03753530804329515,0.4574267489943772,0.5341173429071946,0.5677345354624219,0.3217014213002465,0.2989614414978895,0.2442480875523249
uci48_features_zscore,Day7,7,acetone,3,,,,,,,0.5608422752573312,0.27022890706534436,0.1963156807672827,0.5472834033842412,0.5994058192537594,-0.26144574018090116,-0.3179185921341336,-0.31442657222275616,0.8231714452349147,0.7249848147548615,0.3374643491041922,0.7687218179125166,0.849374739608381,-0.4281161251024464,-0.6299597042810109,-0.6264494500930807,-0.4913483314842466,-0.5729290604939822,-0.27816478289415986,-0.31359829654049454,-0.3565651892414247,-0.030723483091934806,0.17435143997582778,0.0893266265821304,0.5853648031393095,0.32896615220957515,0.3520484490828162,0.6072013677453084,0.6128960089211526,-1.2920398716906996,-0.5487304754129957,-0.3859000154922718,0.5078963562947566,0.24792016028453723,0.2698372781576932,0.5101082893371495,0.5428573062127019,-0.024806213092742502,-0.1720868623266428,-0.2345203966168313,-0.39227561516939335,-0.5068277063779152,-0.1293596637014632,-0.04571228612303124,-0.003176976067871632,0.8098530327724355,0.7638751152449323,0.6889427511406786
uci48_features_zscore,Day7,7,air,2,,,,,,,-1.1499958824647847,-1.1276942447034557,-0.9949499548146767,-1.0958140148256557,-1.140072502139064,0.9523514094450486,0.9942724984640022,1.0136974699622583,-0.8357451122094951,-0.8341737690842039,-0.7912418680098967,-0.8107385445098146,-0.8274265050958203,0.6154893270856632,0.6987683324069727,0.7055980145370606,-1.2535185779598101,-1.210183949584492,-1.488922872058429,-1.2676388924249364,-1.1858481160971397,1.3050296708870768,1.1995566396183368,1.0162076270578018,-0.767952342104937,-0.7280131709454,-0.7096567585608122,-0.7222733368993633,-0.7402677048157863,0.4849035113041887,0.8892361044556509,0.9004452301417885,-1.1634737878768049,-1.0936195662852655,-1.0542668065811296,-1.1490620878218243,-1.1876484646933878,0.9239549472335042,0.9704346508528694,1.0216816230672103,-0.06482520759155236,-0.2582394374262235,0.23738184423343706,0.31668123202085985,0.3536427186385619,0.7840359453925556,0.7681161646724368,0.6905276326942207
uci48_features_zscore,Day7,7,alcohol,3,,,,,,,0.1502411174040234,-0.09807695760735273,0.18984899751905357,0.17477650040377454,0.13386711536594642,0.42143332312818554,0.2917306639149134,0.33479436630191706,-0.4948718469811917,-0.5175328814909524,-0.36176835791928247,-0.44199517783863157,-0.4747029644645746,0.6141946750757498,0.6928556753324964,0.7048572879400151,0.27082191499131697,0.05206566753304678,0.6472914244133793,0.6812020738602435,0.5820766262253358,0.21783738136861253,0.4126857733898812,0.4425718695217406,-0.5186570785073127,-0.5442474102968918,-0.4686071491270674,-0.4880406416318217,-0.49315525893776585,0.5918238994284359,0.7618922582352713,0.7258296352522055,-0.11532640932853751,-0.29385607912047296,-0.047663380471149375,-0.12174307247524413,-0.10277183784810821,0.5491155961754935,0.49311885355297996,0.46705452298646466,-1.0471764303250752,-1.0140617602200042,-0.8628426795712637,-0.7704993224108133,-0.7168163654807387,0.8947105305127079,0.7792222100053641,0.6916273247450343
uci48_features_zscore,Day8,8,acetone,5,,,,,,,1.0261902541577468,0.5443192172531214,1.6828990693374088,1.224300343606376,1.047750614383004,-1.7526249993319307,-1.9013150275390605,-1.845258424616884,0.8958910751502861,0.7879820982036357,1.3732111512895087,1.0548306262848441,0.9438047149237198,-2.3952439496119267,-2.51767669598471,-2.4900500856838237,-0.18648023289402116,-0.3264148452124152,0.42020127366576593,0.12412032933861053,0.022478049003999204,0.08713155265150767,-0.2999978443458039,-0.41543995476462064,0.1081424413952857,-0.078372771120085,0.5166756391086812,0.23574053232201822,0.10365609492361103,-1.049398630030045,-0.8686131621457782,-0.9095542075491545,0.6212095864080827,0.19372699353110945,0.8824024020037189,0.7511351057756801,0.6535883010875155,-1.042520537737324,-1.1466630867989636,-1.1437267034642067,-0.26129545213825695,-0.3764444243475576,-0.056057637703183706,-0.24595392334787025,-0.2785136796865545,0.15170605332688486,0.23603149684312816,0.23201546229268652
uci48_features_zscore,Day8,8,air,2,,,,,,,-1.2013210271964483,-1.1651808733561269,-1.1164929204238185,-1.1765900186940255,-1.196804389566823,0.6491077645540737,0.8341736578769277,0.8917626412261774,-0.8698324387323254,-0.8673166823523843,-0.8247504701280448,-0.8207399354496265,-0.8286810451102254,0.6151321146486902,0.7647611869265,0.7819606236864061,-1.2535185779598101,-1.2134867288512603,-0.7880191213497244,-0.8486131233716802,-0.8296213932700459,0.5663361797152997,1.20187883909314,1.4679866658030698,-0.8747931693610618,-0.8136695758102753,-0.6251699072904807,-0.7089397544861369,-0.7388414104740599,0.473075166387471,1.0143814483568738,1.0151603637023487,-1.1634737878768049,-1.1003536592610557,-0.9747697652866414,-1.0796960502108195,-1.107230602886578,0.7424731294755973,0.9186638017552589,1.0115086585466209,-0.06482520759155236,-0.2110005422516123,0.23738184423343706,0.31668123202085985,0.3536427186385619,0.7138974939346148,0.730060765518397,0.6817813765990529
uci48_features_zscore,Day8,8,alcohol,5,,,,,,,-0.10296292993884974,-0.3300710636964569,0.26194176324964363,0.01880752790803173,-0.06590218924453431,-0.4689560805475841,-0.49505126707973285,-0.49593454647002505,-0.5357766388085881,-0.5507814198051467,-0.3221881326207263,-0.46439109667899353,-0.50554191557435,0.3786782373197033,0.3694957297266761,0.38034155054371876,0.11838786569620426,-0.0711978337865948,0.47859156647553236,-0.010397546353324716,-0.1170389233744648,0.0831229953566265,0.020675293041748467,-0.17759756338047344,-0.6611115148488123,-0.6551896581517074,-0.41516868661364575,-0.6257097037612496,-0.6730962568212541,-0.276355334222083,0.3534080131252971,0.3368001686613824,-0.4665974226798487,-0.5997629118150684,-0.13025434790297669,-0.3567381797483823,-0.42818021312299104,-0.015866437199629865,0.0928355875307841,0.08243755205214155,-0.6542359412316662,-0.6874860797667941,-0.4227528700493834,-0.3356271006381441,-0.28863273183301846,0.10590205717149317,0.164157078167601,0.21265078562188683
uci48_features_zscore,Day9,9,acetone,4,,,,,,,0.4154210318509514,0.08070483316124791,0.8043811034493422,0.5420515880885641,0.4673640203068557,-1.2145311935031324,-1.1742698419108177,-1.1744831445393356,0.4936606221808882,0.42024089063887793,0.6647351240369495,0.5606324250332523,0.5180066463072106,-1.551317291975347,-1.5808296523162442,-1.6097121884085066,-0.11026320824646484,-0.27056997404572125,0.23829597967321295,0.25325219621002476,0.22444744725700735,0.2475230929727365,0.15825138556438,0.1643238923242736,0.3805865508984037,0.1495841257115859,0.8098955407655581,0.6226830272553824,0.4975068052972694,-1.1152124840724258,-1.1944884445865032,-1.2402856621207166,0.5362246638230881,0.13910286785316492,0.8302968499211291,0.6174726340397924,0.5393037711305447,-1.4329203796037675,-1.5236021535225912,-1.4995112130916124,-0.06482520759155239,-0.09913356885112165,-0.6092501075956234,-0.7207802585860296,-0.711039813679133,-0.16091855101329505,-0.11065774962458916,0.06349062853767297
uci48_features_zscore,Day9,9,air,2,,,,,,,-1.1499958824647847,-1.1319618201035708,-0.9605618871617503,-1.0642196052489854,-1.093660519191452,0.657135540861816,0.9228259509268061,1.0039770794221015,-0.835745112209495,-0.8360409345998918,-0.8207370752499058,-0.8183483187939704,-0.8284124966531756,0.611203599025514,0.6860549538762551,0.7034316505534832,-0.8724334547220284,-0.921640241189911,-0.7850479091665263,-0.8455135881934013,-0.8292756998268703,0.13942258490884027,0.2070922922494539,0.4027047277893771,-0.8747931693610618,-0.8137005229068002,-0.8199240465416864,-0.8305664981508534,-0.8468227538365909,0.6767135718477391,1.0725179981551163,1.0176074172066742,-1.1634737878768049,-1.098387117826678,-1.000274257537463,-1.120781812372412,-1.1492567198112904,0.6886173379105858,0.7250061013248914,0.7869109249930046,0.9175260151419705,0.8554394740708544,1.3376063680381378,1.4038617864525331,1.4241018027578625,0.2939833698603815,0.5328423321465099,0.6422874713430826
uci48_features_zscore,Day9,9,alcohol,4,,,,,,,0.6207216107776052,0.1989656914896628,0.5558573828239217,0.6903886037537816,0.6219412084371235,-2.9261458081392346,-2.865050225933575,-2.674299225012175,-0.426697193935531,-0.45214681045037886,-0.35248051579476336,-0.40643332388711717,-0.4354512183902244,-0.14130976960458003,-0.1236246036956392,-0.133605397443522,0.08027935337242606,-0.14008755951528043,0.15933188639724596,0.2631751974733778,0.22549081779101943,-0.5751911476309266,-0.9772196807919967,-1.1616247237916677,-0.47414006715059404,-0.5065108172792294,-0.39656448900067187,-0.37522060906066884,-0.41767776657701744,0.3190744944362687,0.16432499769724956,0.08574403837764584,0.17503874283686086,-0.1252148188476146,0.007537931725683358,0.18874906486932136,0.19493833212751452,-2.58626658653398,-2.3617056685516484,-2.2187722771427554,0.42635040377520905,0.322198142526553,-0.11761177618786313,-0.2007810472463001,-0.1789213445166147,-0.3221227135259625,-0.2456837606960069,0.04169895755811742
uci48_features_zscore,Day10,10,acetone,4,,,,,,,-0.3544561391240008,-0.19884223067703938,0.03679527709623234,-0.24994500471680456,-0.34568732422452864,-1.0007692006109061,-0.850201145564502,-0.7891090380923479,-0.05173660218439726,0.04171864950319093,0.283676843380329,0.024750834061911475,-0.05587192090978571,-1.352137226516886,-1.176314553357255,-1.189498609747641,-0.3008057698653557,-0.1551675655817228,0.3780257689565224,-0.021682569521184164,-0.1180643515440676,-0.8758795378651291,-1.6696222209003704,-1.7215358166394483,-0.20703799901028222,-0.17141134660552432,0.2671095476103708,-0.06058925387355147,-0.1706994867525068,-0.8043543116641936,-0.7458837815359928,-0.5334845405722477,-0.20739340879561505,-0.03795205949294361,0.12458742308306905,-0.09372543759725754,-0.17430748419461412,-1.8136396617138069,-1.827128253731922,-1.6364654095475624,-0.5560008189583139,-0.4441817729839623,-0.3127304176689133,-0.2269090451949768,-0.1815868234210884,-0.17985683060053909,-0.06004920079485154,0.07248931511895576
uci48_features_zscore,Day10,10,air,2,,,,,,,-1.1499958824647847,-1.0804732417828065,-1.1219302216302751,-1.1784898719223171,-1.197007295244365,0.6688201331247906,0.95693608432167,1.006636517370555,-0.9039197652551557,-0.8980166291150671,-0.8897761374770933,-0.8594927963846642,-0.8631336578095768,0.5606396629359147,0.5874958464131986,0.6210697326679006,-1.6346037011975918,-1.4364732809913754,-1.488922872058429,-1.2676388924249364,-1.1858481160971397,0.04062805596589723,0.3176011035584717,0.4338114735594014,-0.8747931693610618,-0.7839242411183107,-0.7151473417134798,-0.7708463518526076,-0.7929631425312618,0.4835892253527061,0.5034998338705529,0.5493810502054832,-1.2059662491693022,-1.127091079145182,-1.0400843003812756,-1.125866074539914,-1.149762627942574,0.7012806917563102,0.8580058498832398,0.9073979997153336,-0.06482520759155236,0.023336946511464896,-0.7528202271907947,-0.7596275168664968,-0.7157459063966195,-1.318781171890361,-1.4419868565800942,-1.5077567768822489
uci48_features_zscore,Day10,10,alcohol,4,,,,,,,-0.7393947246114769,-0.5983727996960627,-0.4416183942622769,-0.6434637104254146,-0.7068312953086845,-0.3368854493660626,-0.19671888516836208,-0.07877548114736714,-0.6141774898110979,-0.5706792007454854,-0.4804047648339069,-0.5741908864600848,-0.6052206761028734,0.06965214910251678,0.05671804257790936,0.07015793672775077,0.08027935337242609,0.2036407346099828,0.6678453188410144,0.3614056339008687,0.23497194439288802,-1.13391867574522,-2.3877046892432356,-2.0829590264277256,-0.7145319284768747,-0.639772414212747,-0.5451267639886243,-0.6730506852457734,-0.7113234009097078,0.03788013824791246,0.10703372845371245,0.20155734247622129,-0.6748104830130855,-0.5757175224237152,-0.39981040254631317,-0.5834069122061256,-0.640461090054127,-0.6673641111686581,-0.6296582846613366,-0.4886576437826532,-0.5560008189583139,-0.4918886212305113,-0.8078314533810292,-0.7650634196386552,-0.7162811359386791,-0.34032839687428806,-0.3544443056473813,-0.41075751526113863
uci48_features_zscore,Day11,11,acetone,4,,,,,,,0.5693964660459419,0.43413304606903075,1.1924627604873774,0.7547098663103669,0.582265274206034,0.1315227348875767,0.21839496476177056,0.2532975167174359,0.595922601749379,0.6274387001533105,0.9677182945334566,0.6988657424557264,0.5929970634043148,-0.20414187225045005,-0.1370860653468157,-0.10004411778670387,0.4613644766102078,0.37510048907700655,0.3492892215970793,0.23347608832621594,0.2226753490572288,-1.949973196122187,-1.2304136078113956,-0.9551506989673753,0.567557998596622,0.48391629999812125,0.9888247022417603,0.5516296322883912,0.5086891330857172,-0.01685712849246873,-0.29900846495056427,-0.17457079499408334,0.5574708944693367,0.31572194515220225,0.883594809422287,0.6567867786400289,0.5455300831802854,0.14545544577416145,0.09923159774556499,0.14793040440234523,0.9175260151419705,1.5267904770042797,1.0809484173741963,0.993912239087982,0.916389552709451,-0.812745490798831,-0.5856808032675759,-0.456749017919542
uci48_features_zscore,Day11,11,air,1,,,,,,,-1.2526461719281117,-1.2103966842603684,-1.1398600365712221,-1.1796441170402296,-1.1971107454706442,0.980446882267814,1.1192698183460763,1.133127617129518,-0.8357451122094951,-0.8190607380046172,-0.7619342848729671,-0.8262036076452101,-0.8569612341352418,1.1143915005072724,0.9459415175611349,0.875637971692858,0.27082191499131697,0.5001872024766171,-0.7880189483107033,-0.8424543268683965,-0.8277633841661582,0.4280451817273359,1.0857398614452172,1.4785432199007211,-0.6611115148488123,-0.5733254646796911,-0.7408731816490896,-0.692315297772015,-0.7304588752475678,0.642090782418794,1.0631497090394901,1.2077277795945423,-1.07848886529181,-0.9672806458245621,-0.9747697534874197,-1.0770870971040707,-1.1058973178249518,0.7160216580862853,1.0319463743184447,1.1320861038722088,0.9175260151419705,1.395968112039194,1.3376063680381378,1.4038617864525331,1.4241018027578625,0.2559553073343517,0.5879929087215249,0.6627042833607565
uci48_features_zscore,Day11,11,alcohol,4,,,,,,,-0.17481813256317863,-0.2896079381472982,-0.04822263108835109,-0.08350130787069748,-0.1452003567490215,0.42046068814289417,0.4724233240674197,0.4937083349551685,-0.528959173504022,-0.5243399568651798,-0.42990151355952444,-0.5084565145909918,-0.5374583059134025,0.5622482132248267,0.5884485944200197,0.6193404063772928,0.27082191499131697,0.1806913144623612,0.26583385254740083,0.3033901239802431,0.2295132106539728,-0.15266694630951058,0.3017726358454453,0.43749700486921483,-0.5542706875926875,-0.5165202572782244,-0.4867979201490097,-0.4926867826327645,-0.5253300473531457,0.6983008874737924,0.5791386389675519,0.5880107646149785,-0.3561170233193557,-0.444204731472669,-0.18413755111370914,-0.29080820380336375,-0.32715702519633527,0.14704667835365817,0.20587432939448444,0.20658924127708442,0.9175260151419705,1.4369762890837607,0.31416672980600974,0.05955144364396253,-0.12160990751581938,-0.7624015319678819,-0.7666518996577452,-0.49388697098394996
uci48_features_zscore,Day12,12,acetone,2,,,,,,,2.4427642487516588,1.3620883682484723,3.451132079618504,2.8017599818580328,2.5112012873487197,0.14952809161763492,0.1549475285980282,0.20316199115186218,1.5503677443886286,1.403938388847521,2.1479422786993165,1.742032022712665,1.599366515853687,0.3382946434381148,0.14263777011357545,0.20670688139027485,0.6519070382290987,0.35218063571821195,1.373643890630785,1.1482612454304948,0.9429826983219624,0.22299577367701656,0.41646477273678056,0.44277815082783867,1.3688642030175573,0.926797555314355,2.45960694037649,1.7445436511435473,1.4727360091642616,0.7398752275894049,0.2250937553644793,0.25409210260461407,1.8109985025980078,0.831472421463005,2.2531303421145945,1.9903410094638843,1.8547404872421198,0.09532353408195052,0.12829661544636978,0.2667495128370879,0.9175260151419705,0.9869179488146708,1.0458772693940521,0.799863926975131,0.45218398181958447,-0.884386843112918,-0.7267637947923082,-0.5008095628886269
uci48_features_zscore,Day12,12,air,5,,,,,,,-1.1089357666794537,-1.1178556673084459,-0.9971189765844211,-1.1003060874352073,-1.133364538845149,0.7665713725443062,0.9257439026459554,0.9838013875985139,-0.835745112209495,-0.836420229732983,-0.7897640853259538,-0.8160402848554821,-0.8337881825198716,0.7276643305950425,0.7727601585966406,0.7700583570100459,-1.1010845286646975,-1.1082228755991774,-1.0244705829309821,-1.0993681519548344,-1.1016986143016,1.1824525578842005,1.1712915211217416,1.1066835251935312,-0.746584176653712,-0.7271733433848567,-0.7943167283239273,-0.7917341373690578,-0.8042293285342955,0.8968384617691461,0.9745366166665042,1.007230175098392,-1.0954858498088094,-1.0712681160649202,-0.9934070819951814,-1.1037554997337966,-1.1393931365708265,0.6865925736119803,0.8534099004452459,0.9463356344141787,0.5245855260485613,0.5393669954603444,0.398868338796403,0.33158762060837,0.18986626263834366,-0.3658441717755681,-0.25856961699565084,-0.22252021598311095
uci48_features_zscore,Day12,12,alcohol,2,,,,,,,1.4162613541183893,0.6505027852167171,1.098945462927726,1.4899720470380495,1.4591785549432934,-0.040085034667226876,-0.3087219922561828,-0.3856885546273045,-0.39260986741270065,-0.4187310868274937,-0.35869874402925467,-0.3344546351309492,-0.3519536661634476,0.5575882926595945,0.5331899659380799,0.5416067800209063,0.27082191499131697,0.02756573101294,0.4581913491029236,0.3375375293527323,0.23300447153296533,0.22303297186789328,0.4203700303150547,0.44331380572394286,-0.34058903308043814,-0.3939498344622602,-0.30126577861627757,-0.2808654715939022,-0.31262998668267533,0.996298537528868,0.6706774843476767,0.6686834134004216,0.9611492767480614,0.2928442457538964,0.7959874484519514,0.994488484115686,0.9949330478396363,0.16782429340591695,0.01814021264205673,0.07338731739530824,0.9175260151419705,1.0045775590862454,1.3376063680381378,1.4038617864525331,1.4241018027578625,-0.9783240378367668,-0.7054329733323871,-0.49387940862008556
uci48_features_zscore,Day13,13,acetone,3,,,,,,,0.5608422752573312,0.7150584097635425,0.7973673518106361,0.6625389554786342,0.5901418387555798,-0.01366985802982137,0.008439920829057554,-0.0009704232588443514,0.7095470234921469,0.9115611359229331,0.7136782995974545,0.7135088726698582,0.7045545731494087,-0.1854924249948251,-0.4060571824172811,-0.37204874869250615,0.5248786638165047,0.6052942476839108,0.5779898958063713,0.5498060028416498,0.5650883867722449,0.058937696202538865,-0.3857906774799698,-0.30099224915597844,0.37168314862706,0.3809247701826742,0.6038624781614258,0.36076961474096203,0.32524167814661714,-0.16797220876770877,-0.006809921506070626,0.04622390314422398,0.9044926616913983,0.9863923892083286,1.0063376317196506,1.017658303487558,0.923056153306916,0.14708454312712532,0.13837754644265982,0.17427220533218377,-0.39227561516939335,-0.3698030704245172,-0.7894943679435268,-0.761646398202407,-0.7154885370732057,0.15687996304501825,0.03881918781021132,-0.04150070913072675
