split,description,task,model,test_batch,fit_scope,fit_id,random_state,tuning_random_state,tuning_seed_values,protocol_version,preprocessing,best_params,fixed_estimator_params,selection_method,final_training,train_n,selection_train_n,validation_n,test_n,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1
PB2_train_period_i_internal_val_test_batch2,Train fixed Period I subset; validate fixed Period I holdout; test batch2 only.,three_class_with_air,RBF SVM,batch2,fixed_period_i_all_batches,three_class_with_air|RBF SVM|seed=deterministic,,,,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)",C=0.1;gamma=scale,,validation_macro_f1_balanced_accuracy_accuracy,train_val_refit,30,25,5,84,0.8333333333333334,0.8,0.6547619047619048,0.861111111111111,0.8333333333333334,0.6902356902356903,0.8344322344322345,0.8222222222222223,0.6719325082278774
PB3_train_period_i_internal_val_test_batch3,Train fixed Period I subset; validate fixed Period I holdout; test batch3 only.,three_class_with_air,RBF SVM,batch3,fixed_period_i_all_batches,three_class_with_air|RBF SVM|seed=deterministic,,,,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)",C=0.1;gamma=scale,,validation_macro_f1_balanced_accuracy_accuracy,train_val_refit,30,25,5,81,0.8333333333333334,0.8,0.6666666666666666,0.861111111111111,0.8333333333333334,0.6477419354838709,0.8344322344322345,0.8222222222222223,0.6129033829130262
PB4_train_period_i_internal_val_test_batch4,Train fixed Period I subset; validate fixed Period I holdout; test batch4 only.,three_class_with_air,RBF SVM,batch4,fixed_period_i_all_batches,three_class_with_air|RBF SVM|seed=deterministic,,,,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)",C=0.1;gamma=scale,,validation_macro_f1_balanced_accuracy_accuracy,train_val_refit,30,25,5,46,0.8333333333333334,0.8,0.6521739130434783,0.861111111111111,0.8333333333333334,0.6607142857142857,0.8344322344322345,0.8222222222222223,0.6610757663389243
PB5_train_period_i_internal_val_test_batch5,Train fixed Period I subset; validate fixed Period I holdout; test batch5 only.,three_class_with_air,RBF SVM,batch5,fixed_period_i_all_batches,three_class_with_air|RBF SVM|seed=deterministic,,,,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)",C=0.1;gamma=scale,,validation_macro_f1_balanced_accuracy_accuracy,train_val_refit,30,25,5,34,0.8333333333333334,0.8,0.8529411764705882,0.861111111111111,0.8333333333333334,0.8611111111111112,0.8344322344322345,0.8222222222222223,0.8568542568542569
PB1_train_period_i_internal_val_test_batch1,Train fixed Period I subset; validate fixed Period I holdout; test batch1 only.,three_class_with_air,MLP,batch1,fixed_period_i_all_batches,three_class_with_air|MLP|seed=0,0.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,28,1.0,0.6,0.8214285714285714,1.0,0.6666666666666666,0.8333333333333334,1.0,0.611111111111111,0.8137254901960785
PB2_train_period_i_internal_val_test_batch2,Train fixed Period I subset; validate fixed Period I holdout; test batch2 only.,three_class_with_air,MLP,batch2,fixed_period_i_all_batches,three_class_with_air|MLP|seed=0,0.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,84,1.0,0.6,0.8690476190476191,1.0,0.6666666666666666,0.8804713804713805,1.0,0.611111111111111,0.8623591344902821
PB3_train_period_i_internal_val_test_batch3,Train fixed Period I subset; validate fixed Period I holdout; test batch3 only.,three_class_with_air,MLP,batch3,fixed_period_i_all_batches,three_class_with_air|MLP|seed=0,0.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,81,1.0,0.6,0.7283950617283951,1.0,0.6666666666666666,0.7221505376344086,1.0,0.611111111111111,0.7174128155755243
PB4_train_period_i_internal_val_test_batch4,Train fixed Period I subset; validate fixed Period I holdout; test batch4 only.,three_class_with_air,MLP,batch4,fixed_period_i_all_batches,three_class_with_air|MLP|seed=0,0.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,46,1.0,0.6,0.717391304347826,1.0,0.6666666666666666,0.7202380952380952,1.0,0.611111111111111,0.7115384615384616
PB5_train_period_i_internal_val_test_batch5,Train fixed Period I subset; validate fixed Period I holdout; test batch5 only.,three_class_with_air,MLP,batch5,fixed_period_i_all_batches,three_class_with_air|MLP|seed=0,0.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,34,1.0,0.6,0.8823529411764706,1.0,0.6666666666666666,0.8833333333333333,1.0,0.611111111111111,0.8820779220779221
PB1_train_period_i_internal_val_test_batch1,Train fixed Period I subset; validate fixed Period I holdout; test batch1 only.,three_class_with_air,MLP,batch1,fixed_period_i_all_batches,three_class_with_air|MLP|seed=1,1.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,28,1.0,0.6,0.8928571428571429,1.0,0.6666666666666666,0.9,1.0,0.611111111111111,0.8912655971479501
PB2_train_period_i_internal_val_test_batch2,Train fixed Period I subset; validate fixed Period I holdout; test batch2 only.,three_class_with_air,MLP,batch2,fixed_period_i_all_batches,three_class_with_air|MLP|seed=1,1.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,84,1.0,0.6,0.8095238095238095,1.0,0.6666666666666666,0.8215488215488215,1.0,0.611111111111111,0.8273057371096586
PB3_train_period_i_internal_val_test_batch3,Train fixed Period I subset; validate fixed Period I holdout; test batch3 only.,three_class_with_air,MLP,batch3,fixed_period_i_all_batches,three_class_with_air|MLP|seed=1,1.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,81,1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,0.6580645161290323,1.0,0.611111111111111,0.6224409209647045
PB4_train_period_i_internal_val_test_batch4,Train fixed Period I subset; validate fixed Period I holdout; test batch4 only.,three_class_with_air,MLP,batch4,fixed_period_i_all_batches,three_class_with_air|MLP|seed=1,1.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,46,1.0,0.6,0.8695652173913043,1.0,0.6666666666666666,0.8660714285714285,1.0,0.611111111111111,0.8721863799283155
PB5_train_period_i_internal_val_test_batch5,Train fixed Period I subset; validate fixed Period I holdout; test batch5 only.,three_class_with_air,MLP,batch5,fixed_period_i_all_batches,three_class_with_air|MLP|seed=1,1.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,34,1.0,0.6,0.8823529411764706,1.0,0.6666666666666666,0.8833333333333333,1.0,0.611111111111111,0.8872180451127819
PB1_train_period_i_internal_val_test_batch1,Train fixed Period I subset; validate fixed Period I holdout; test batch1 only.,three_class_with_air,MLP,batch1,fixed_period_i_all_batches,three_class_with_air|MLP|seed=2,2.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,28,1.0,0.6,0.7857142857142857,1.0,0.6666666666666666,0.7916666666666666,1.0,0.611111111111111,0.7777777777777778
PB2_train_period_i_internal_val_test_batch2,Train fixed Period I subset; validate fixed Period I holdout; test batch2 only.,three_class_with_air,MLP,batch2,fixed_period_i_all_batches,three_class_with_air|MLP|seed=2,2.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,84,1.0,0.6,0.7619047619047619,1.0,0.6666666666666666,0.7811447811447811,1.0,0.611111111111111,0.7566949939298722
PB3_train_period_i_internal_val_test_batch3,Train fixed Period I subset; validate fixed Period I holdout; test batch3 only.,three_class_with_air,MLP,batch3,fixed_period_i_all_batches,three_class_with_air|MLP|seed=2,2.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,81,1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,0.6580645161290323,1.0,0.611111111111111,0.6483870967741936
PB4_train_period_i_internal_val_test_batch4,Train fixed Period I subset; validate fixed Period I holdout; test batch4 only.,three_class_with_air,MLP,batch4,fixed_period_i_all_batches,three_class_with_air|MLP|seed=2,2.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,46,1.0,0.6,0.6956521739130435,1.0,0.6666666666666666,0.6994047619047619,1.0,0.611111111111111,0.6859537210756722
PB5_train_period_i_internal_val_test_batch5,Train fixed Period I subset; validate fixed Period I holdout; test batch5 only.,three_class_with_air,MLP,batch5,fixed_period_i_all_batches,three_class_with_air|MLP|seed=2,2.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,34,1.0,0.6,0.8235294117647058,1.0,0.6666666666666666,0.8277777777777778,1.0,0.611111111111111,0.8291375291375291
PB1_train_period_i_internal_val_test_batch1,Train fixed Period I subset; validate fixed Period I holdout; test batch1 only.,three_class_with_air,MLP,batch1,fixed_period_i_all_batches,three_class_with_air|MLP|seed=3,3.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,28,1.0,0.6,0.75,1.0,0.6666666666666666,0.7583333333333333,1.0,0.611111111111111,0.75
PB2_train_period_i_internal_val_test_batch2,Train fixed Period I subset; validate fixed Period I holdout; test batch2 only.,three_class_with_air,MLP,batch2,fixed_period_i_all_batches,three_class_with_air|MLP|seed=3,3.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,84,1.0,0.6,0.7023809523809523,1.0,0.6666666666666666,0.7222222222222222,1.0,0.611111111111111,0.6833333333333335
PB3_train_period_i_internal_val_test_batch3,Train fixed Period I subset; validate fixed Period I holdout; test batch3 only.,three_class_with_air,MLP,batch3,fixed_period_i_all_batches,three_class_with_air|MLP|seed=3,3.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,81,1.0,0.6,0.6790123456790124,1.0,0.6666666666666666,0.6713978494623656,1.0,0.611111111111111,0.6464460784313726
PB4_train_period_i_internal_val_test_batch4,Train fixed Period I subset; validate fixed Period I holdout; test batch4 only.,three_class_with_air,MLP,batch4,fixed_period_i_all_batches,three_class_with_air|MLP|seed=3,3.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,46,1.0,0.6,0.7608695652173914,1.0,0.6666666666666666,0.7619047619047619,1.0,0.611111111111111,0.7673453996983408
PB5_train_period_i_internal_val_test_batch5,Train fixed Period I subset; validate fixed Period I holdout; test batch5 only.,three_class_with_air,MLP,batch5,fixed_period_i_all_batches,three_class_with_air|MLP|seed=3,3.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,34,1.0,0.6,0.8529411764705882,1.0,0.6666666666666666,0.8555555555555555,1.0,0.611111111111111,0.8573192239858907
PB1_train_period_i_internal_val_test_batch1,Train fixed Period I subset; validate fixed Period I holdout; test batch1 only.,three_class_with_air,MLP,batch1,fixed_period_i_all_batches,three_class_with_air|MLP|seed=4,4.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,28,1.0,0.6,0.8214285714285714,1.0,0.6666666666666666,0.8250000000000001,1.0,0.611111111111111,0.8194444444444445
PB2_train_period_i_internal_val_test_batch2,Train fixed Period I subset; validate fixed Period I holdout; test batch2 only.,three_class_with_air,MLP,batch2,fixed_period_i_all_batches,three_class_with_air|MLP|seed=4,4.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,84,1.0,0.6,0.7976190476190477,1.0,0.6666666666666666,0.8114478114478114,1.0,0.611111111111111,0.8154132457580733
PB3_train_period_i_internal_val_test_batch3,Train fixed Period I subset; validate fixed Period I holdout; test batch3 only.,three_class_with_air,MLP,batch3,fixed_period_i_all_batches,three_class_with_air|MLP|seed=4,4.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,81,1.0,0.6,0.6419753086419753,1.0,0.6666666666666666,0.6313978494623657,1.0,0.611111111111111,0.6190111882340394
PB4_train_period_i_internal_val_test_batch4,Train fixed Period I subset; validate fixed Period I holdout; test batch4 only.,three_class_with_air,MLP,batch4,fixed_period_i_all_batches,three_class_with_air|MLP|seed=4,4.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,46,1.0,0.6,0.6739130434782609,1.0,0.6666666666666666,0.6785714285714285,1.0,0.611111111111111,0.6647619047619048
PB5_train_period_i_internal_val_test_batch5,Train fixed Period I subset; validate fixed Period I holdout; test batch5 only.,three_class_with_air,MLP,batch5,fixed_period_i_all_batches,three_class_with_air|MLP|seed=4,4.0,,0;1;2;3;4,enose_three_class_ml_v2_2026-07-01,"Pipeline(StandardScaler, classifier)","hidden_layer_sizes=(32, 16);alpha=0.0001;learning_rate_init=0.01",activation=relu;solver=adam;max_iter=400;early_stopping=False,validation_metrics_mean_over_fixed_seeds,train_val_refit,30,25,5,34,1.0,0.6,0.7941176470588235,1.0,0.6666666666666666,0.7999999999999999,1.0,0.611111111111111,0.8008695652173913
