split,task,model,partition,random_state,true_label,predicted_label,count,fit_id
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,1,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,air,air,8,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,2,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,8,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,acetone,acetone,10,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,air,air,6,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,alcohol,alcohol,12,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,acetone,alcohol,3,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,acetone,acetone,9,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,air,air,1,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,alcohol,alcohol,2,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,acetone,alcohol,1,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,1,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,air,air,18,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,32,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,1,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,4,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,acetone,acetone,29,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,air,air,6,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,alcohol,alcohol,12,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,acetone,alcohol,3,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,acetone,acetone,9,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,air,air,1,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,alcohol,alcohol,2,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,acetone,alcohol,1,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,1,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,air,air,31,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,23,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,2,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,8,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,acetone,acetone,17,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,air,air,6,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,alcohol,alcohol,12,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,acetone,alcohol,3,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,acetone,acetone,9,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,air,air,1,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,alcohol,alcohol,2,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,acetone,alcohol,1,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,1,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,air,air,14,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,10,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,6,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,acetone,acetone,16,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,air,air,6,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,alcohol,alcohol,12,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,acetone,alcohol,3,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,acetone,acetone,9,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,air,air,1,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,alcohol,alcohol,2,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,acetone,alcohol,1,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,1,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,air,air,10,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,air,alcohol,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,air,acetone,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,alcohol,air,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,12,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,acetone,air,0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,2,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,acetone,acetone,10,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,air,air,6,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,alcohol,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,alcohol,alcohol,11,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,alcohol,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,acetone,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,acetone,alcohol,3,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,acetone,acetone,8,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,air,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,alcohol,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,alcohol,alcohol,2,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,alcohol,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,acetone,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,acetone,alcohol,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,acetone,acetone,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,air,air,7,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,air,acetone,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,alcohol,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,alcohol,alcohol,4,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,alcohol,acetone,5,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,acetone,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,acetone,alcohol,2,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,acetone,acetone,8,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,air,air,6,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,alcohol,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,alcohol,alcohol,11,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,alcohol,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,acetone,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,acetone,alcohol,3,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,acetone,acetone,8,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,air,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,alcohol,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,alcohol,alcohol,2,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,alcohol,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,acetone,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,acetone,alcohol,1,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,acetone,acetone,1,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,air,air,16,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,air,alcohol,2,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,alcohol,air,2,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,alcohol,alcohol,28,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,alcohol,acetone,3,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,acetone,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,acetone,alcohol,22,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,acetone,acetone,11,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,air,air,6,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,alcohol,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,alcohol,alcohol,11,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,alcohol,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,acetone,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,acetone,alcohol,3,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,acetone,acetone,8,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,air,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,air,alcohol,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,alcohol,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,alcohol,alcohol,2,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,alcohol,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,acetone,air,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,acetone,alcohol,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,acetone,acetone,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,air,air,28,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,air,alcohol,3,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,air,acetone,0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,alcohol,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,alcohol,alcohol,21,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,alcohol,acetone,3,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,acetone,air,1,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,acetone,alcohol,19,three_class_with_air|RBF SVM|seed=deterministic
