split,task,model,partition,random_state,n,accuracy,balanced_accuracy,macro_f1,fit_id
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,1.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,1.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,1.0,34,0.8823529411764706,0.8833333333333333,0.8872180451127819,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,2.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,2.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,2.0,28,0.7857142857142857,0.7916666666666666,0.7777777777777778,three_class_with_air|MLP|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,2.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,2.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,2.0,84,0.7619047619047619,0.7811447811447811,0.7566949939298722,three_class_with_air|MLP|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,2.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,2.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,2.0,81,0.6666666666666666,0.6580645161290323,0.6483870967741936,three_class_with_air|MLP|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,2.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,2.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,2.0,46,0.6956521739130435,0.6994047619047619,0.6859537210756722,three_class_with_air|MLP|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,2.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,2.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,2.0,34,0.8235294117647058,0.8277777777777778,0.8291375291375291,three_class_with_air|MLP|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,3.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,3.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,3.0,28,0.75,0.7583333333333333,0.75,three_class_with_air|MLP|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,3.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,3.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,3.0,84,0.7023809523809523,0.7222222222222222,0.6833333333333335,three_class_with_air|MLP|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,3.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,3.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,3.0,81,0.6790123456790124,0.6713978494623656,0.6464460784313726,three_class_with_air|MLP|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,3.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,3.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,3.0,46,0.7608695652173914,0.7619047619047619,0.7673453996983408,three_class_with_air|MLP|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,3.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,3.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,3.0,34,0.8529411764705882,0.8555555555555555,0.8573192239858907,three_class_with_air|MLP|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,4.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,4.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,4.0,28,0.8214285714285714,0.8250000000000001,0.8194444444444445,three_class_with_air|MLP|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,4.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,4.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,4.0,84,0.7976190476190477,0.8114478114478114,0.8154132457580733,three_class_with_air|MLP|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,4.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,4.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,4.0,81,0.6419753086419753,0.6313978494623657,0.6190111882340394,three_class_with_air|MLP|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,4.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,4.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,4.0,46,0.6739130434782609,0.6785714285714285,0.6647619047619048,three_class_with_air|MLP|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,4.0,30,1.0,1.0,1.0,three_class_with_air|MLP|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,4.0,5,0.6,0.6666666666666666,0.611111111111111,three_class_with_air|MLP|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,4.0,34,0.7941176470588235,0.7999999999999999,0.8008695652173913,three_class_with_air|MLP|seed=4
