source_file,gas,group,day,date,duration_s,baseline_points,gas_points,recovery_points,gas_start_s,gas_end_s,deltaR_s1,normDeltaR_s1,gasMean_s1,gasAUC_s1,recoveryMean_s1,riseEMA_a0.1_s1,recEMA_a0.1_s1,riseEMA_a0.01_s1,recEMA_a0.01_s1,riseEMA_a0.001_s1,recEMA_a0.001_s1,deltaR_s2,normDeltaR_s2,gasMean_s2,gasAUC_s2,recoveryMean_s2,riseEMA_a0.1_s2,recEMA_a0.1_s2,riseEMA_a0.01_s2,recEMA_a0.01_s2,riseEMA_a0.001_s2,recEMA_a0.001_s2,deltaR_s3,normDeltaR_s3,gasMean_s3,gasAUC_s3,recoveryMean_s3,riseEMA_a0.1_s3,recEMA_a0.1_s3,riseEMA_a0.01_s3,recEMA_a0.01_s3,riseEMA_a0.001_s3,recEMA_a0.001_s3,deltaR_s4,normDeltaR_s4,gasMean_s4,gasAUC_s4,recoveryMean_s4,riseEMA_a0.1_s4,recEMA_a0.1_s4,riseEMA_a0.01_s4,recEMA_a0.01_s4,riseEMA_a0.001_s4,recEMA_a0.001_s4,deltaR_s5,normDeltaR_s5,gasMean_s5,gasAUC_s5,recoveryMean_s5,riseEMA_a0.1_s5,recEMA_a0.1_s5,riseEMA_a0.01_s5,recEMA_a0.01_s5,riseEMA_a0.001_s5,recEMA_a0.001_s5,deltaR_s6,normDeltaR_s6,gasMean_s6,gasAUC_s6,recoveryMean_s6,riseEMA_a0.1_s6,recEMA_a0.1_s6,riseEMA_a0.01_s6,recEMA_a0.01_s6,riseEMA_a0.001_s6,recEMA_a0.001_s6
air_11.csv,air,11,Day6,22.05.2026,180.0,237,237,237,60.0,120.0,1.0,0.02551404887501346,0.17299578059071746,41.000000000000036,0.7637130801687764,0.1,-0.1,0.01,-0.01,0.001,-0.001,1.0,0.004280760060689256,0.24050632911393208,57.000000000001904,0.810126582278489,0.1,-0.09128283105217594,0.01,-0.004599276601220207,0.001,-8.875268572126134e-05,1.0,0.004765543312153141,-0.03375527426160134,-7.999999999999517,0.3586497890295379,0.06511873189496561,-0.08401249857491815,0.0022106144578214132,-0.002930834408268211,4.203393593659138e-05,-4.4351581441407265e-05,2.0,0.008225739275301958,-0.3037974683544329,-72.0000000000006,0.45147679324894263,0.1564099894089045,-0.13052541984325122,0.018933775675372598,-0.01,0.0019881429277624047,-0.001,1.0,0.02377369846524225,0.004219409282701861,1.000000000000341,0.6202531645569634,0.1,-0.09864488284775826,0.01,-0.006792326709008872,0.001,-0.00014484872363752896,1.0,0.05425824175824176,0.4303797468354443,102.0000000000003,0.5654008438818577,0.042659753400999985,-0.1,0.0015882083265406095,-0.01,2.9622885830056424e-05,-0.001
air_12.csv,air,12,Day6,22.05.2026,180.0,237,237,237,60.0,120.0,0.0,0.0,-0.772151898734176,-182.99999999999972,-0.772151898734176,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.010017541264239068,-2.362869198312239,-560.0000000000007,-2.27004219409283,0.1,-0.1,0.01,-0.01,0.001,-0.001,1.0,0.005700266974529186,-2.2742616033755403,-539.0000000000031,-2.392405063291152,0.06962887587357715,-0.02997541526387848,0.0019382042670234058,-0.00047557292982287544,2.259789000945596e-05,-7.425472065803254e-06,4.0,0.018506227306445945,-1.6540084388185794,-392.0000000000033,-1.232067510548537,0.20526297765405574,-0.2,0.019901000000000002,-0.02783212619253383,0.0019990010000000002,-0.0029762463430204377,1.0,0.03752969121140142,-0.68354430379747,-162.0000000000004,-0.6624472573839679,0.027824587133109313,-0.1,0.0007200896661328955,-0.01,8.776165745988168e-06,-0.001,1.0,0.07007687758722649,-0.24050632911392428,-57.00000000000006,-0.24894514767932513,0.1,-0.016560999999999992,0.01,-0.00037170994607553,0.001,-4.845387242892766e-06
air_13.csv,air,13,Day6,22.05.2026,180.0,237,237,237,60.0,120.0,1.0,0.029389880952380956,-0.6371308016877604,-150.9999999999992,-0.2531645569620219,0.09889553256181977,-0.1,0.006243060444846,-0.01,0.00012902687575934142,-0.001,2.0,0.00920031055900621,-1.3291139240506356,-315.0000000000006,-1.2025316455696229,0.10699616169566753,-0.057406090986385674,0.009107165635851,-0.0028750264209063065,0.00016424186588105715,-4.109940218836828e-05,2.0,0.009863082109118149,-0.6877637130801681,-162.99999999999986,-0.7341772151898728,0.10348564597445571,-0.0467530460013061,0.01,-0.000904782616886677,0.001,-9.899599561369798e-06,3.0,0.013363154531443823,-1.126582278481007,-266.99999999999864,-0.1814345991561125,0.142653615818814,-0.1417913637540974,0.01578553706322166,-0.011281735925028647,0.0011192155615308346,-0.0010156671421938778,2.0,0.05414667580534613,-0.265822784810128,-63.00000000000034,0.037974683544302355,0.11303912025220243,-0.1,0.013160494653141052,-0.01,0.0010732192915915142,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_14.csv,air,14,Day7,24.05.2026,180.0,237,237,237,60.0,120.0,1.0,0.02177908472707223,-0.3670886075949386,-87.00000000000045,-0.27426160337552935,0.1,-0.1,0.01,-0.01,0.001,-0.001,1.0,0.004227387046715303,-0.7172995780590705,-169.99999999999972,-0.7172995780590705,0.05153134675001277,-0.1,0.002580813570532946,-0.01,3.641349424941386e-05,-0.001,2.0,0.009175555082367061,-0.966244725738403,-229.0000000000015,-0.9071729957805971,0.1,-0.04852576615294943,0.01,-0.0012485955877292593,0.001,-1.4721300398423242e-05,3.0,0.011557217165149545,-1.0886075949367184,-258.0000000000023,-0.7510548523206847,0.1778051,-0.2,0.01970887109501,-0.02,0.0019970089870109953,-0.002,1.0,0.022620979287964114,-0.25316455696202345,-59.99999999999956,-0.2827004219409264,0.025656200551265884,-0.1,0.00077110314245981,-0.01,1.0583852869808187e-05,-0.001,1.0,0.05221414408460013,-0.1308016877637139,-31.000000000000192,-0.14767932489451557,0.1,-0.009999999999999995,0.01,-9.99999999999994e-05,0.001,-9.999999999999159e-07
air_15.csv,air,15,Day7,24.05.2026,180.0,237,237,237,60.0,120.0,1.0,0.01981439678956609,0.04641350210970392,10.99999999999983,-0.3206751054852328,0.06164146951188807,-0.04670898851160631,0.004525528575106947,-0.0019551004413709393,0.00010271858038566012,-3.100931619605136e-05,1.0,0.004113297927730917,-0.06329113924049805,-14.999999999998039,-0.3164556962025234,0.1,-0.1,0.01,-0.01,0.001,-0.001,0.0,0.0,0.008438818565394968,1.9999999999986073,-0.14767932489452065,0.0,-0.1,0.0,-0.01,0.0,-0.001,3.0,0.010924847497733592,0.7721518987341568,182.99999999999517,0.2109704641350007,0.15644333508225547,-0.153971305369938,0.01822092156025117,-0.013313368101613904,0.0019767426614573126,-0.001045325229838615,1.0,0.020268536731377747,0.19409282700421998,46.000000000000135,0.05485232067510606,0.05262963401939279,-0.05260400609875113,0.004204855042753368,-0.004051487225358858,9.865590938146435e-05,-8.412342548337463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_16.csv,air,16,Day8,25.05.2026,130.0,237,40,237,60.0,70.0,0.0,0.0,0.0,0.0,-0.05907172995780591,0.0,-0.1,0.0,-0.01,0.0,-0.001,1.0,0.004010763060364523,0.2958860759493689,11.835443037974755,0.23628691983122543,0.1,-0.0998077931379639,0.01,-0.005364931928270655,0.001,-0.00011887735416049778,1.0,0.004343602807763503,0.22637130801687705,9.054852320675082,0.345991561181434,0.1,-0.098350272167272,0.01,-0.005809244728186547,0.001,-0.00012095998230396377,1.0,0.0034068366730874277,0.9725738396624592,38.90295358649837,0.4219409282700542,0.1,-0.1565429799779561,0.01,-0.018262659141205752,0.001,-0.0020112152938144977,1.0,0.016826411075612353,-0.23037974683544177,-9.215189873417671,-0.32911392405063167,0.1,-0.1000000314992531,0.01,-0.01068673140109417,0.001,-0.0010319837121212517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_17.csv,air,17,Day8,25.05.2026,130.0,237,40,237,60.0,70.0,1.0,0.022740356937248126,-0.12468354430380088,-4.9873417721520354,-0.1308016877637165,0.02606509461962056,-0.1,0.0005291940678472367,-0.01,5.922769139131076e-06,-0.001,0.0,0.0,-0.15611814345990638,-6.244725738396255,-0.24472573839661524,0.0,-0.10026713301799708,0.0,-0.01,0.0,-0.001,1.0,0.004784688995215311,-0.5,-20.0,-0.45147679324894513,0.1,-0.08531763586128416,0.01,-0.0054132691655206545,0.001,-0.00011677918418741533,3.0,0.01137418013117901,-0.5302742616034039,-21.210970464136153,0.08016877637127971,0.30000000000000004,-0.1988860862312994,0.03,-0.009718080116909144,0.003,-0.00010375858247433376,1.0,0.021791099668995954,-0.36529535864978724,-14.61181434599149,-0.2616033755274244,0.1,-0.09123219908466883,0.01,-0.006103907665743072,0.001,-0.00013366652905571997,1.0,0.05547752808988764,-0.0003164556962026666,-0.012658227848106662,0.016877637130801555,0.1,-0.016337358426218113,0.01,-0.0004426548155824217,0.001,-8.953368480472826e-06
air_18.csv,air,18,Day9,27.05.2026,130.0,237,40,237,60.0,70.0,1.0,0.018191587350322384,-0.7454641350210963,-29.818565400843852,-0.4514767932489444,0.1,-0.1,0.01,-0.01,0.001,-0.001,2.0,0.008096751050527826,-1.1876582278481067,-47.50632911392427,-0.776371308016883,0.10617201643867114,-0.10225283995449393,0.010617145830772425,-0.016964132180495736,0.0010077947196456439,-0.0019646229185299475,2.0,0.008720609338779115,-0.19177215189873778,-7.670886075949511,-0.021097046413505707,0.10042391158275217,-0.10205008435858948,0.010073970037338828,-0.016895187271908828,0.001000970430967263,-0.0019636592602343362,2.0,0.0071583907212758235,-0.5924050632911644,-23.696202531646577,-0.33755274261605894,0.14843334510121725,-0.191,0.011115909419692007,-0.019901000000000002,0.0010127998993356142,-0.0019990010000000002,1.0,0.018486739469578784,0.1071729957805914,4.286919831223656,0.09704641350211039,0.1,-0.10166056833045747,0.01,-0.01675797304519784,0.001,-0.0019617329053731275,1.0,0.058823529411764705,0.025,1.0,0.012658227848101266,0.1,-0.01088629381196525,0.01,-0.00017936142836436422,0.001,-1.9772512378213574e-06
air_19.csv,air,19,Day9,27.05.2026,130.0,237,40,237,60.0,70.0,1.0,0.02125560538116592,0.003586497890292151,0.14345991561168603,0.4556962025316422,0.1,-0.0985892257705979,0.01,-0.005545259474627346,0.001,-0.00010825523497078613,0.0,0.0,0.41350210970463763,16.540084388185505,0.6835443037974647,0.0,-0.09864610167184439,0.0,-0.003928803506868862,0.0,-6.037403202384796e-05,1.0,0.0045840505986344555,-0.12267932489451142,-4.907172995780456,0.345991561181438,0.1,-0.10192754386733228,0.01,-0.00550023343432666,0.001,-0.00010618135945726799,2.0,0.007619843744976368,0.8274261603375408,33.09704641350163,1.6666666666666548,0.1,-0.13933205602303117,0.01,-0.005602454585340073,0.001,-9.612702448784502e-05,1.0,0.021378314991881652,-0.07637130801687704,-3.0548523206750815,0.3333333333333339,0.060951276444258434,-0.10103481394602139,0.001101204134366908,-0.010278931168848995,1.1894757670661378e-05,-0.0010038585418848428,1.0,0.07032640949554896,-0.16940928270042194,-6.776371308016877,-0.016877637130801672,0.1,-0.043392397181106934,0.01,-0.0020390688992014717,0.001,-4.2889721625578034e-05
air_20.csv,air,20,Day10,28.05.2026,125.0,237,20,237,60.0,65.0,1.0,0.022102023687400912,0.6552742616033754,13.105485232067508,0.5358649789029535,0.009999999999999995,-0.1,9.99999999999994e-05,-0.01,9.999999999999159e-07,-0.001,0.0,0.0,1.05485232067511,21.0970464135022,0.8987341772151943,0.0,-0.1,0.0,-0.01,0.0,-0.001,0.0,0.0,0.40928270042195436,8.185654008439087,0.08438818565402187,0.0,-0.1,0.0,-0.01,0.0,-0.001,2.0,0.007943157824178034,1.0609704641350164,21.219409282700326,1.2953586497890248,0.12997541,-0.18100000000000002,0.010388217615940101,-0.02388503914048342,0.0010039880219760158,-0.002923079775536493,1.0,0.021655701754385966,0.2727848101265849,5.455696202531698,0.2616033755274288,0.1,-0.1,0.01,-0.01,0.001,-0.001,1.0,0.07166616268521318,-0.0035864978902957036,-0.07172995780591407,-0.046413502109704984,0.009999999999999995,-0.1,9.99999999999994e-05,-0.01,9.999999999999159e-07,-0.001
air_21.csv,air,21,Day10,28.05.2026,125.0,237,20,237,60.0,65.0,1.0,0.04324028461959496,-0.17658227848101332,-3.5316455696202667,-0.7004219409282706,0.009999999999999995,-0.09653581508577633,9.99999999999994e-05,-0.003831239584871398,9.999999999999159e-07,-8.712123558006057e-05,0.0,0.0,-1.2109704641350163,-24.219409282700326,-2.3755274261603327,0.0,-0.11150484715849251,0.0,-0.017815324111174674,0.0,-0.0019753436164441198,1.0,0.0059373199388731614,-0.8761603375527443,-17.523206751054886,-1.8396624472573857,0.1,-0.10867761732036904,0.01,-0.01115424524539263,0.001,-0.0010163423746768969,2.0,0.009512151070618691,-1.2573839662447313,-25.147679324894625,-2.9367088607594996,0.2,-0.1731332819275398,0.02,-0.025865123957910022,0.002,-0.0029694115155630262,0.0,0.0,-0.40084388185654163,-8.016877637130833,-0.915611814345993,0.0,-0.1,0.0,-0.01,0.0,-0.001,0.0,0.0,0.0,0.0,-0.05907172995780591,0.0,-0.1,0.0,-0.01,0.0,-0.001
air_23.csv,air,23,Day11,29.05.2026,180.0,237,237,237,60.0,120.0,0.0,0.0,-0.03375527426160474,-8.000000000000323,0.14767932489451333,0.0,-0.07088579261902503,0.0,-0.0028370187844125056,0.0,-4.096140753550052e-05,1.0,0.005157555710306407,-0.3164556962025228,-74.9999999999979,0.43037974683545194,0.09830106926691679,-0.047677042865889106,0.004295062085255802,-0.0013197834293051467,8.95784556050694e-05,-1.8982859434860588e-05,3.0,0.016825614691057103,-0.2784810126582324,-66.00000000000108,0.5274261603375482,0.1000000123439931,-0.09512343871225697,0.010073489471986458,-0.006263462175542951,0.001002607902474548,-0.00010979185583240411,4.0,0.018194729670076577,0.8270042194092735,195.9999999999978,2.4599156118143375,0.1549771873327157,-0.16729953641581136,0.021290578605406577,-0.012951325644453976,0.0020771326523971673,-0.0002766163133879365,2.0,0.06151849448410123,0.4219409282700424,100.00000000000006,0.9493670886075952,0.10000000903261556,-0.09843119998587903,0.010282537549488003,-0.005398476979621534,0.0010156738958452774,-9.966727894065313e-05,1.0,0.08324552160168598,-0.004219409282700489,-1.000000000000016,0.046413502109704574,0.1,-0.028857357923903496,0.01,-0.0008609243684468987,0.001,-1.3150518530564157e-05
air_24.csv,air,24,Day12,30.05.2026,180.0,237,237,237,60.0,120.0,2.0,0.032716731087796797,-0.5232067510548538,-124.00000000000034,-0.6329113924050648,0.10467731555366185,-0.08834973301712318,0.0101737842642811,-0.004838565313237772,0.0010019721852223098,-0.00010595945815789062,2.0,0.008047674833189019,-0.9029535864978842,-213.99999999999855,-0.9578059071729896,0.1,-0.0978959309532331,0.01,-0.005644882750138271,0.001,-0.00011886284486978466,2.0,0.008795368514807392,-0.8143459915611782,-192.99999999999923,-1.2194092827004186,0.1,-0.08523216188034749,0.01,-0.00223997129274437,0.001,-3.643701440768929e-05,5.0,0.01735373800981182,-1.4936708860759351,-353.99999999999665,-2.1181434599155975,0.13159519540109874,-0.1485005850261681,0.010237040488875568,-0.009198975399895993,0.0010020414762207312,-0.00017902020481765676,3.0,0.04668417596848325,-0.8059071729957832,-191.00000000000063,-1.130801687763716,0.12380756593534796,-0.1049127332699604,0.01054494065127016,-0.011200335518879476,0.00100594230387911,-0.0010172811807867901,1.0,0.06662918189485521,5.471478872414274e-16,1.2967404927621828e-13,-0.01265822784810072,0.1,-0.1,0.01,-0.01,0.001,-0.001
