feature_space,sensor,raw_min,raw_max,display_min,display_max,padding,method
s1_s2_s3,s1,-3.105485232067508,60.9451476793249,-5.02700421940928,62.86666666666667,1.921518987341772,full min/max linear scaling with 3% padding; no clipping
s1_s2_s3,s2,-3.5864978902953624,91.96202531645571,-6.452953586497895,94.82848101265824,2.866455696202532,full min/max linear scaling with 3% padding; no clipping
s1_s2_s3,s3,-3.5147679324894625,7.05485232067511,-3.8318565400843996,7.371940928270047,0.3170886075949372,full min/max linear scaling with 3% padding; no clipping
s2_s3_s5,s2,-3.5864978902953624,91.96202531645571,-6.452953586497895,94.82848101265824,2.866455696202532,full min/max linear scaling with 3% padding; no clipping
s2_s3_s5,s3,-3.5147679324894625,7.05485232067511,-3.8318565400843996,7.371940928270047,0.3170886075949372,full min/max linear scaling with 3% padding; no clipping
s2_s3_s5,s5,-2.8101265822784782,65.9704641350211,-4.873544303797466,68.03388185654009,2.0634177215189875,full min/max linear scaling with 3% padding; no clipping
