epoch,L,Ld,Lc,backward_loss_scalar,class_loss,domain_loss,alignment_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed,conditional_alignment_strength
90,0.0017033794429153204,0.25028857588768005,0.39711281657218933,0.27184760570526123,0.0017033794429153204,0.25028857588768005,0.39711281657218933,0.27184760570526123,1.0,0.5,0.7875457875457875,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
95,0.0031095913145691156,0.2577015161514282,0.19931535422801971,0.2707768976688385,0.0031095913145691156,0.2577015161514282,0.19931535422801971,0.2707768976688385,1.0,0.5,0.7985347985347986,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
100,0.003974431660026312,0.2754989266395569,0.1582375466823578,0.2873852550983429,0.003974431660026312,0.2754989266395569,0.1582375466823578,0.2873852550983429,1.0,0.5,0.7802197802197802,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
105,0.003916947171092033,0.2976559102535248,0.20181824266910553,0.31166377663612366,0.003916947171092033,0.2976559102535248,0.20181824266910553,0.31166377663612366,1.0,0.5,0.7728937728937729,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
110,0.0013415069552138448,0.3500291407108307,0.4987163543701172,0.3763064742088318,0.0013415069552138448,0.3500291407108307,0.4987163543701172,0.3763064742088318,1.0,0.6,0.7728937728937729,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
115,0.002621313091367483,0.3459295630455017,0.8677145838737488,0.39193660020828247,0.002621313091367483,0.3459295630455017,0.8677145838737488,0.39193660020828247,1.0,0.6,0.7912087912087912,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
120,0.0007108660647645593,0.29539987444877625,0.7061052322387695,0.3314160108566284,0.0007108660647645593,0.29539987444877625,0.7061052322387695,0.3314160108566284,1.0,0.6,0.7948717948717948,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
125,0.0036283344961702824,0.2680278718471527,0.3130657374858856,0.2873094975948334,0.0036283344961702824,0.2680278718471527,0.3130657374858856,0.2873094975948334,1.0,0.5,0.7948717948717948,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
130,0.0017501097172498703,0.25763922929763794,0.21784262359142303,0.27028146386146545,0.0017501097172498703,0.25763922929763794,0.21784262359142303,0.27028146386146545,1.0,0.4,0.7838827838827839,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
135,0.0009012186783365905,0.2533300817012787,0.16137082874774933,0.2622998356819153,0.0009012186783365905,0.2533300817012787,0.16137082874774933,0.2622998356819153,1.0,0.6,0.7875457875457875,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
140,0.000602107378654182,0.2700731158256531,0.22465495765209198,0.28190794587135315,0.000602107378654182,0.2700731158256531,0.22465495765209198,0.28190794587135315,1.0,0.6,0.7838827838827839,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
145,0.0002891242620535195,0.274974524974823,0.23531830310821533,0.28702956438064575,0.0002891242620535195,0.274974524974823,0.23531830310821533,0.28702956438064575,1.0,0.6,0.7948717948717948,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
150,0.0007686701719649136,0.26440832018852234,0.20656372606754303,0.2755051553249359,0.0007686701719649136,0.26440832018852234,0.20656372606754303,0.2755051553249359,1.0,0.6,0.7765567765567766,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
155,0.0016330310609191656,0.25835713744163513,0.14060793817043304,0.2670205533504486,0.0016330310609191656,0.25835713744163513,0.14060793817043304,0.2670205533504486,1.0,0.5,0.7838827838827839,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
160,0.0015133453998714685,0.25519976019859314,0.07786396890878677,0.2606062889099121,0.0015133453998714685,0.25519976019859314,0.07786396890878677,0.2606062889099121,1.0,0.5,0.7875457875457875,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
165,0.0010603362461552024,0.270785927772522,0.1052483543753624,0.27710866928100586,0.0010603362461552024,0.270785927772522,0.1052483543753624,0.27710866928100586,1.0,0.5,0.7985347985347986,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
170,0.0017570307245478034,0.2725616693496704,0.17828424274921417,0.2832328975200653,0.0017570307245478034,0.2725616693496704,0.17828424274921417,0.2832328975200653,1.0,0.5,0.8131868131868132,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
175,0.0007565607666037977,0.25900328159332275,0.23112988471984863,0.2713163495063782,0.0007565607666037977,0.25900328159332275,0.23112988471984863,0.2713163495063782,1.0,0.5,0.8315018315018315,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
180,0.0004186027799732983,0.2518394887447357,0.15424928069114685,0.2599705457687378,0.0004186027799732983,0.2518394887447357,0.15424928069114685,0.2599705457687378,1.0,0.5,0.8461538461538461,0.9351535836177475,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
185,0.0005673553678207099,0.2640473246574402,0.21221722662448883,0.27522552013397217,0.0005673553678207099,0.2640473246574402,0.21221722662448883,0.27522552013397217,1.0,0.5,0.8534798534798534,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
190,0.0009827818721532822,0.2759411931037903,0.28328776359558105,0.29108837246894836,0.0009827818721532822,0.2759411931037903,0.28328776359558105,0.29108837246894836,1.0,0.5,0.8534798534798534,0.9351535836177475,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
195,0.0013837626902386546,0.2660943567752838,0.4045642912387848,0.28770631551742554,0.0013837626902386546,0.2660943567752838,0.4045642912387848,0.28770631551742554,1.0,0.6,0.8168498168498168,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
200,0.003853235859423876,0.2621381878852844,0.32755565643310547,0.2823691964149475,0.003853235859423876,0.2621381878852844,0.32755565643310547,0.2823691964149475,1.0,0.5,0.7728937728937729,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
205,0.002535145031288266,0.27195319533348083,0.17962288856506348,0.28346946835517883,0.002535145031288266,0.27195319533348083,0.17962288856506348,0.28346946835517883,1.0,0.5,0.7875457875457875,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
210,0.002778830472379923,0.2908118665218353,0.2799845039844513,0.30758991837501526,0.002778830472379923,0.2908118665218353,0.2799845039844513,0.30758991837501526,1.0,0.6,0.7728937728937729,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
215,0.0019113433081656694,0.2947537302970886,0.35223355889320374,0.3142767548561096,0.0019113433081656694,0.2947537302970886,0.35223355889320374,0.3142767548561096,1.0,0.5,0.7838827838827839,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
220,0.005185185000300407,0.26954546570777893,0.35121822357177734,0.2922915518283844,0.005185185000300407,0.26954546570777893,0.35121822357177734,0.2922915518283844,1.0,0.4,0.7875457875457875,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
225,0.0030176513828337193,0.25461846590042114,0.13260096311569214,0.2642661929130554,0.0030176513828337193,0.25461846590042114,0.13260096311569214,0.2642661929130554,1.0,0.4,0.7912087912087912,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
230,0.0002875019272323698,0.25571492314338684,0.2523716688156128,0.2686209976673126,0.0002875019272323698,0.25571492314338684,0.2523716688156128,0.2686209976673126,1.0,0.5,0.7985347985347986,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
235,0.0002623216714709997,0.2642945945262909,0.20722877979278564,0.2749183475971222,0.0002623216714709997,0.2642945945262909,0.20722877979278564,0.2749183475971222,1.0,0.5,0.8058608058608059,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
240,0.006851106882095337,0.25398972630500793,0.15136919915676117,0.26840928196907043,0.006851106882095337,0.25398972630500793,0.15136919915676117,0.26840928196907043,1.0,0.5,0.8131868131868132,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
245,0.0001919091446325183,0.2532844841480255,0.13132323324680328,0.26004254817962646,0.0001919091446325183,0.2532844841480255,0.13132323324680328,0.26004254817962646,1.0,0.5,0.8205128205128205,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
250,0.0019087949767708778,0.2546667158603668,0.13085664808750153,0.26311835646629333,0.0019087949767708778,0.2546667158603668,0.13085664808750153,0.26311835646629333,1.0,0.6,0.8241758241758241,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
255,0.0006976703880354762,0.2580937147140503,0.16131730377674103,0.2668572664260864,0.0006976703880354762,0.2580937147140503,0.16131730377674103,0.2668572664260864,1.0,0.6,0.8351648351648352,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
260,0.0007508427370339632,0.25515997409820557,0.13296295702457428,0.2625589668750763,0.0007508427370339632,0.25515997409820557,0.13296295702457428,0.2625589668750763,1.0,0.6,0.8608058608058609,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
265,0.00024517718702554703,0.25366535782814026,0.09239187091588974,0.2585301399230957,0.00024517718702554703,0.25366535782814026,0.09239187091588974,0.2585301399230957,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
270,0.00033194583375006914,0.2530956566333771,0.13733918964862823,0.2602945566177368,0.00033194583375006914,0.2530956566333771,0.13733918964862823,0.2602945566177368,1.0,0.6,0.8791208791208791,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
275,0.0006135168951004744,0.24814319610595703,0.09242907911539078,0.25337815284729004,0.0006135168951004744,0.24814319610595703,0.09242907911539078,0.25337815284729004,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
280,0.0012716299388557673,0.24899713695049286,0.07007225602865219,0.2537723779678345,0.0012716299388557673,0.24899713695049286,0.07007225602865219,0.2537723779678345,1.0,0.6,0.8498168498168498,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
285,0.0006356101366691291,0.24774253368377686,0.07771479338407516,0.2522638738155365,0.0006356101366691291,0.24774253368377686,0.07771479338407516,0.2522638738155365,1.0,0.6,0.8571428571428571,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
290,0.0009993320563808084,0.2503485679626465,0.07642237097024918,0.25516900420188904,0.0009993320563808084,0.2503485679626465,0.07642237097024918,0.25516900420188904,1.0,0.6,0.8608058608058609,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
295,0.0002922557177953422,0.25345930457115173,0.04985534027218819,0.2562443017959595,0.0002922557177953422,0.25345930457115173,0.04985534027218819,0.2562443017959595,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
300,0.0003520383033901453,0.2558019459247589,0.088721364736557,0.2605900466442108,0.0003520383033901453,0.2558019459247589,0.088721364736557,0.2605900466442108,1.0,0.6,0.8717948717948718,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
305,0.0003480310260783881,0.25153225660324097,0.08827802538871765,0.2562941908836365,0.0003480310260783881,0.25153225660324097,0.08827802538871765,0.2562941908836365,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
310,0.0008383991080336273,0.24951788783073425,0.08676210045814514,0.254694402217865,0.0008383991080336273,0.24951788783073425,0.08676210045814514,0.254694402217865,1.0,0.6,0.8717948717948718,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
315,0.0006463710451498628,0.2476649433374405,0.06602480262517929,0.2516125440597534,0.0006463710451498628,0.2476649433374405,0.06602480262517929,0.2516125440597534,1.0,0.6,0.8754578754578755,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
320,0.005196782760322094,0.24734044075012207,0.05996006354689598,0.25553521513938904,0.005196782760322094,0.24734044075012207,0.05996006354689598,0.25553521513938904,1.0,0.6,0.8717948717948718,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
325,0.00113676639739424,0.24719642102718353,0.06491728872060776,0.25157904624938965,0.00113676639739424,0.24719642102718353,0.06491728872060776,0.25157904624938965,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
330,0.0004235680680721998,0.24764473736286163,0.08633885532617569,0.2523852586746216,0.0004235680680721998,0.24764473736286163,0.08633885532617569,0.2523852586746216,1.0,0.6,0.8717948717948718,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
335,0.00035322908661328256,0.24658694863319397,0.04231623187661171,0.24905599653720856,0.00035322908661328256,0.24658694863319397,0.04231623187661171,0.24905599653720856,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
340,0.0007181893452070653,0.24549733102321625,0.01464079786092043,0.24694755673408508,0.0007181893452070653,0.24549733102321625,0.01464079786092043,0.24694755673408508,1.0,0.6,0.8681318681318682,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
345,0.000401645724195987,0.24714525043964386,0.09423757344484329,0.2522587776184082,0.000401645724195987,0.24714525043964386,0.09423757344484329,0.2522587776184082,1.0,0.6,0.8827838827838828,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
350,0.00047759004519321024,0.24651114642620087,0.14241744577884674,0.25410962104797363,0.00047759004519321024,0.24651114642620087,0.14241744577884674,0.25410962104797363,1.0,0.6,0.8791208791208791,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
355,0.00015530998643953353,0.24549123644828796,0.06562348455190659,0.24892772734165192,0.00015530998643953353,0.24549123644828796,0.06562348455190659,0.24892772734165192,1.0,0.6,0.8754578754578755,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
360,0.0008897109655663371,0.2435561865568161,0.027043350040912628,0.2457980513572693,0.0008897109655663371,0.2435561865568161,0.027043350040912628,0.2457980513572693,1.0,0.6,0.8388278388278388,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
365,0.0007495983154512942,0.24550959467887878,0.06952720880508423,0.24973556399345398,0.0007495983154512942,0.24550959467887878,0.06952720880508423,0.24973556399345398,1.0,0.6,0.8278388278388278,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
370,0.0004208273603580892,0.24276955425739288,0.06650326400995255,0.24651554226875305,0.0004208273603580892,0.24276955425739288,0.06650326400995255,0.24651554226875305,1.0,0.6,0.8241758241758241,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
375,0.00037470919778570533,0.24800816178321838,0.042432110756635666,0.2505044639110565,0.00037470919778570533,0.24800816178321838,0.042432110756635666,0.2505044639110565,1.0,0.6,0.8388278388278388,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
380,0.0003274249902460724,0.2438802868127823,0.028715459629893303,0.2456434816122055,0.0003274249902460724,0.2438802868127823,0.028715459629893303,0.2456434816122055,1.0,0.6,0.8424908424908425,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
385,0.0013536674669012427,0.24630998075008392,0.02635929174721241,0.24898160994052887,0.0013536674669012427,0.24630998075008392,0.02635929174721241,0.24898160994052887,1.0,0.6,0.8315018315018315,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
390,0.000591177144087851,0.24605709314346313,0.03102763555943966,0.24819964170455933,0.000591177144087851,0.24605709314346313,0.03102763555943966,0.24819964170455933,1.0,0.6,0.8315018315018315,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
395,0.0003670513106044382,0.2492722123861313,0.03635157644748688,0.2514568269252777,0.0003670513106044382,0.2492722123861313,0.03635157644748688,0.2514568269252777,1.0,0.6,0.8315018315018315,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
400,0.00018608848040457815,0.24860936403274536,0.07616835832595825,0.2526038587093353,0.00018608848040457815,0.24860936403274536,0.07616835832595825,0.2526038587093353,1.0,0.6,0.8241758241758241,0.931740614334471,S3_train_I_internal_20_10_test_all,three_class_with_air,C-DANN-UDA,0.5,0,0.05
1,1.116260290145874,0.6599915027618408,0.007475733291357756,1.7799896001815796,1.116260290145874,0.6599915027618408,0.007475733291357756,1.7799896001815796,0.5666666666666667,0.42857142857142855,0.3795918367346939,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
5,0.8494037985801697,0.5536104440689087,0.10493991523981094,1.45548415184021,0.8494037985801697,0.5536104440689087,0.10493991523981094,1.45548415184021,0.6333333333333333,0.6785714285714286,0.6204081632653061,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
10,0.6527928113937378,0.3682943284511566,0.09121838957071304,1.0666964054107666,0.6527928113937378,0.3682943284511566,0.09121838957071304,1.0666964054107666,0.6333333333333333,0.6428571428571429,0.6204081632653061,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
15,0.5054615139961243,0.35688579082489014,0.05206141993403435,0.8883780241012573,0.5054615139961243,0.35688579082489014,0.05206141993403435,0.8883780241012573,0.8,0.6428571428571429,0.6693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
20,0.32169950008392334,0.3401188254356384,0.07267832010984421,0.6981574892997742,0.32169950008392334,0.3401188254356384,0.07267832010984421,0.6981574892997742,0.9,0.6428571428571429,0.710204081632653,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
25,0.16159768402576447,0.32479622960090637,0.057632770389318466,0.5152103304862976,0.16159768402576447,0.32479622960090637,0.057632770389318466,0.5152103304862976,1.0,0.7142857142857143,0.7428571428571429,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
30,0.09289667010307312,0.3309941589832306,0.040982626378536224,0.4443821310997009,0.09289667010307312,0.3309941589832306,0.040982626378536224,0.4443821310997009,1.0,0.7142857142857143,0.7551020408163265,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
35,0.025921249762177467,0.32888364791870117,0.040856026113033295,0.37523290514945984,0.025921249762177467,0.32888364791870117,0.040856026113033295,0.37523290514945984,1.0,0.8214285714285714,0.746938775510204,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
40,0.017983881756663322,0.31555405259132385,0.029447225853800774,0.3482615351676941,0.017983881756663322,0.31555405259132385,0.029447225853800774,0.3482615351676941,1.0,0.8928571428571429,0.7795918367346939,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
45,0.025479348376393318,0.3220615088939667,0.0654270127415657,0.3802543580532074,0.025479348376393318,0.3220615088939667,0.0654270127415657,0.3802543580532074,1.0,0.8571428571428571,0.8,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
50,0.01236631814390421,0.3193008005619049,0.025563521310687065,0.34444889426231384,0.01236631814390421,0.3193008005619049,0.025563521310687065,0.34444889426231384,1.0,0.9285714285714286,0.8326530612244898,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
55,0.009767478331923485,0.3193571865558624,0.031863827258348465,0.34505656361579895,0.009767478331923485,0.3193571865558624,0.031863827258348465,0.34505656361579895,1.0,0.9285714285714286,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
60,0.0030556884594261646,0.3207407295703888,0.028457028791308403,0.33802494406700134,0.0030556884594261646,0.3207407295703888,0.028457028791308403,0.33802494406700134,1.0,0.8928571428571429,0.8693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
65,0.0062239402905106544,0.32320454716682434,0.01896861381828785,0.33891281485557556,0.0062239402905106544,0.32320454716682434,0.01896861381828785,0.33891281485557556,1.0,0.8928571428571429,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
70,0.0027260698843747377,0.32490843534469604,0.012780767865478992,0.33402490615844727,0.0027260698843747377,0.32490843534469604,0.012780767865478992,0.33402490615844727,1.0,0.8928571428571429,0.8693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
75,0.0017297117738053203,0.32758140563964844,0.017858225852251053,0.33824020624160767,0.0017297117738053203,0.32758140563964844,0.017858225852251053,0.33824020624160767,1.0,0.8928571428571429,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
80,0.001218034652993083,0.318412721157074,0.02459613047540188,0.3319288194179535,0.001218034652993083,0.318412721157074,0.02459613047540188,0.3319288194179535,1.0,0.9285714285714286,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
85,0.0012345155701041222,0.31770065426826477,0.01975979655981064,0.3288150429725647,0.0012345155701041222,0.31770065426826477,0.01975979655981064,0.3288150429725647,1.0,0.9285714285714286,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
90,0.0008788493578322232,0.31818142533302307,0.0061486451886594296,0.3221345841884613,0.0008788493578322232,0.31818142533302307,0.0061486451886594296,0.3221345841884613,1.0,1.0,0.8571428571428571,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
95,0.006685374770313501,0.3182469308376312,0.029191138222813606,0.3395278751850128,0.006685374770313501,0.3182469308376312,0.029191138222813606,0.3395278751850128,1.0,1.0,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
100,0.0009394504013471305,0.3179556429386139,0.023587511852383614,0.33068886399269104,0.0009394504013471305,0.3179556429386139,0.023587511852383614,0.33068886399269104,1.0,1.0,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
105,0.002679212251678109,0.3159169554710388,0.01826789416372776,0.32773008942604065,0.002679212251678109,0.3159169554710388,0.01826789416372776,0.32773008942604065,1.0,0.9642857142857143,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
110,0.001306436606682837,0.31471386551856995,0.007533284369856119,0.3197869658470154,0.001306436606682837,0.31471386551856995,0.007533284369856119,0.3197869658470154,1.0,0.9642857142857143,0.8653061224489796,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
115,0.0007977267378009856,0.3161129057407379,0.00869662780314684,0.32125893235206604,0.0007977267378009856,0.3161129057407379,0.00869662780314684,0.32125893235206604,1.0,0.9642857142857143,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
120,0.001455334248021245,0.31235599517822266,0.02152019739151001,0.324571430683136,0.001455334248021245,0.31235599517822266,0.02152019739151001,0.324571430683136,1.0,0.9642857142857143,0.8653061224489796,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
125,0.0014888560399413109,0.31030550599098206,0.013817083090543747,0.31870290637016296,0.0014888560399413109,0.31030550599098206,0.013817083090543747,0.31870290637016296,1.0,0.9642857142857143,0.8775510204081632,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
130,0.0020069798920303583,0.3089216351509094,0.011707942932844162,0.3167825937271118,0.0020069798920303583,0.3089216351509094,0.011707942932844162,0.3167825937271118,1.0,1.0,0.8979591836734694,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
135,0.001431540702469647,0.30451124906539917,0.013362765312194824,0.3126241862773895,0.001431540702469647,0.30451124906539917,0.013362765312194824,0.3126241862773895,1.0,0.9642857142857143,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
140,0.0015164004871621728,0.3049170970916748,0.015323116444051266,0.31409505009651184,0.0015164004871621728,0.3049170970916748,0.015323116444051266,0.31409505009651184,1.0,0.9642857142857143,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
145,0.000832954072393477,0.3025038242340088,0.00827641412615776,0.3074749708175659,0.000832954072393477,0.3025038242340088,0.00827641412615776,0.3074749708175659,1.0,0.9642857142857143,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
150,0.0005794978933408856,0.30631840229034424,0.008526874706149101,0.3111613392829895,0.0005794978933408856,0.30631840229034424,0.008526874706149101,0.3111613392829895,1.0,0.9285714285714286,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,C-DANN-UDA,0.05,0,0.5
