split,task,variant,space,label,domain,partition,period,day,day_num,target_file,x,y
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o1.csv,-14.29697276054982,-2.839141335634642
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o2.csv,-4.233527989575168,1.8872590131366067
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o3.csv,35.43918023667504,-8.345947792061597
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o4.csv,210.6342274157502,-8.818701648951034
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o5.csv,159.86636054919026,-2.4760306871893327
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o6.csv,74.30768018083955,-11.995247698680517
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o7.csv,-5.418709470114715,2.8266583528638214
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o8.csv,-5.580457503353296,-7.069833047068742
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o9.csv,94.07817336145415,8.267854355010996
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o10.csv,20.438851870848392,-1.227392608610804
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o11.csv,38.99453853839995,-15.675059892779863
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o12.csv,253.15396351735424,8.281882027336417
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_1.csv,-14.260088153168608,12.614470060403622
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_3.csv,-10.557914086007347,11.069752855503442
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_4.csv,3.3899846936515567,21.275479986524612
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_5.csv,-16.505013000761053,7.816071210816191
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_6.csv,-0.7620914322653208,25.938658424996618
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_7.csv,-12.128604875449936,11.963817849777678
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o1.csv,-24.752380973849906,-5.342388998164383
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o2.csv,-23.525869978415482,-6.3828291727780035
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o3.csv,-21.169715030098,-7.2237096001834855
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o4.csv,-22.64358031024124,-2.3011634221667903
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o5.csv,-24.297736343035613,-1.6894973564666842
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o6.csv,-24.75756859991426,-3.2235723832299708
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o7.csv,-21.822437119056485,-9.349157598773733
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o8.csv,-24.50766413875945,-4.960110100297013
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o9.csv,-21.108983410260404,-5.269953363415366
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o10.csv,-17.956377179279517,-12.832418387544244
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o11.csv,-21.937410624493527,-6.834837427018812
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o12.csv,-24.04512023973821,-5.635878790244253
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_1.csv,196.73613053844892,3.525235245084677
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_2.csv,182.5733603482009,0.39564598514554167
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_3.csv,93.7475228419045,-1.1015814380686968
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_4.csv,95.57964971700292,3.578245970888524
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 1,1,acetone\acetone_5.csv,51.72241724118772,-8.557178815016483
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_10.csv,58.672835353821085,8.514935619188162
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_6.csv,7.397988250529804,-3.56661910573042
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_7.csv,37.40386666504432,-6.026614906925098
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_8.csv,-2.546824471494418,1.210017627777071
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 2,2,acetone\acetone_9.csv,62.53936057590312,2.1551710312248025
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 1,1,air\air_1.csv,-15.157115078967907,11.239475526725137
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 1,1,air\air_2.csv,-15.759090179708021,4.2347040234961435
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_1.csv,-14.275251444800876,13.68029204985095
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_2.csv,-20.792537429151682,3.05423841783183
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_3.csv,30.46258076645655,43.19582085168763
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 1,1,air\reference_4.csv,-8.726295631000268,16.260494377046577
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 2,2,air\air_3.csv,-15.80699192916859,10.459200407258207
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 2,2,air\air_4.csv,-18.88026409925388,6.99077404858629
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_1.csv,52.990481051979714,-8.496971422908574
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_2.csv,29.05562930861634,-28.517538332945502
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_3.csv,25.486854335783374,-25.751683822623512
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_4.csv,-4.846587792929776,-3.8825613605683413
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 1,1,alcohol\alcohol_5.csv,-18.41629709738594,-12.494545330947421
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_10.csv,22.276554449715558,-1.8478463908154785
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_6.csv,25.14392844148117,-10.161080756461136
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_7.csv,-22.761307679994776,2.106994741646222
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_8.csv,-17.071953162333205,-6.193829003278241
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 2,2,alcohol\alcohol_9.csv,-10.021783881693915,-3.91668568757875
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_11.csv,-5.977001735734618,-0.7197884705233047
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_12.csv,-17.42355432521898,0.15815634181602709
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_13.csv,-2.2724006004873147,-5.359745020983387
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_14.csv,-21.830701486873025,-2.9957065558539804
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_15.csv,-12.2427259103611,-2.037801681857305
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_16.csv,-22.51574544967434,-4.072827339723748
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_17.csv,-11.636043017665653,0.7403212307541834
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_18.csv,-18.104817013454426,-2.3167486487905062
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_19.csv,-23.823814327043603,-1.5249221006124982
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_20.csv,-21.42402188629307,-1.400582226958615
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_21.csv,57.375871697771444,-1.45756161182774
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_22.csv,-7.897099985973677,-10.104946031138681
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_23.csv,38.50741560861224,-4.660397517232634
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_24.csv,108.98490263359258,10.75495852845367
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_25.csv,-21.373257936971214,-8.024733605636577
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_26.csv,-17.465740146306537,-3.973454375720329
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_27.csv,-11.494218038676278,0.7809774357182973
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_28.csv,-10.28498440517917,-2.912717036542533
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_29.csv,-13.268208197326972,-6.482241582132598
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_30.csv,-2.399825455780683,-2.8743862659965176
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_31.csv,30.387059969253805,-3.095218909896853
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_32.csv,33.207922061680584,6.611893055316074
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_33.csv,-21.582810779950993,-5.54425977573807
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_34.csv,-8.118486171439384,-0.8048321649569558
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_35.csv,32.128956382188015,-2.4501823376492506
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_36.csv,26.76843507384137,1.339507534879656
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_37.csv,-21.127786212844835,0.70689863373288
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_38.csv,-22.700167668512268,-0.07330466332232351
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_39.csv,-0.7923594675701688,-2.6508340692764425
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_40.csv,-22.98580162307128,-2.062897718335223
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_41.csv,14.98196017674026,-2.9251132202444188
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_42.csv,30.450248616467395,-2.4920060657981398
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_43.csv,18.042075632567478,-2.5642057210713274
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 3,3,air\air_5.csv,-17.316293748314493,7.247340813623306
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 3,3,air\air_6.csv,-15.372714087584747,11.536814035933729
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 3,3,air\reference_5.csv,-23.722920354926774,-6.816750896553879
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 3,3,air\reference_6.csv,-14.78011085564328,9.571669288361546
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 4,4,air\air_7.csv,-18.494726339824776,4.992952990977685
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 4,4,air\air_8.csv,-15.891232450411522,8.655494693552768
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 4,4,air\reference_7.csv,-15.766273979447634,8.283007473624673
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 4,4,air\reference_8.csv,-9.295030856342438,20.324763383277748
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 5,5,air\air_10.csv,-17.259384293019476,6.565064838154858
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 5,5,air\air_9.csv,-10.898511562530775,11.512781762208629
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 6,6,air\air_11.csv,-5.774611751808432,12.975683734358517
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 6,6,air\air_12.csv,-5.828632780361297,18.16293725534485
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 6,6,air\air_13.csv,-12.884891030009925,14.451351448674428
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 8,8,air\air_14.csv,-11.954158065884911,13.814789112040856
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 8,8,air\air_15.csv,-16.756246575776483,9.267427817077348
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 8,8,air\reference_9.csv,-21.41024710670388,-1.6588270813926238
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 9,9,air\air_16.csv,-16.993320820362413,8.907213762134859
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_domain,Period_II,Day 9,9,air\air_17.csv,-11.29146173044339,13.508595481938903
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_11.csv,-23.360993060028303,-6.765649519438186
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_12.csv,-23.783897723107287,-5.846447720784897
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_13.csv,-23.13331814573276,-7.213830399307282
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_14.csv,-24.562231474119464,-4.6606438754722905
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 3,3,alcohol\alcohol_15.csv,-20.50505695607576,-7.201860919127728
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_16.csv,-24.712788861370168,-3.9656624104213334
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_17.csv,-23.663384616539542,-0.3351503855536569
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_18.csv,-24.572886801328423,-2.743175651372744
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_19.csv,-24.307486194315516,-2.0743920140797947
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 4,4,alcohol\alcohol_20.csv,-24.845765594557786,-3.498400674020702
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_21.csv,-19.466689664178194,-9.97825537578159
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_22.csv,-24.521375581856546,-4.872302237829189
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_23.csv,145.85992395826824,-31.048173578847063
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_24.csv,-24.104241780932945,-5.254394473362606
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 5,5,alcohol\alcohol_25.csv,-24.541479169073607,-2.9808910640129764
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_26.csv,-24.769119494482265,-5.032222988971077
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_27.csv,0.9020405840618302,-1.8848202628607456
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_28.csv,9.939224584938477,-22.779912663615118
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_29.csv,-9.225669474092333,-5.829870340952321
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_30.csv,-23.63825974418606,-6.373715032552049
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_31.csv,-16.097481706798145,-3.913370051732251
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 6,6,alcohol\alcohol_32.csv,-21.963321846472912,-9.851548041723223
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 7,7,alcohol\alcohol_33.csv,-5.202716404762012,-7.016376993274094
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 7,7,alcohol\alcohol_34.csv,-23.961541881758162,-5.1579336982356
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 7,7,alcohol\alcohol_35.csv,8.797706488496619,-5.942977184852767
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 8,8,alcohol\alcohol_36.csv,-23.696322496632543,0.31667484954089237
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 8,8,alcohol\alcohol_37.csv,-24.67161694882981,-2.900936928189252
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 8,8,alcohol\alcohol_38.csv,-24.607532143984127,-2.9182671946892778
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 9,9,alcohol\alcohol_39.csv,-25.082841042285203,-4.076652135129234
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 9,9,alcohol\alcohol_40.csv,-23.442453845121676,-7.0743039066049835
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 9,9,alcohol\alcohol_41.csv,-22.836150805350467,1.41449467136474
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 9,9,alcohol\alcohol_42.csv,-24.964059651082597,-4.427401852392077
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_domain,Period_II,Day 9,9,alcohol\alcohol_43.csv,-24.643577914166965,-3.569603210038657
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 10,10,acetone\acetone_44.csv,56.54728009099363,-1.5349229602355403
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 10,10,acetone\acetone_45.csv,-22.582866820843602,-1.431304298313993
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 10,10,acetone\acetone_46.csv,-11.575257862303884,-4.592527182512277
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 10,10,acetone\acetone_47.csv,-22.67794502733085,-7.026929751730214
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 11,11,acetone\acetone_48.csv,9.704621098201736,-8.921807103066817
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 11,11,acetone\acetone_49.csv,44.075546631849015,-5.920537600902529
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 11,11,acetone\acetone_50.csv,-22.00340978638886,-7.551727633871703
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 11,11,acetone\acetone_51.csv,-3.428066770072564,-7.602903306048254
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 12,12,acetone\acetone_52.csv,-21.706748914445463,-4.5983862174778
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 12,12,acetone\acetone_53.csv,-21.35759811232403,-7.705441299275967
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 12,12,acetone\acetone_54.csv,-8.35053723856387,14.58543001093449
S1_train_I_test_all,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_domain,Period_II,Day 12,12,acetone\acetone_55.csv,-20.626123865145868,-8.739657379860022
