split,task,model,partition,random_state,label,support,predicted_n,precision,recall,f1,fit_id
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,0.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,0.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,0.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,0.0,air,14,14,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,0.0,alcohol,16,13,1.0,0.8125,0.896551724137931,three_class_with_air|Random Forest|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,0.0,acetone,16,19,0.8421052631578947,1.0,0.9142857142857143,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,0.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,0.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,0.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,0.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,0.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,0.0,air,10,10,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,0.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,0.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,1.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,1.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,1.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,1.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,1.0,air,8,8,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,1.0,alcohol,10,2,1.0,0.2,0.3333333333333333,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,1.0,acetone,10,18,0.5555555555555556,1.0,0.7142857142857143,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,1.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,1.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,1.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,1.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,1.0,air,18,18,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,1.0,alcohol,33,36,0.8888888888888888,0.9696969696969697,0.927536231884058,three_class_with_air|Random Forest|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,1.0,acetone,33,30,0.9666666666666667,0.8787878787878788,0.9206349206349206,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,1.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,1.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,1.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,1.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,1.0,air,31,31,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,1.0,alcohol,25,32,0.75,0.96,0.8421052631578947,three_class_with_air|Random Forest|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,1.0,acetone,25,18,0.9444444444444444,0.68,0.7906976744186046,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,1.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,1.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,1.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,1.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,1.0,air,14,14,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,1.0,alcohol,16,10,1.0,0.625,0.7692307692307693,three_class_with_air|Random Forest|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,1.0,acetone,16,22,0.7272727272727273,1.0,0.8421052631578947,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,1.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,1.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,1.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,1.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,1.0,air,10,10,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,1.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,1.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,2.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,2.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,2.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,2.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,2.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,2.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,2.0,air,8,8,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,2.0,alcohol,10,2,1.0,0.2,0.3333333333333333,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,2.0,acetone,10,18,0.5555555555555556,1.0,0.7142857142857143,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,2.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,2.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,2.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,2.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,2.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,2.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,2.0,air,18,18,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,2.0,alcohol,33,36,0.8888888888888888,0.9696969696969697,0.927536231884058,three_class_with_air|Random Forest|seed=2
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,2.0,acetone,33,30,0.9666666666666667,0.8787878787878788,0.9206349206349206,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,2.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,2.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,2.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,2.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,2.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,2.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,2.0,air,31,31,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,2.0,alcohol,25,34,0.7352941176470589,1.0,0.847457627118644,three_class_with_air|Random Forest|seed=2
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,2.0,acetone,25,16,1.0,0.64,0.7804878048780488,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,2.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,2.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,2.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,2.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,2.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,2.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,2.0,air,14,14,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,2.0,alcohol,16,12,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=2
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,2.0,acetone,16,20,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,2.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,2.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,2.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,2.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,2.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,2.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,2.0,air,10,10,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,2.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=2
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,2.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=2
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,3.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,3.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,3.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,3.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,3.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,3.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,3.0,air,8,8,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,3.0,alcohol,10,3,1.0,0.3,0.46153846153846156,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,3.0,acetone,10,17,0.5882352941176471,1.0,0.7407407407407407,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,3.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,3.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,3.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,3.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,3.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,3.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,3.0,air,18,18,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,3.0,alcohol,33,36,0.8888888888888888,0.9696969696969697,0.927536231884058,three_class_with_air|Random Forest|seed=3
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,3.0,acetone,33,30,0.9666666666666667,0.8787878787878788,0.9206349206349206,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,3.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,3.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,3.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,3.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,3.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,3.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,3.0,air,31,31,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,3.0,alcohol,25,33,0.7575757575757576,1.0,0.8620689655172413,three_class_with_air|Random Forest|seed=3
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,3.0,acetone,25,17,1.0,0.68,0.8095238095238095,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,3.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,3.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,3.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,3.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,3.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,3.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,3.0,air,14,14,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,3.0,alcohol,16,15,1.0,0.9375,0.967741935483871,three_class_with_air|Random Forest|seed=3
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,3.0,acetone,16,17,0.9411764705882353,1.0,0.9696969696969697,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,3.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,3.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,3.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,3.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,3.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,3.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,3.0,air,10,10,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,3.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=3
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,3.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=3
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,4.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,4.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,train,4.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,4.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,4.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,validation,4.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,air,8,8,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,alcohol,10,2,1.0,0.2,0.3333333333333333,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,Random Forest,test,4.0,acetone,10,18,0.5555555555555556,1.0,0.7142857142857143,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,train,4.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=4
