protocol,split_id,train_days,validation_days,test_days,test_dates,model,case,sensor_removed,best_params_from_all_sensors,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,all_test_balanced_accuracy,delta_ba_without_minus_all,importance_all_minus_without
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,Random Forest,without_s3,s3,max_depth=3;min_leaf=1,0.8928571428571429,0.875,0.8704453441295547,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,Random Forest,without_s4,s4,max_depth=3;min_leaf=1,0.8928571428571429,0.875,0.8704453441295547,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,Random Forest,without_s5,s5,max_depth=3;min_leaf=1,0.8571428571428571,0.8333333333333334,0.8222222222222223,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,Random Forest,without_s6,s6,max_depth=3;min_leaf=1,0.8928571428571429,0.875,0.8704453441295547,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,all,none,gamma_mult=0.5;c_value=1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,without_s1,s1,gamma_mult=0.5;c_value=1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,without_s2,s2,gamma_mult=0.5;c_value=1.0,0.9642857142857143,0.9583333333333334,0.9644444444444445,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,without_s3,s3,gamma_mult=0.5;c_value=1.0,0.9642857142857143,0.9583333333333334,0.9581699346405229,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,without_s4,s4,gamma_mult=0.5;c_value=1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,without_s5,s5,gamma_mult=0.5;c_value=1.0,0.9642857142857143,0.9583333333333334,0.9644444444444445,1.0,1.0,1.0,1.0,0.0,0.0
B_rolling_chronological,B_Day17,Day1-Day14,Day15-Day16,Day17,2026-06-05,RBF LS-SVM,without_s6,s6,gamma_mult=0.5;c_value=1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
