feature_space,axis,raw_min,raw_max,display_min,display_max,padding,method,explained_variance_ratio
s1_s2_s3,PC1,-5.372009667906848,15.840334414123351,-6.008379990367755,16.476704736584256,0.636370322460906,full min/max linear scaling with 3% padding; no clipping,0.5937325377755065
s1_s2_s3,PC2,-6.374986996032296,5.457664756871402,-6.729966548619407,5.812644309458513,0.3549795525871109,full min/max linear scaling with 3% padding; no clipping,0.1334109021508556
s1_s2_s3,PC3,-5.862448999415774,5.444306206834252,-6.201651655603275,5.783508863021753,0.3392026561875008,full min/max linear scaling with 3% padding; no clipping,0.11694918119705586
s2_s3_s5,PC1,-5.229922285561206,16.63880516367476,-5.885984109038285,17.29486698715184,0.656061823477079,full min/max linear scaling with 3% padding; no clipping,0.5999502112155666
s2_s3_s5,PC2,-6.443413337003355,4.960356112429614,-6.7855264204863435,5.302469195912603,0.342113083482989,full min/max linear scaling with 3% padding; no clipping,0.13739213353416574
s2_s3_s5,PC3,-5.439643449902771,5.028724059479538,-5.753694475184241,5.342775084761008,0.3140510252814693,full min/max linear scaling with 3% padding; no clipping,0.11681089394240403
s1_s2_s3_s4_s5_s6,PC1,-6.718467369996113,22.898160121913264,-7.606966194753395,23.786658946670546,0.8884988247572813,full min/max linear scaling with 3% padding; no clipping,0.5276283911818106
s1_s2_s3_s4_s5_s6,PC2,-6.997164376611375,8.219896865140248,-7.453676213863924,8.676408702392797,0.4565118372525487,full min/max linear scaling with 3% padding; no clipping,0.11154303086280527
s1_s2_s3_s4_s5_s6,PC3,-5.5305378404805,7.015771136390237,-5.906927109786622,7.392160405696359,0.3763892693061221,full min/max linear scaling with 3% padding; no clipping,0.09598794209947138
