sample_id,label,target_file,period,day,day_num,day_label,batch,source_kind,s1_exp_mean,s1_exp_absmax,s1_exp_span,s1_exp_tail,s1_exp_auc_abs,s1_rec_mean,s1_rec_tail,s1_rec_slope,s1_overall_std,s2_exp_mean,s2_exp_absmax,s2_exp_span,s2_exp_tail,s2_exp_auc_abs,s2_rec_mean,s2_rec_tail,s2_rec_slope,s2_overall_std,s3_exp_mean,s3_exp_absmax,s3_exp_span,s3_exp_tail,s3_exp_auc_abs,s3_rec_mean,s3_rec_tail,s3_rec_slope,s3_overall_std,s4_exp_mean,s4_exp_absmax,s4_exp_span,s4_exp_tail,s4_exp_auc_abs,s4_rec_mean,s4_rec_tail,s4_rec_slope,s4_overall_std,s5_exp_mean,s5_exp_absmax,s5_exp_span,s5_exp_tail,s5_exp_auc_abs,s5_rec_mean,s5_rec_tail,s5_rec_slope,s5_overall_std,s6_exp_mean,s6_exp_absmax,s6_exp_span,s6_exp_tail,s6_exp_auc_abs,s6_rec_mean,s6_rec_tail,s6_rec_slope,s6_overall_std
air_66,air,air\air_66.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,-0.008468117537471419,0.02040816326530612,0.02040816326530612,-0.011806375442739079,0.008468117537471419,-0.010582010582010581,-0.01284958427815571,-0.00010319697369909814,0.010212674171187281,-0.0002949794497649998,0.004739336492890996,0.009478672985781991,-0.0014883866671889078,0.0005112977129259996,-0.0008337721607863789,-0.00210637177461822,-5.4678577669432174e-05,0.002214550621978205,-0.0006154579205463677,0.004784688995215311,0.004784688995215311,-0.002016687097156866,0.0006154579205463677,-0.0011297182349813927,-0.0024809498493709023,-6.769254629410765e-05,0.002184872741128317,-0.002181083093946164,0.008547008547008548,0.012820512820512822,-0.00201313837677474,0.0026421250487640526,-0.0017410572966128515,-0.0021367521367521365,-2.267397882576883e-05,0.0035913095621541965,-0.006730088047768444,0.024390243902439025,0.024390243902439025,-0.012497480346704294,0.006730088047768444,-0.008242999096657632,-0.014001806684733513,-0.00029818792185857125,0.011239548511117275,0.0006915629322268327,0.06666666666666667,0.06666666666666667,0.0,0.0006915629322268327,0.0,0.0,0.0,0.012213203405025026
air_67,air,air\air_67.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,-0.0072675032746017665,0.02040816326530612,0.02040816326530612,-0.014167650531286897,0.0072675032746017665,-0.011999244142101285,-0.01473922902494331,-0.0001526381290178252,0.011695569149893196,-0.005849837884292355,0.009433962264150943,0.009433962264150943,-0.007991579603929518,0.005849837884292355,-0.007228336827393432,-0.00847309573724668,-6.054999389781182e-05,0.0034864023078330607,-0.0030907307795179644,0.004784688995215311,0.004784688995215311,-0.004666060342441377,0.0030907307795179644,-0.004430267588162324,-0.004784688995215312,-2.2890194706558354e-05,0.003034235256141246,-0.00506193634417658,0.012711864406779662,0.012711864406779662,-0.007914273707802212,0.00506193634417658,-0.00721908349026993,-0.008631512868801004,-6.025686773076246e-05,0.004349897770386708,-0.013028329041054386,0.024390243902439025,0.024390243902439025,-0.022172949002217297,0.013028329041054386,-0.019873532068654023,-0.023486901535682028,-0.00016127084978005983,0.012658865543918717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_68,air,air\air_68.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,-0.011604191574653635,0.01694915254237288,0.01694915254237288,-0.012466732035299063,0.011604191574653635,-0.014438166980539865,-0.011927181418706837,0.00014711827227925425,0.009191927655758594,-0.005264408576598973,0.00881057268722467,0.00881057268722467,-0.005570320748534607,0.005264408576598973,-0.006771088268885627,-0.004242127590145212,0.00010531451948886432,0.00362009674394134,-0.00244081034903588,0.004524886877828055,0.004524886877828055,-0.0019819752440073295,0.00244081034903588,-0.0031003854533266295,-0.0011731188201776436,8.873768459850049e-05,0.00257624604100144,-0.004452990587997166,0.012195121951219513,0.016260162601626018,-0.004501780554995632,0.004773470971224235,-0.006154019873532069,-0.002935862691960253,0.00012829072242716988,0.004368144312059455,-0.00901854517740706,0.02040816326530612,0.02040816326530612,-0.007758475290942823,0.00901854517740706,-0.013321995464852606,-0.004535147392290249,0.0004269353687921587,0.010024368170587626,0.004149377593360995,0.07142857142857142,0.07142857142857142,0.0011806375442739079,0.004149377593360995,0.000992063492063492,0.0026455026455026454,2.634973493717754e-05,0.024819784042587268
air_69,air,air\air_69.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,-0.013314771185835655,0.034482758620689655,0.034482758620689655,-0.018238814477058996,0.013314771185835655,-0.01652298850574713,-0.019795657726692208,-0.00011469245591790326,0.008980236263885609,-0.0034690591212330336,0.008888888888888889,0.008888888888888889,-0.005215794306703397,0.0034690591212330336,-0.004403292181069959,-0.006502057613168723,-6.420566563992628e-05,0.0030165865210007034,-0.003387916431394692,0.00909090909090909,0.00909090909090909,-0.004470323065364388,0.003387916431394692,-0.003935185185185186,-0.004882154882154881,-3.0878024237182626e-05,0.002438405596883497,-0.006878776355262602,0.0163265306122449,0.0163265306122449,-0.010693202900995109,0.006878776355262602,-0.00891912320483749,-0.012471655328798188,-0.00014265381998999246,0.00481358616648002,-0.004140786749482401,0.020833333333333332,0.041666666666666664,-0.009469696969696968,0.004227053140096618,-0.005401234567901235,-0.015046296296296299,-0.00037067220806635083,0.008697466167087024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593839923604007
air_70,air,air\air_70.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,-0.011064725248616906,0.01639344262295082,0.01639344262295082,-0.01585151063541525,0.011064725248616906,-0.01593806921675774,-0.016089860352155438,1.1556668675868155e-06,0.01178614670998242,-0.0030916636492772194,0.004484304932735426,0.004484304932735426,-0.004336063447355742,0.0030916636492772194,-0.004401262248795881,-0.004318219564856337,4.762781500741645e-06,0.0035434907784158954,-0.0010115620598050614,0.0045662100456621,0.0045662100456621,-0.00041511000415110004,0.0010115620598050614,-0.0010358532048029764,-0.0005919161170302722,3.968811235604474e-05,0.0020306055524571143,-0.009208241501369131,0.016129032258064516,0.012096774193548387,-0.010263929618768325,0.009208241501369131,-0.010341995221027477,-0.010080645161290322,5.476458566204419e-06,0.005510476647332086,-0.01956724718873056,0.0392156862745098,0.0392156862745098,-0.020742181169988654,0.01956724718873056,-0.02069716775599128,-0.021423384168482197,-2.819650172272788e-05,0.011301710108359859,-0.00012939958592132506,0.0625,0.0625,0.0,0.00012939958592132506,-0.00028935185185185184,0.0,8.664565792707467e-06,0.0023276193885055415
air_71,air,air\air_71.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,0.002967563837129054,0.016666666666666666,0.03333333333333333,-0.005509641873278236,0.006418219461697723,-0.002546296296296296,-0.009259259259259259,-0.00025545570729439994,0.009735853539151176,0.0034040251431555787,0.009009009009009009,0.009009009009009009,0.0008934554389099843,0.0034040251431555787,0.0024607941274607946,0.0,-0.00011820709143109608,0.0030019014391863244,0.0016449700785615019,0.0045662100456621,0.0091324200913242,0.00011321181931393637,0.0017016931847187952,0.0005919161170302722,0.0,-2.6737503515978594e-05,0.0024089342726222873,0.003820969886717502,0.012195121951219513,0.02032520325203252,0.0012430289592152122,0.004898247740241378,0.0033122553447756703,-0.0006022282445046675,-0.00016738575078036245,0.004614512521370684,-0.003643892339544513,0.02,0.04,-0.014710743801652892,0.006211180124223602,-0.008518518518518517,-0.01851851851851852,-0.00046994875918600305,0.010769434055536218,-0.0011645962732919255,0.0625,0.0625,-0.002066115702479339,0.0011645962732919255,-0.0014467592592592592,-0.003472222222222222,-5.830353378487075e-05,0.007665967629916794
air_72,air,air\air_72.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,-0.00041493775933609963,0.016666666666666666,0.03333333333333333,0.0,0.00048409405255878286,-0.0003858024691358025,0.00030864197530864197,2.6277675839921705e-05,0.0032055992421070986,0.00037145083259345165,0.004366812227074236,0.004366812227074236,0.0011548594319535168,0.00037145083259345165,0.0006469351447517387,0.002587740579006955,5.9471990855630184e-05,0.0012076857996690686,0.0004039217126280616,0.004424778761061947,0.004424778761061947,0.000950778907335625,0.0004039217126280616,0.0005530973451327434,0.002130449033103901,4.7358718491875834e-05,0.001242056065446416,0.0022296448063910744,0.008298755186721992,0.012448132780082988,0.004217962346970268,0.0025223394913999413,0.003284923928077455,0.004917780851390811,8.025209863354352e-05,0.002955595070830593,0.009653653992717417,0.02040816326530612,0.02040816326530612,0.016697588126159554,0.009653653992717417,0.011715797430083143,0.01889644746787604,0.0003669429542349358,0.010033285255674625,-0.0007409602845287491,0.07142857142857142,0.07142857142857142,0.0,0.0007409602845287491,-0.0006613756613756613,0.0,5.236390908459837e-05,0.0064977569742769034
alcohol_85,alcohol,alcohol\alcohol_85.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,0.2085411072752845,0.36363636363636365,0.36363636363636365,0.19419191919191917,0.2085411072752845,0.05856524427952999,0.02859237536656891,-0.00186368621723567,0.09819552820018845,0.011227919616677393,0.0211864406779661,0.02542372881355932,0.012146892655367229,0.011370950439819779,0.007090971982013145,0.005057408419901584,-7.794474547120664e-05,0.005918130931523939,0.008571863002242747,0.013513513513513514,0.013513513513513514,0.009234234234234235,0.008571863002242747,0.00816326530612245,0.006974716652136008,-3.7701722807433e-05,0.003787248475453369,0.013032924425329486,0.023166023166023165,0.023166023166023165,0.017374517374517374,0.013032924425329486,0.014104483492238596,0.011458463071366295,-0.00012387998492140496,0.006963424652316364,0.15732368896925858,0.26785714285714285,0.26785714285714285,0.1767857142857143,0.15732368896925858,0.04395043731778425,0.01900921658986174,-0.0015273344997481523,0.07619418481693707,0.010689170182841068,0.06666666666666667,0.06666666666666667,0.017777777777777778,0.010689170182841068,0.02285714285714286,0.024731182795698928,3.2226379026443116e-06,0.02688664000750224
alcohol_86,alcohol,alcohol\alcohol_86.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,0.18363876818439445,0.29850746268656714,0.29850746268656714,0.12587064676616916,0.18363876818439445,0.03326226012793176,0.015166104959075593,-0.00107138219119646,0.09166461512301204,0.012943082483220278,0.02109704641350211,0.02109704641350211,0.010267229254571027,0.012943082483220278,0.005579953500387496,0.005580509051313462,-5.9652890390023675e-06,0.006343717167954206,0.010209463532248341,0.017857142857142856,0.017857142857142856,0.008928571428571425,0.010209463532248341,0.00697886297376093,0.008568548387096772,6.729789696748236e-05,0.0045040013618423734,0.015546900357026938,0.023076923076923078,0.023076923076923078,0.014230769230769229,0.015546900357026938,0.009937205651491367,0.010297766749379648,5.318616815217375e-05,0.007362873835995657,0.18806509945750458,0.375,0.375,0.10535714285714284,0.18806509945750458,0.037755102040816314,0.027937788018433184,-0.0005841568439289045,0.09280179373906451,0.0450070323488045,0.06666666666666667,0.06666666666666667,0.051111111111111114,0.0450070323488045,0.055510204081632646,0.06236559139784948,0.0002653619968295533,0.032376890574427754
alcohol_87,alcohol,alcohol\alcohol_87.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,0.14878969575838327,0.24561403508771928,0.2631578947368421,0.1312865497076023,0.14982604189799392,0.02756892230576442,0.00028296547821165814,-0.0016092355762674982,0.07519869859559918,0.006096767597910744,0.013215859030837005,0.01762114537444934,0.004698972099853155,0.006431346307552188,0.00035961521172345597,-0.00035526502771067225,-4.5199021091037003e-05,0.004120600080396161,0.0021386047049303508,0.0045662100456621,0.0091324200913242,0.00060882800608828,0.00236980521357147,-0.0002795638803466592,-0.00022094564737074678,-6.470212765824241e-06,0.0025971347151629094,0.0037584654114810475,0.008403361344537815,0.01680672268907563,0.004271708683473389,0.004432152607878594,-0.0012690790601955063,0.0010165356465166712,-4.2622798322389975e-06,0.004655145250173884,0.13414205344585092,0.20833333333333334,0.20833333333333334,0.1204861111111111,0.13414205344585092,0.025000000000000005,0.013440860215053765,-0.0010236155738997128,0.06397936097064894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_88,alcohol,alcohol\alcohol_88.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,0.233696054482197,0.3508771929824561,0.3684210526315789,0.22397660818713452,0.2339921533792286,0.061296097386322954,0.017260894170911152,-0.0029232719758222844,0.11490261407846852,0.012435175375006973,0.022026431718061675,0.022026431718061675,0.010352422907488983,0.012435175375006973,0.0031106715814078942,0.0011368480886741513,-0.0001552316176998925,0.00655668056734725,0.005645145752653988,0.0091324200913242,0.0091324200913242,0.0045662100456621,0.005645145752653988,0.0018451216102879507,0.0010310796877301518,-8.090680853996938e-05,0.00333385045391798,0.009041591320072331,0.01680672268907563,0.025210084033613446,0.0070028011204481795,0.009431620749565647,-0.00037729377465271823,-0.003049606939550013,-0.0001794627046701015,0.0066572524428516544,0.19611462728551338,0.3541666666666667,0.3541666666666667,0.18194444444444444,0.19611462728551338,0.04659863945578232,0.017473118279569887,-0.0020098622059557367,0.09371319362204186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_89,alcohol,alcohol\alcohol_89.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,0.31146129337811074,0.6122448979591837,0.6326530612244898,0.1860544217687075,0.31266683888745367,0.06246888999502241,0.022383146807109944,-0.002516497550352387,0.16737145771239684,0.014617953486511888,0.03317535545023697,0.037914691943127965,0.009636650868878356,0.014857919891215229,0.00520171078488036,0.004204250114661366,-0.00010805837484415253,0.0077625475566002675,0.0049091204154495275,0.009615384615384616,0.014423076923076924,0.0035256410256410266,0.005233690360272637,0.0019543464665415884,0.002636476426799008,-2.71479935870125e-05,0.0038006678562042388,0.010755004937606606,0.02127659574468085,0.029787234042553193,0.010638297872340425,0.011114103599964089,0.005881335409098773,0.004598490048043926,-0.00010250510751720135,0.006360148185894967,0.22805392610888134,0.4878048780487805,0.5121951219512195,0.12276422764227643,0.22949470001029124,0.03777513384889947,0.010228166797797013,-0.0018724216468008947,0.12678050430735593,-0.009563994374120956,0.06666666666666667,0.06666666666666667,-0.0077777777777777776,0.009563994374120956,-0.006775067750677507,-0.005376344086021506,-5.6946409444363796e-05,0.022047927592204922
alcohol_90,alcohol,alcohol\alcohol_90.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,0.3365194178937396,0.5714285714285714,0.5918367346938775,0.28367346938775506,0.3366916386807887,0.06877385100381618,0.008229098090849242,-0.003412972025264206,0.1677251676386416,0.017857499950007003,0.02843601895734597,0.03317535545023696,0.015639810426540286,0.018057471953926454,0.004199899818903402,-0.002293227335269836,-0.00029008533153761993,0.009339027406661852,0.007181110029211293,0.014423076923076924,0.019230769230769232,0.005608974358974358,0.007383966244725737,0.0007426516572858028,-0.0035669975186104234,-0.00017010697332847777,0.004834309479924881,0.018780860041296345,0.029787234042553193,0.03404255319148936,0.019219858156028367,0.018960409372475086,0.009669607334371218,0.001990391214824983,-0.0003336360488064356,0.00953234759234031,0.2747761654831739,0.5365853658536586,0.5609756097560976,0.20691056910569103,0.275187815169291,0.04342653182629388,-0.0031471282454760027,-0.0027026201473189728,0.14282761986846235,-0.010970464135021096,0.06666666666666667,0.06666666666666667,-0.012222222222222221,0.010970464135021096,-0.00975609756097561,-0.011827956989247311,-0.00013043300270857677,0.02564330078541894
