period,day,day_num,label,file,s1_exp_mean,s1_exp_absmax,s1_exp_span,s1_exp_tail,s1_exp_auc_abs,s1_rec_mean,s1_rec_tail,s1_rec_slope,s1_overall_std,s2_exp_mean,s2_exp_absmax,s2_exp_span,s2_exp_tail,s2_exp_auc_abs,s2_rec_mean,s2_rec_tail,s2_rec_slope,s2_overall_std,s3_exp_mean,s3_exp_absmax,s3_exp_span,s3_exp_tail,s3_exp_auc_abs,s3_rec_mean,s3_rec_tail,s3_rec_slope,s3_overall_std,s4_exp_mean,s4_exp_absmax,s4_exp_span,s4_exp_tail,s4_exp_auc_abs,s4_rec_mean,s4_rec_tail,s4_rec_slope,s4_overall_std,s5_exp_mean,s5_exp_absmax,s5_exp_span,s5_exp_tail,s5_exp_auc_abs,s5_rec_mean,s5_rec_tail,s5_rec_slope,s5_overall_std,s6_exp_mean,s6_exp_absmax,s6_exp_span,s6_exp_tail,s6_exp_auc_abs,s6_rec_mean,s6_rec_tail,s6_rec_slope,s6_overall_std
Period_I,Day2,2,acetone,acetone_o5.csv,0.4267854352242538,1.037037037037037,1.037037037037037,0.35,0.4267854352242538,0.10052910052910051,0.041218637992831555,-0.00342723298565537,0.2054672972799717,0.167092153317023,0.31512605042016806,0.31932773109243695,0.13067226890756306,0.1674467255256533,0.03162407820270966,0.009081051775548925,-0.0015470822687515574,0.08396356084100895,0.019588430804044977,0.03910614525139665,0.03910614525139665,0.018994413407821226,0.019588430804044977,0.011355603693991563,0.008650207244548572,-0.00012741285842960193,0.008071752552291924,0.21487228347171175,0.27956989247311825,0.27956989247311825,0.21379928315412186,0.21487228347171175,0.08297125301733593,0.036507110648629895,-0.0027688438567145483,0.0984154777971953,0.6059071729957807,1.4666666666666666,1.4666666666666666,0.5844444444444444,0.6059071729957807,0.11850340136054426,0.03548387096774192,-0.005808971649864832,0.30329265753416496,0.01611047180667434,0.09090909090909091,0.09090909090909091,0.02727272727272727,0.01611047180667434,0.010018552875695733,0.00439882697947214,-0.00032321354184913027,0.027120338245117427
Period_I,Day2,2,acetone,acetone_o6.csv,0.2120253164556962,0.4642857142857143,0.5,0.24226190476190468,0.21292947558770348,0.03790087463556852,0.0,-0.0024342929355038105,0.11445639275850195,0.10848136723043647,0.18067226890756302,0.1764705882352941,0.12044817927170864,0.10848136723043647,0.021540044589264274,0.005082678232583354,-0.001101018159741705,0.052704201530936134,0.011314617070928505,0.01675977653631285,0.01675977653631285,0.012383612662942271,0.011314617070928505,0.004150039904229848,0.0004505316273202379,-0.00016485308202574727,0.005182246203850211,0.14285393661908613,0.2074468085106383,0.2074468085106383,0.1681737588652482,0.14285393661908613,0.05217108119843682,0.014927934111187369,-0.0022027317762183564,0.06935485059919677,0.5023909985935302,0.9333333333333333,0.9333333333333333,0.4705555555555556,0.5023909985935302,0.10013605442176876,0.03333333333333333,-0.004753341374357548,0.24717713611532058,0.022247794399693138,0.09090909090909091,0.09090909090909091,0.03787878787878788,0.022247794399693138,0.00816326530612245,0.0,-0.0005940195944848028,0.02858734658958165
Period_I,Day2,2,alcohol,alcohol_o7.csv,0.030942334739803085,0.06060606060606061,0.06060606060606061,0.024747474747474747,0.030942334739803085,0.011750154607297463,0.013685239491691103,-0.00016355766401250784,0.017315935669835664,0.0014009757383966245,0.0078125,0.0078125,0.000390625,0.0014009757383966245,0.004480229591836735,0.006678427419354839,6.659710013816268e-05,0.0029651254265980003,0.0051219567228502445,0.0106951871657754,0.0106951871657754,0.005080213903743317,0.0051219567228502445,0.006002400960384152,0.006210108676901848,-1.915014747912916e-05,0.002853652652803312,0.016580495632019965,0.023474178403755867,0.023474178403755867,0.017918622848200314,0.016580495632019965,0.016192392449937722,0.015296077540511889,-4.730845556534375e-05,0.009217134019727714,0.10173464603844351,0.19444444444444445,0.16666666666666669,0.08240740740740739,0.10173464603844351,0.0370748299319728,0.033602150537634407,-0.00047044806430269223,0.0444298979300421,0.04289732770745428,0.08333333333333333,0.08333333333333333,0.044444444444444446,0.04289732770745428,0.04217687074829932,0.033602150537634407,-0.0003585388477948094,0.0414143930164623
Period_I,Day2,2,alcohol,alcohol_o8.csv,0.02345495160089352,0.058823529411764705,0.058823529411764705,0.02401960784313725,0.02345495160089352,0.0027611044417767106,0.0014231499051233396,-0.0001769341709413717,0.013938971991784059,0.0014499128423179056,0.007722007722007722,0.011583011583011584,0.0005791505791505791,0.0017105713308244953,0.0007091639744700966,0.003238261302777432,9.642573763711e-05,0.0023646017696811925,0.002589690353403433,0.005291005291005291,0.005291005291005291,0.003527336860670194,0.002589690353403433,0.002634704675521002,0.0033282130056323605,2.9987391200261833e-06,0.0026605027537172565,0.006801148295859583,0.0136986301369863,0.0136986301369863,0.00821917808219178,0.006801148295859583,0.006728170720342932,0.006554720871998821,-8.352476658266848e-06,0.004453449475250417,0.05818343326671107,0.13157894736842105,0.13157894736842105,0.06447368421052632,0.05818343326671107,0.024274973147153593,0.021222410865874373,-0.00032712649406729577,0.028128843829236947,-0.014930217461863033,0.07692307692307693,0.07692307692307693,-0.008974358974358975,0.014930217461863033,-0.015698587127158554,-0.01240694789081886,-3.4714295195374923e-06,0.033199870601472455
Period_I,Day2,2,alcohol,alcohol_o9.csv,0.09563994374120957,0.2222222222222222,0.25,0.07314814814814814,0.09681200187529301,-0.010544217687074833,-0.030017921146953404,-0.001252206290378265,0.0573649357694177,0.003616636528028933,0.022556390977443608,0.03007518796992481,-0.002819548872180451,0.005932552901240442,-0.01439312567132116,-0.018918263400436577,-0.000222826255607682,0.00922683642764158,0.001502198069233658,0.005235602094240838,0.010471204188481676,-8.726003490401397e-05,0.002032385623080831,-0.0071375146917405695,-0.010471204188481676,-0.00015248931517891797,0.004562709780763346,0.011295321309883873,0.02654867256637168,0.035398230088495575,0.007079646017699116,0.012415518464583102,-0.01350912046234423,-0.022480730802169568,-0.0004673740752092429,0.012513197124229445,0.16761603375527426,0.325,0.35000000000000003,0.12375000000000001,0.1699367088607595,-0.01408163265306122,-0.04838709677419353,-0.0019716209154499115,0.09858096418242367,0.0,0.0,0.0,0.0,0.0,-0.0003139717425431711,-0.0012406947890818859,-2.9974633691308907e-05,0.002866751044607738
Period_I,Day2,2,acetone,acetone_o7.csv,0.03103307472437729,0.0967741935483871,0.0967741935483871,0.01129032258064516,0.03103307472437729,-0.0057932850559578655,-0.019771071800208113,-0.0004010985928820836,0.02260973619534361,0.01086201345466253,0.040160642570281124,0.04417670682730924,0.001539491298527443,0.010997576805110737,-0.00773707073190722,-0.011529990931467811,-0.0001584989829436784,0.009985416379414738,0.00027221995372260786,0.005376344086021506,0.010752688172043012,-0.0003584229390681004,0.0008166598611678235,-0.00621022602589423,-0.009191814082552896,-8.286514577112362e-05,0.004508373941111713,0.014818891538759451,0.033816425120772944,0.043478260869565216,0.004911433172302737,0.015430400130455164,-0.01441388149462684,-0.02392083528128409,-0.00039553595734798883,0.01403421079591698,0.05726341169379145,0.22857142857142856,0.2571428571428571,0.015714285714285715,0.05846895720313442,-0.024956268221574342,-0.03870967741935482,-0.0006645109077773648,0.04471411257794195,0.0035161744022503515,0.08333333333333333,0.08333333333333333,0.004166666666666667,0.0035161744022503515,0.0003401360544217687,0.0,-1.959115718261184e-05,0.013366437870503938
Period_I,Day2,2,acetone,acetone_o8.csv,0.09922886657936852,0.3103448275862069,0.3103448275862069,0.07471264367816091,0.09922886657936852,0.03771991555242786,0.012235817575083423,-0.0013823323266933221,0.05035921534881417,0.03752322411487906,0.0823045267489712,0.08641975308641975,0.024211248285322357,0.037905228247469225,0.007306626354245401,-0.0021903624054161693,-0.0006408074440317563,0.02297236911056227,0.0015678679301837635,0.00546448087431694,0.01092896174863388,0.0007285974499089253,0.001982891794055936,-0.0013828482212557157,-0.005111933721135202,-0.00013448278809453004,0.003565951394942376,0.05253914198205145,0.09137055837563451,0.09644670050761421,0.04297800338409476,0.05292467176422712,0.013218688490624674,-0.0023743245456034055,-0.000846852381277987,0.026686566535278653,0.16811708860759494,0.71875,0.71875,0.125,0.16811708860759494,0.028826530612244897,0.0,-0.0018649176613887712,0.1006475962361116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_I,Day2,2,acetone,acetone_o9.csv,0.3227120616906736,0.896551724137931,0.896551724137931,0.23333333333333336,0.3227120616906736,0.05840957072484165,0.0,-0.003318128543075398,0.171243623317018,0.12927849852058057,0.26556016597510373,0.2697095435684647,0.0966113416320885,0.12955862527793827,0.022897789821322727,-0.00046847811537946725,-0.0014327999446959263,0.06762932166811934,0.006282746789075903,0.02197802197802198,0.027472527472527476,0.0020146520146520144,0.006792785273797934,-0.0017941242431038344,-0.006114852889046436,-0.00015772877563849797,0.005926802092324515,0.16018608676836524,0.2717948717948718,0.28717948717948716,0.12811965811965811,0.16152764254030078,0.03585557299843014,-0.002894954507857734,-0.0021218013916216288,0.08222488896315625,0.5003955696202531,1.90625,1.9375,0.32760416666666664,0.5025052742616034,0.048214285714285716,-0.03024193548387097,-0.004902564610114833,0.2975079236774433,-0.0007032348804500703,0.08333333333333333,0.08333333333333333,0.0,0.0007032348804500703,-0.0010204081632653062,-0.0013440860215053762,-3.462025949702804e-05,0.00874117182891275
Period_I,Day3,3,alcohol,alcohol_o10.csv,0.12160337552742616,0.24,0.26,0.08366666666666665,0.1217721518987342,-0.006991869918699187,-0.019032258064516132,-0.0008857076428828158,0.06728118970153783,0.012250836607012946,0.02413793103448276,0.027586206896551724,0.007471264367816092,0.012396333478830202,-0.00407905803195963,-0.004226918798665184,-9.559762346327504e-05,0.00810686118722231,0.009488422864580053,0.014925373134328358,0.014925373134328358,0.009867330016583744,0.009488422864580053,0.005804311774461029,0.005777563793933556,-3.465772574948039e-05,0.004283488422846446,0.036407474382157926,0.04897959183673469,0.04897959183673469,0.03816326530612245,0.036407474382157926,0.015314418450306951,0.006056616194865042,-0.0005571460069202752,0.016876046854047456,0.20382330147248776,0.5102040816326531,0.5102040816326531,0.1629251700680272,0.20382330147248776,0.022316243570598974,-0.0003291639236339697,-0.0016668918207801496,0.10648431297672392,0.06088004822182035,0.07142857142857142,0.07142857142857142,0.06785714285714285,0.06088004822182035,0.05516840882694539,0.051843317972350235,-0.0002445321752788627,0.03468024673688782
Period_I,Day3,3,alcohol,alcohol_o11.csv,0.07705008255365986,0.17391304347826086,0.17391304347826086,0.08369565217391303,0.07705008255365986,0.01845607808340727,-0.002805049088359046,-0.001367068675377295,0.03950699965973697,0.011221833198671335,0.024822695035460994,0.024822695035460994,0.013652482269503545,0.011221833198671335,0.002793457808655377,-0.0018874399450926566,-0.0002561832924881385,0.005895638165613947,0.00244391527760371,0.01485148514851485,0.019801980198019802,0.003960396039603961,0.002819902243388896,0.0009900990099009901,-7.984669434685404e-05,-7.628577366474953e-05,0.0031763026594985705,0.01717776247726991,0.02510460251046025,0.029288702928870293,0.01813110181311018,0.017318997934431434,0.0057894287422081804,-0.004858955324605211,-0.0005290785658341276,0.009372718227741432,0.09112128557321125,0.2553191489361702,0.2553191489361702,0.06382978723404255,0.09112128557321125,0.021623968736430747,-0.0024021962937542897,-0.0016533786264651617,0.04936093143437566,0.039180229053646765,0.07142857142857142,0.07142857142857142,0.03214285714285714,0.039180229053646765,0.02419825072886297,0.024193548387096774,-3.105090667267838e-05,0.03478442002892851
Period_I,Day3,3,alcohol,alcohol_o12.csv,0.07088607594936709,0.13333333333333333,0.15555555555555556,0.06666666666666665,0.0720112517580872,0.0022583559168925034,-0.01899641577060931,-0.0011487699700338712,0.041031684200963855,0.007909501988717996,0.017921146953405017,0.02150537634408602,0.006093189964157705,0.008121228619391135,-0.0015444240463910008,-0.003526419239218407,-0.00013603208865043084,0.005315935683130419,0.004950495049504951,0.009900990099009901,0.009900990099009901,0.005363036303630364,0.004950495049504951,0.0037229332689366497,0.002714787607793037,-6.497239286546072e-05,0.002659309388533144,0.016680132866505073,0.02553191489361702,0.02978723404255319,0.01879432624113475,0.016787862465212317,0.006780833765784467,0.0008236101578586138,-0.0003118897019119304,0.008522155327851078,0.09668731483975224,0.2765957446808511,0.2978723404255319,0.07446808510638298,0.0977646108268247,0.004670472236637257,-0.01921757035003431,-0.001294655264323102,0.05685621433469866,-0.007594936708860761,0.06666666666666667,0.06666666666666667,-0.0033333333333333335,0.007594936708860761,-0.006233062330623306,-0.009677419354838712,-0.00010317917199900569,0.02740099399436609
Period_I,Day3,3,acetone,acetone_o10.csv,0.20345785736338376,0.6097560975609756,0.6341463414634146,0.14756097560975606,0.20469280642173512,0.010652065704330513,-0.019276160503540522,-0.0016888263867995358,0.11179956480082127,0.08459134239724955,0.17037037037037037,0.17407407407407408,0.06049382716049382,0.08490389123300515,0.005699168556311415,-0.003823178016726404,-0.0006332629560258449,0.04402226829423326,0.0037105358013697176,0.010050251256281407,0.010050251256281407,0.0009212730318257956,0.0037105358013697176,-0.001415239462619219,-0.005025125628140705,-0.00011650087554541244,0.0032159343966048923,0.12464060341286733,0.20353982300884957,0.21238938053097345,0.11430678466076698,0.12523804189537358,0.023966046595629405,-0.002212389380530974,-0.0015468637771144543,0.06128220092937458,0.4572902015939991,1.2666666666666666,1.2888888888888888,0.3729629629629629,0.45916549460853257,0.013151927437641724,-0.03333333333333333,-0.003187701837877401,0.25453385611565876,-0.0014064697609001409,0.06666666666666667,0.06666666666666667,0.0,0.0014064697609001409,-0.00272108843537415,-0.0064516129032258064,-0.00015823011569381047,0.019636364009779667
Period_I,Day3,3,acetone,acetone_o11.csv,0.21518987341772153,0.9230769230769231,0.9230769230769231,0.12393162393162391,0.21518987341772153,0.034432234432234435,0.02440033085194374,-0.0008172420432777424,0.12156737565606926,0.08443577297674566,0.24060150375939848,0.24436090225563908,0.04592731829573936,0.0847530217949938,0.011876630351388676,0.007700703371331554,-0.00033003194953017123,0.045812458938413576,0.003619696288204931,0.015228426395939087,0.02030456852791878,0.0030456852791878168,0.004048062712844568,0.00016575157981974515,0.0,-1.1868273556063334e-05,0.0036092016763434767,0.1398514615193692,0.2398190045248869,0.248868778280543,0.11576168929110103,0.14023330851327873,0.037325699510573455,0.017004816815063495,-0.0012721949079022741,0.06808863816054027,0.4794052642153908,2.619047619047619,2.642857142857143,0.34682539682539676,0.48061080972473386,0.04713313896987366,0.018817204301075266,-0.0020959535413174477,0.2929525102364773,0.06359252561784205,0.07142857142857142,0.07142857142857142,0.06785714285714285,0.06359252561784205,0.051603498542274036,0.03225806451612903,-0.000612795521399229,0.03378700430145453
Period_I,Day3,3,acetone,acetone_o12.csv,0.7104430379746836,1.525,1.525,0.4620833333333333,0.7104430379746836,0.08632653061224489,0.0008064516129032258,-0.005902386097989877,0.3823960879420888,0.23449876868539518,0.40892193308550184,0.40892193308550184,0.17750929368029741,0.23449876868539518,0.04146878082087854,0.011572130950953352,-0.0022271417854445846,0.1179528538072148,0.020261731885454815,0.03553299492385787,0.04060913705583757,0.015228426395939092,0.02043307845531067,0.00414378949549363,8.187326019322089e-05,-0.00021223705826914019,0.010474327564482242,0.31849072103356857,0.504424778761062,0.504424778761062,0.24402654867256637,0.31849072103356857,0.06913491060140871,0.021267485012846133,-0.0031033872542514974,0.15576468919755665,1.0320871357079775,3.511627906976744,3.511627906976744,0.6375968992248062,1.0320871357079775,0.0812529663028002,-0.0048762190547636895,-0.006714125837624963,0.6083815941663041,0.06720916214587098,0.07142857142857142,0.07142857142857142,0.0714285714285714,0.06720916214587098,0.06559766763848396,0.05414746543778801,-0.0003450460361376158,0.033504233436184146
Period_III,Day18,18,alcohol,alcohol_74.csv,0.28148328464784156,0.6346153846153846,0.6346153846153846,0.16185897435897437,0.28148328464784156,0.05321821036106751,0.01923076923076923,-0.002042463910260694,0.15137526849208963,0.020133710960830782,0.0365296803652968,0.0319634703196347,0.016514459665144598,0.020133710960830782,0.010716615413288604,0.008174988952717632,-0.00014459639477309877,0.00904675089210769,0.009259259259259259,0.018518518518518517,0.018518518518518517,0.007793209876543209,0.009259259259259259,0.0033824640967498104,0.0011947431302270011,-0.00010898428973455961,0.004613315359473956,0.022743183667291063,0.03587443946188341,0.04035874439461883,0.02466367713004485,0.023008079317326065,0.01067081541136634,0.0020251699696224503,-0.00042833340049653294,0.01158318395448113,0.274074074074074,0.6222222222222222,0.6222222222222222,0.16481481481481478,0.274074074074074,0.04471655328798186,0.01003584229390681,-0.0021317209213536723,0.15029360000154343,0.00028129395218002813,0.06666666666666667,0.06666666666666667,0.0,0.00028129395218002813,0.00027210884353741496,0.0,-1.3097501341977942e-05,0.008540438712782162
