[286/330] train ('two-layer', 'S3_train_I_internal_20_10_test_all', 'MK-MMD-UDA', 0)
[287/330] train ('two-layer', 'S3_train_I_internal_20_10_test_all', 'MK-MMD-UDA', 1)
[288/330] train ('two-layer', 'S3_train_I_internal_20_10_test_all', 'MK-MMD-UDA', 2)
[289/330] train ('two-layer', 'S3_train_I_internal_20_10_test_all', 'MK-MMD-UDA', 3)
[290/330] train ('two-layer', 'S3_train_I_internal_20_10_test_all', 'MK-MMD-UDA', 4)
[291/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-SEMI', 0)
[292/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-SEMI', 1)
[293/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-SEMI', 2)
[294/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-SEMI', 3)
[295/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-SEMI', 4)
[296/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-UDA', 0)
[297/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-UDA', 1)
[298/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-UDA', 2)
[299/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-UDA', 3)
[300/330] train ('two-layer', 'S4_train_I_val_D1_2', 'MK-MMD-UDA', 4)
[301/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-SEMI', 0)
[302/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-SEMI', 1)
[303/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-SEMI', 2)
[304/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-SEMI', 3)
[305/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-SEMI', 4)
[306/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-UDA', 0)
[307/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-UDA', 1)
[308/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-UDA', 2)
[309/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-UDA', 3)
[310/330] train ('two-layer', 'S5_train_I_D1_val_D2_3', 'MK-MMD-UDA', 4)
[311/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-SEMI', 0)
[312/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-SEMI', 1)
[313/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-SEMI', 2)
[314/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-SEMI', 3)
[315/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-SEMI', 4)
[316/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-UDA', 0)
[317/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-UDA', 1)
[318/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-UDA', 2)
[319/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-UDA', 3)
[320/330] train ('two-layer', 'S6_train_I_D1_2_val_D3_5', 'MK-MMD-UDA', 4)
[321/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-SEMI', 0)
[322/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-SEMI', 1)
[323/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-SEMI', 2)
[324/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-SEMI', 3)
[325/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-SEMI', 4)
[326/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-UDA', 0)
[327/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-UDA', 1)
[328/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-UDA', 2)
[329/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-UDA', 3)
[330/330] train ('two-layer', 'S7_train_I_D1_3_val_D4_5', 'MK-MMD-UDA', 4)
Outputs written to D:\thesis\tables\frozen_da_logistic_probe
