sample_id,label,duration_s,collection_date,distance_cm,wind_level,s1_baseline,s1_exp_mean,s1_exp_absmax,s1_exp_span,s1_exp_tail,s1_exp_auc_abs,s1_rec_mean,s1_rec_tail,s1_rec_slope,s1_overall_std,s2_baseline,s2_exp_mean,s2_exp_absmax,s2_exp_span,s2_exp_tail,s2_exp_auc_abs,s2_rec_mean,s2_rec_tail,s2_rec_slope,s2_overall_std,s3_baseline,s3_exp_mean,s3_exp_absmax,s3_exp_span,s3_exp_tail,s3_exp_auc_abs,s3_rec_mean,s3_rec_tail,s3_rec_slope,s3_overall_std,s4_baseline,s4_exp_mean,s4_exp_absmax,s4_exp_span,s4_exp_tail,s4_exp_auc_abs,s4_rec_mean,s4_rec_tail,s4_rec_slope,s4_overall_std,s5_baseline,s5_exp_mean,s5_exp_absmax,s5_exp_span,s5_exp_tail,s5_exp_auc_abs,s5_rec_mean,s5_rec_tail,s5_rec_slope,s5_overall_std,s6_baseline,s6_exp_mean,s6_exp_absmax,s6_exp_span,s6_exp_tail,s6_exp_auc_abs,s6_rec_mean,s6_rec_tail,s6_rec_slope,s6_overall_std
air_52,air,180,2026-06-05,0.0,1,52.0,-0.0067007211538461535,0.019230769230769232,0.019230769230769232,-0.00673076923076923,0.0067007211538461535,-0.0064992877492877485,-0.004273504273504274,2.9327056012409265e-05,0.00912359271801577,221.0,-2.1210407239819004e-05,0.004524886877828055,0.004524886877828055,-2.828054298642534e-05,2.1210407239819004e-05,-2.0948550360315067e-05,0.0,7.437545179839701e-08,0.00029167282931312255,214.0,-0.0002336448598130841,0.004672897196261682,0.004672897196261682,-0.00017523364485981307,0.0002336448598130841,-0.00019470404984423673,-0.0002596053997923156,2.3072340252222432e-07,0.001005586442090725,229.0,0.00013646288209606992,0.008733624454148471,0.013100436681222707,0.0011189956331877728,0.0018695414847161571,0.0011523532265890343,0.0009704027171276079,-7.192997003554223e-06,0.002879341698498348,45.0,-0.00045138888888888887,0.022222222222222223,0.022222222222222223,-0.0002777777777777778,0.00045138888888888887,-0.00020576131687242798,0.0,-1.3574310395173749e-06,0.0031760735784058425,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_6,air,180,2026-05-19,0.0,1,42.0,-0.018861607142857142,0.023809523809523808,0.023809523809523808,-0.018303571428571426,0.018861607142857142,-0.01906966490299824,-0.012786596119929454,0.00021712588243283015,0.010426580385400288,246.0,-0.0015434451219512198,0.0040650406504065045,0.0040650406504065045,-0.0011941056910569107,0.0015434451219512198,-0.0014679313459801267,0.0,6.281270426028325e-05,0.0019525802606817314,206.0,-0.002738167475728155,0.0048543689320388345,0.0048543689320388345,-0.0014866504854368929,0.002738167475728155,-0.0017080186983099602,-8.989572096368213e-05,5.885781305654597e-05,0.002427163337969844,244.0,-0.0004354508196721312,0.00819672131147541,0.01639344262295082,0.0008965163934426229,0.002497438524590164,0.0010435640558591377,0.002125075895567699,2.4547477220516255e-05,0.0033279511873288634,43.0,0.010610465116279067,0.023255813953488372,0.023255813953488372,0.018604651162790697,0.010610465116279067,0.019272179155900078,0.020241171403962106,8.249428151122363e-06,0.011591309810255484,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002329235223743787
air_7,air,180,2026-05-20,0.0,1,40.0,0.014687500000000001,0.025,0.025,0.021406249999999998,0.014687500000000001,0.01979166666666667,0.024537037037037027,0.00021245703903323212,0.012355525134772772,252.0,-0.0007502480158730159,0.003968253968253968,0.003968253968253968,0.0,0.0007502480158730159,-3.6743092298647854e-05,0.0,3.3378666842732784e-06,0.0014894901985881084,200.0,-0.0019765625,0.005,0.005,-9.375e-05,0.0019765625,-0.00037037037037037035,0.0,2.584489205245785e-05,0.0024299589999521765,259.0,0.004222972972972973,0.011583011583011582,0.015444015444015444,0.007022200772200773,0.004802123552123552,0.006488631488631489,0.007507507507507506,6.441694921555411e-05,0.004114660838434946,43.0,-0.0018895348837209302,0.023255813953488372,0.046511627906976744,0.00043604651162790697,0.0021802325581395344,0.00032299741602067185,0.0008613264427217916,2.07085653358242e-05,0.006697767108345459,16.0,-0.00478515625,0.0625,0.0625,-0.00390625,0.00478515625,-0.004050925925925926,-0.004629629629629629,2.0849647133578864e-05,0.016044435668605653
air_8,air,180,2026-05-20,0.0,1,41.0,-0.008193597560975608,0.024390243902439025,0.024390243902439025,-0.012804878048780489,0.008193597560975608,-0.010388437217705509,-0.014453477868112016,-0.00022681529143917618,0.011615654308669855,252.0,-0.0006634424603174602,0.003968253968253968,0.003968253968253968,-0.0018601190476190473,0.0006634424603174602,-0.0013962375073486185,-0.0021310993533215756,-4.687863716227481e-05,0.001508631557657645,200.0,-0.00020312500000000002,0.005,0.005,-0.00040625000000000004,0.00020312500000000002,-0.00030092592592592595,-0.0010185185185185184,-2.2003324609281128e-05,0.0009531941969780494,261.0,-0.001538553639846743,0.007662835249042145,0.011494252873563218,-0.0022749042145593867,0.0026760057471264366,-0.0016496381438910175,-0.0025542784163473825,-6.363530951248888e-05,0.0032382623014612063,43.0,0.0008720930232558139,0.023255813953488372,0.023255813953488372,0.0,0.0008720930232558139,0.00010766580534022394,0.0,-9.671212858398926e-06,0.0049361391991550665,16.0,-0.0025390625,0.0625,0.0625,-0.002734375,0.0025390625,-0.0028935185185185184,-0.003472222222222222,1.233692765681277e-05,0.012694809640840533
air_9,air,180,2026-05-21,0.0,1,29.0,-0.007812500000000002,0.034482758620689655,0.034482758620689655,-0.018534482758620692,0.007812500000000002,-0.017401021711366545,-0.02298850574712644,-0.00023554146563254776,0.014002481963270585,215.0,-0.0037790697674418604,0.009302325581395349,0.013953488372093023,-0.007441860465116279,0.004156976744186047,-0.0070198105081826015,-0.009216192937123167,-8.924676069312002e-05,0.003929034117935587,181.0,-0.004911947513812154,0.011049723756906077,0.011049723756906077,-0.007631215469613259,0.004911947513812154,-0.007161857990587273,-0.008287292817679556,-6.82854023360071e-05,0.003124506995799572,239.0,-0.001497123430962343,0.02092050209205021,0.03765690376569038,-0.010721757322175732,0.006884152719665272,-0.009084921741825505,-0.012319851231985125,-0.00019516658373572817,0.008227190962841321,32.0,-0.0248046875,0.0625,0.0625,-0.0404296875,0.0248046875,-0.03804976851851852,-0.04224537037037037,-0.00028747661914174216,0.017767443772839873,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_1,alcohol,180,2026-05-14,8.0,1,21.0,0.44645368696001614,0.7619047619047619,0.8095238095238095,0.34761904761904755,0.4484629294755878,0.06938775510204083,0.0,-0.004015565857687803,0.22629516492811574,194.0,0.05115490016964635,0.0979381443298969,0.10824742268041238,0.03496563573883161,0.05215537865935882,0.002735114664422471,-0.004905221150648485,-0.000459259492078743,0.027981683924340518,162.0,0.013465645673803199,0.030864197530864196,0.043209876543209874,0.008333333333333333,0.014299109235818095,-0.00599647266313933,-0.010852250099561929,-0.00027586303965556274,0.010380753780919579,172.0,0.06020017662643509,0.0872093023255814,0.09302325581395349,0.056782945736434116,0.0604945540182514,0.008993830090175604,-0.008627156789197302,-0.0009099203806563143,0.030606729718392886,22.0,0.4959723820483314,0.9090909090909091,0.9545454545454545,0.35,0.4994246260069044,0.05324675324675323,-0.00219941348973607,-0.0038746156965475654,0.2590238997765558,13.0,0.07108081791626093,0.07692307692307693,0.07692307692307693,0.07692307692307691,0.07108081791626093,0.07660910518053371,0.07568238213399503,-2.1056439692792463e-05,0.036735078839047974
alcohol_10,alcohol,180,2026-05-15,8.0,1,32.0,0.3850210970464135,0.71875,0.71875,0.23229166666666667,0.3850210970464135,0.07040816326530612,0.016129032258064516,-0.0032174999266238735,0.1982340956299707,230.0,0.03913043478260869,0.08260869565217391,0.08260869565217391,0.01978260869565218,0.03913043478260869,0.003371783496007099,-0.0028751753155680224,-0.00034602261814655166,0.021872430432246223,191.0,0.017098548611571344,0.031413612565445025,0.02617801047120419,0.010558464223385688,0.017098548611571344,0.0033977989101399734,0.0,-0.00018349601959984945,0.008298811579263776,219.0,0.047627304780070503,0.0730593607305936,0.0684931506849315,0.03797564687975646,0.047627304780070503,0.014313670673748951,0.0038297245544262775,-0.0005460081935355481,0.022038106961038972,34.0,0.4184661206254654,0.8529411764705882,0.8529411764705882,0.26274509803921575,0.4184661206254654,0.05546218487394957,0.004743833017077798,-0.002963549978899916,0.2221265979279131,16.0,0.0,0.0625,0.125,0.0,0.0005274261603375527,0.0,0.0,0.0,0.0032963291421868116
alcohol_11,alcohol,180,2026-05-19,8.0,1,47.0,0.10898644402549598,0.2765957446808511,0.2765957446808511,0.09999999999999999,0.10898644402549598,0.02784985296661477,0.004461221688400823,-0.0015555244661699592,0.060432879866369006,258.0,0.0052170215549668005,0.01937984496124031,0.023255813953488372,0.003036175710594316,0.005315147352238904,0.00018907165815844194,-0.000625156289072268,-9.49459183031977e-05,0.004216236789540549,205.0,0.005022126170628796,0.00975609756097561,0.00975609756097561,0.0065040650406504065,0.005022126170628796,0.0013087447947650209,0.0,-6.106545391772258e-05,0.0030488632930639964,253.0,0.007037907973516118,0.019762845849802372,0.023715415019762848,0.006455862977602106,0.007304748086256064,-0.013753655323114492,-0.015364018870330232,-0.00025932068476931905,0.010547387196409781,49.0,0.16937914406268834,0.40816326530612246,0.4285714285714286,0.15374149659863948,0.16989580642383534,-0.005973120955699351,-0.020408163265306124,-0.001365106076240188,0.09651233179656483,14.0,-0.003616636528028933,0.07142857142857142,0.07142857142857142,0.0,0.003616636528028933,-0.011904761904761904,-0.017281105990783408,-0.00021757694738764176,0.024805356856392746
alcohol_12,alcohol,180,2026-05-19,8.0,1,46.0,0.17877453678224178,0.34782608695652173,0.34782608695652173,0.1467391304347826,0.17877453678224178,0.03773418168964297,0.010518934081346423,-0.001762685227495972,0.08819782961912996,256.0,0.013828454641350211,0.03125,0.03125,0.009700520833333334,0.013828454641350211,0.002096036585365854,0.0,-0.00013838699912353982,0.007388914610165449,206.0,0.009032813076072262,0.014563106796116505,0.014563106796116505,0.007200647249190937,0.009032813076072262,0.004400505170100244,0.00438459129345443,-8.007662497663624e-06,0.004116684217866845,247.0,0.017783016450571416,0.032388663967611336,0.02834008097165992,0.014035087719298246,0.017783016450571416,-0.00291300483855041,-0.008684863523573201,-0.0003304241965486761,0.010779537019613537,47.0,0.24768830236107367,0.46808510638297873,0.4468085106382979,0.16099290780141845,0.24768830236107367,0.019806261892406158,-0.004118050789293067,-0.0016034129387472204,0.12804576414254315,13.0,0.009737098344693282,0.07692307692307693,0.07692307692307693,0.008974358974358975,0.009737098344693282,0.001876172607879925,0.0012406947890818859,-2.1289728965653017e-05,0.017620109511186584
alcohol_13,alcohol,180,2026-05-19,8.0,1,41.0,0.11001337861479883,0.3170731707317073,0.3170731707317073,0.09186991869918698,0.11001337861479883,0.03623693379790942,0.013375295043273014,-0.0013749551413160378,0.06062438782346731,246.0,0.013344310658296457,0.04065040650406504,0.04065040650406504,0.01199186991869919,0.013344310658296457,0.005724240915878548,0.0029504327301337536,-0.00016806308272817143,0.006737951501537964,203.0,0.005071605246201492,0.014778325123152709,0.019704433497536946,0.00541871921182266,0.005113175781006422,-0.0004021312958681009,-0.001906880661051962,-0.00010456007320764152,0.0036353794883289335,233.0,0.0202640299885913,0.030042918454935622,0.030042918454935622,0.021030042918454932,0.0202640299885913,0.006166243321362881,0.00221514606119341,-0.0002144401722158232,0.009401024283001817,43.0,0.17319203218526152,0.5581395348837209,0.5581395348837209,0.12751937984496126,0.17319203218526152,0.02116753678215473,0.0,-0.0014037956681288671,0.09859305355995891,13.0,-0.007140538786108408,0.07692307692307693,0.07692307692307693,-0.005128205128205128,0.007140538786108408,-0.0185243328100471,-0.02729528535980149,-0.00026778670728860095,0.028778690888416034
alcohol_14,alcohol,180,2026-05-19,8.0,1,41.0,0.16640938561284352,0.5853658536585366,0.5853658536585366,0.07642276422764228,0.16640938561284352,0.023593827775012448,0.00865460267505901,-0.0008571792681658132,0.1019560650790038,246.0,0.015076669754039313,0.056910569105691054,0.056910569105691054,0.007384823848238484,0.015076669754039313,0.00232288037166086,0.0005245213742460006,-9.505468849543626e-05,0.009796279444549878,205.0,0.0067304723680148195,0.024390243902439025,0.024390243902439025,0.006016260162601626,0.0067304723680148195,0.0009158785465405672,-0.0008654602675059008,-9.197807005646395e-05,0.004779942100870425,245.0,0.023594247825712567,0.044897959183673466,0.04897959183673469,0.020408163265306124,0.023697580297941966,0.005364431486880466,-0.00019749835418038185,-0.0002536899803594547,0.011647683848413692,42.0,0.19931685754470566,0.6904761904761905,0.6904761904761905,0.11230158730158729,0.19931685754470566,0.022254616132167154,0.001152073732718894,-0.0012321918001510792,0.12129371469204585,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024845175719933723
alcohol_15,alcohol,180,2026-05-19,8.0,1,41.0,0.1120716270453844,0.1951219512195122,0.21951219512195122,0.12764227642276424,0.11330657610373575,0.04708810353409657,0.012195121951219513,-0.0022850050241558597,0.06401286477812698,244.0,0.014179982015632565,0.02459016393442623,0.02459016393442623,0.016461748633879784,0.014179982015632565,0.009869521579123453,0.007601797990481229,-0.00018682378018271777,0.006787319056433737,204.0,0.005977496483825596,0.014705882352941176,0.014705882352941176,0.00800653594771242,0.005977496483825596,0.0026010404161664656,0.00015812776723592663,-0.00017019281991655658,0.0037278558089300098,245.0,0.01455265650564023,0.024489795918367346,0.02857142857142857,0.014829931972789116,0.014793765607508825,0.004464806330695542,-0.0001316655694535879,-0.0002985523435577708,0.00809757149013209,42.0,0.15149688567410083,0.38095238095238093,0.38095238095238093,0.09920634920634923,0.15149688567410083,0.032069970845481056,0.001152073732718894,-0.0021122874168337685,0.08579414053565214,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_16,alcohol,180,2026-05-20,5.0,1,39.0,0.18381477875148763,0.358974358974359,0.358974358974359,0.11367521367521363,0.18381477875148763,0.04751439037153323,0.02605459057071959,-0.0009674387468898365,0.0917039892704495,253.0,0.013241940594719899,0.03557312252964427,0.03557312252964427,0.009025032938076416,0.013241940594719899,0.004517221908526256,0.002167537931913808,-9.199600499282181e-05,0.0075930193493600065,199.0,0.006191294022856901,0.01507537688442211,0.020100502512562814,0.005025125628140704,0.006403324640078028,0.0036509075992205925,0.002026260333927703,-6.344773130282756e-05,0.0044175649905923995,262.0,0.018327052533256026,0.030534351145038167,0.03435114503816794,0.016666666666666666,0.018423680226752982,0.009082411590590434,0.00461708938685053,-0.00021798475243325405,0.00936097842159173,42.0,0.1579264617239301,0.4523809523809524,0.4523809523809524,0.06587301587301585,0.1579264617239301,0.030806608357628766,0.022657450076804905,-0.00048340113427363697,0.09413018171613168,15.0,0.0028129395218002813,0.06666666666666667,0.06666666666666667,0.0,0.0028129395218002813,0.0008163265306122449,0.0,-9.87509123212589e-06,0.00888288167788409
alcohol_17,alcohol,180,2026-05-20,5.0,1,41.0,0.08253576206648144,0.21951219512195122,0.21951219512195122,0.05203252032520325,0.08253576206648144,0.008824112631370217,0.0003933910306845004,-0.0006306541316437098,0.04825023265129102,253.0,0.008672303664048297,0.03162055335968379,0.03162055335968379,0.005204216073781289,0.008672303664048297,0.0009158391979176706,0.0008925156190233327,-3.4708209274409136e-05,0.0052716674148286765,200.0,0.0020464135021097045,0.015,0.015,0.0003333333333333333,0.0020464135021097045,-4.065040650406502e-05,0.0010483870967741935,3.1460479935443106e-05,0.002950694362725869,261.0,0.010976930662657418,0.019157088122605363,0.019157088122605363,0.010280970625798212,0.010976930662657418,0.004765909728062798,0.0056853293783215905,-2.7410274395257757e-05,0.005759409225304731,43.0,0.06770680011775095,0.3023255813953488,0.3023255813953488,0.04844961240310077,0.06770680011775095,0.008130081300813007,0.0033758439609902473,-0.0004915015953834708,0.04537326248729599,16.0,-0.0029008438818565402,0.0625,0.0625,-0.004166666666666667,0.0029008438818565402,-0.009400406504065041,-0.010080645161290322,-3.986212382389771e-05,0.020669932117692115
alcohol_18,alcohol,180,2026-05-20,5.0,1,41.0,0.19265205310280953,0.4634146341463415,0.48780487804878053,0.07682926829268294,0.1940928270042194,0.022506444576640892,-0.0003933910306845004,-0.001226278332430281,0.116509085164714,252.0,0.01873618645770544,0.04365079365079365,0.04365079365079365,0.0083994708994709,0.01873618645770544,0.0054523164279261845,0.0032002048131080383,-9.279200614752229e-05,0.010240287958257401,199.0,0.010071454318003518,0.020100502512562814,0.020100502512562814,0.00527638190954774,0.010071454318003518,0.0066388854843322295,0.005106176041497814,-1.7447538865830586e-05,0.004753208029194764,260.0,0.016601752677702045,0.03076923076923077,0.03461538461538462,0.011794871794871794,0.01679649464459591,0.0061131957473420885,0.0029156327543424314,-0.0001031076049357129,0.008888206681476184,43.0,0.145029928368168,0.5348837209302325,0.5581395348837209,0.04224806201550388,0.14620743793543323,0.007279258839100017,-0.005626406601650413,-0.0006568038687929085,0.09962821656990634,16.0,-0.0013185654008438818,0.0625,0.0625,-0.0020833333333333333,0.0013185654008438818,-0.0022865853658536584,-0.0010080645161290322,9.41388812725328e-05,0.015438460180940574
alcohol_19,alcohol,180,2026-05-20,5.0,1,40.0,0.11202531645569619,0.2,0.2,0.09666666666666665,0.11202531645569619,0.039081632653061235,0.02499999999999999,-0.0009666786773581237,0.05247523856292263,250.0,0.010869198312236289,0.02,0.02,0.010666666666666668,0.010869198312236289,0.00582857142857143,0.005612903225806453,-5.603005059525813e-05,0.004898058599366802,200.0,0.004261603375527426,0.01,0.01,0.004916666666666667,0.004261603375527426,0.0021020408163265306,0.0034677419354838712,1.0465114038387282e-06,0.0030230118089948047,259.0,0.012837430558949547,0.023166023166023165,0.023166023166023165,0.01293436293436293,0.012837430558949547,0.005909699787250809,0.004795117698343504,-0.00011689388604451397,0.006742194122248183,43.0,0.09145324305759985,0.3023255813953488,0.27906976744186046,0.06937984496124032,0.09145324305759985,0.011390602752728997,0.00450112528132033,-0.0006184108541820121,0.0542160263224199,16.0,0.0,0.0,0.0,0.0,0.0,-0.00025510204081632655,0.0,1.6302151522415963e-05,0.00519380015517721
alcohol_2,alcohol,180,2026-05-14,8.0,1,20.0,0.280168776371308,0.5,0.5,0.3425,0.280168776371308,0.09020408163265306,0.041935483870967724,-0.003265186613646697,0.13203429811412587,193.0,0.03863055027218469,0.06735751295336788,0.06735751295336788,0.03998272884283248,0.03863055027218469,0.008691974199006025,0.003927795420357681,-0.00040061718099172446,0.018051947298823975,160.0,0.013370253164556962,0.025,0.03125,0.009895833333333331,0.013686708860759495,-0.0014285714285714286,-0.0031249999999999997,-0.00018449000508189814,0.008849189894329241,169.0,0.04451601627843108,0.0650887573964497,0.07692307692307693,0.050197238658777114,0.04496542081741692,0.014104576741939379,0.0024813895781637717,-0.000731378963470497,0.022984791000864337,21.0,0.3411693791440627,0.5238095238095238,0.5238095238095238,0.3674603174603174,0.3411693791440627,0.07482993197278912,0.01689708141321045,-0.003941643589903128,0.16430880372963963,13.0,0.06458941901979875,0.07692307692307693,0.07692307692307693,0.06923076923076922,0.06458941901979875,0.014442700156985873,0.0012406947890818859,-0.0010208734163411623,0.036865090700782324
alcohol_20,alcohol,180,2026-05-20,8.0,1,41.0,0.1706287948955439,0.2926829268292683,0.3170731707317073,0.15691056910569107,0.17104044458166098,0.030064708810353415,0.0,-0.001921543235700776,0.08757039097848247,251.0,0.011599172928539007,0.02390438247011952,0.027888446215139442,0.009561752988047808,0.011800897675122294,-0.0012358728351898527,-0.0030201773550957455,-0.0001152183070444682,0.007487417958949505,201.0,0.005940760333354325,0.009950248756218905,0.009950248756218905,0.005223880597014924,0.005940760333354325,0.00024367956137678952,-8.024394158241052e-05,-2.5664712212560334e-05,0.003242524821543623,258.0,0.017499100513525007,0.027131782945736434,0.027131782945736434,0.015180878552971577,0.017499100513525007,0.00664451827242525,0.005376344086021506,-7.337611425450433e-05,0.007917251897183085,43.0,0.14738494750269843,0.3953488372093023,0.3953488372093023,0.10658914728682171,0.14738494750269843,0.016611295681063124,0.0,-0.0011837282785894167,0.08425985688855728,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_21,alcohol,180,2026-05-21,10.0,1,30.0,0.18185654008438823,0.43333333333333335,0.43333333333333335,0.12166666666666665,0.18185654008438823,0.06952380952380952,0.055376344086021524,-0.0007266282219643785,0.09149858991017557,218.0,0.011516277629388767,0.03211009174311927,0.03669724770642202,0.009709480122324159,0.012251770990593429,0.009267927354428008,0.009322284699615269,-1.3147486336891231e-06,0.007075186035242963,184.0,0.009677123463584661,0.021739130434782608,0.021739130434782608,0.007155797101449276,0.009677123463584661,0.00649955634427684,0.006486676016830295,-3.045271277322353e-06,0.004897757317301871,241.0,0.024966297249505397,0.04149377593360996,0.04149377593360996,0.023443983402489623,0.024966297249505397,0.024032517571343892,0.02436086199973229,2.0872322040405423e-05,0.012007665858815277,33.0,0.2576396880194348,0.7878787878787878,0.8181818181818181,0.06969696969696969,0.25840685334356217,0.02300556586270871,0.01515151515151515,-0.000497599104750454,0.17992969869834255,19.0,0.04197201865423051,0.05263157894736842,0.05263157894736842,0.03508771929824562,0.04197201865423051,0.0242749731471536,0.01952461799660441,-0.00019661321187211235,0.026094723187540497
alcohol_22,alcohol,180,2026-05-21,10.0,1,31.0,0.19259561725874505,0.41935483870967744,0.4516129032258065,0.11559139784946235,0.19395671702735812,0.02738643844634627,0.0,-0.001615981573920324,0.10722119133037883,217.0,0.015730424468684983,0.03686635944700461,0.041474654377880185,0.010445468509984639,0.015963755857590075,0.003047117464497319,0.0001486546751895347,-0.00014529132996172637,0.008821494642351956,184.0,0.007705008255365986,0.016304347826086956,0.016304347826086956,0.005434782608695654,0.007705008255365986,0.0013531499556344276,0.00043828892005610097,-7.348535027031792e-05,0.004225407209998973,237.0,0.01579162883441044,0.02531645569620253,0.02531645569620253,0.015260196905766526,0.01579162883441044,0.00218720399552226,-0.002790254525656731,-0.00026519134072506125,0.008770667724358744,32.0,0.17589662447257384,0.53125,0.5625,0.08645833333333333,0.17774261603375527,0.0026785714285714286,-0.024193548387096774,-0.001523117883846104,0.11131485446457862,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_23,alcohol,180,2026-05-21,10.0,1,29.0,0.6422231922013676,1.2413793103448276,1.2413793103448276,0.41839080459770117,0.6422231922013676,0.2851513019000704,0.23581757508342607,-0.002720892800459681,0.32157696344012143,209.0,0.05961682110915955,0.11004784688995216,0.11004784688995216,0.037480063795853266,0.05961682110915955,0.028844839371155163,0.022611514122549782,-0.00026204743665110227,0.029595229963115022,182.0,0.021027495711040015,0.038461538461538464,0.038461538461538464,0.01446886446886447,0.021027495711040015,0.011347835837631756,0.008773484579936193,-0.00012507165942264093,0.01060793592217306,228.0,0.03595750980827596,0.05701754385964912,0.06140350877192982,0.033406432748538016,0.036179583981049666,0.021016827783745078,0.012521222410865873,-0.00038003052222755304,0.01819849861867389,29.0,0.5411028662883748,1.0,1.0,0.3850574712643679,0.5411028662883748,0.33230119634060523,0.27252502780867627,-0.004101211706592965,0.27358576523961287,19.0,0.022651565622918052,0.05263157894736842,0.05263157894736842,0.02017543859649123,0.022651565622918052,0.009022556390977442,0.0008488964346349745,-0.0003884451553192179,0.021940551818353474
alcohol_24,alcohol,180,2026-05-21,10.0,1,39.0,0.17223845071946337,0.2564102564102564,0.2564102564102564,0.14059829059829057,0.17223845071946337,0.03422291993720566,0.0,-0.0018744445513640684,0.08307571527658218,236.0,0.016001573339054567,0.029661016949152543,0.029661016949152543,0.012641242937853105,0.016001573339054567,0.002127291594603944,-0.0034171678512848547,-0.00024859111940341586,0.008474621352000583,209.0,0.009286738134173175,0.014354066985645933,0.014354066985645933,0.00893141945773525,0.009286738134173175,0.003632457767796113,0.0009260688377836084,-0.0001295907329283306,0.004243931023523126,244.0,0.021408314311406242,0.03278688524590164,0.03278688524590164,0.02042349726775956,0.021408314311406242,0.005687520910003348,-0.0021152829190904288,-0.00033878658337154936,0.010327121450820084,41.0,0.12514150457960274,0.24390243902439024,0.24390243902439024,0.08373983739837398,0.12514150457960274,0.00895968143354903,-0.015342250196695516,-0.0012878160366539932,0.06727733350340788,16.0,0.0013185654008438818,0.0625,0.0625,0.0020833333333333333,0.0013185654008438818,0.0007653061224489796,0.0,-5.3333815464122415e-05,0.0065558788716845616
alcohol_25,alcohol,180,2026-05-21,8.0,1,39.0,0.10580980201233364,0.15384615384615385,0.1794871794871795,0.09871794871794869,0.10602618197554904,0.02532705389848247,0.0008271298593879239,-0.0013399030145979192,0.052888106729119096,235.0,0.011132058533081964,0.01702127659574468,0.01702127659574468,0.00978723404255319,0.011132058533081964,0.0016847590099869736,-0.0008236101578586137,-0.00012183073529101925,0.005628088960817468,209.0,0.004946197484505279,0.009569377990430622,0.014354066985645932,0.004625199362041469,0.0050673288514727554,0.0010741138560687433,-0.0003858620157431702,-4.460446518357534e-05,0.0030330141333707195,243.0,0.016790818009758467,0.024691358024691357,0.024691358024691357,0.01851851851851852,0.016790818009758467,0.0061812379272696725,0.00013274923669188903,-0.0002786669621783956,0.00796852652450285,40.0,0.1079113924050633,0.175,0.175,0.09708333333333331,0.1079113924050633,0.02540816326530613,0.0,-0.0013857015194327358,0.05169481044599823,16.0,0.0005274261603375527,0.0625,0.0625,0.0,0.0005274261603375527,0.0005102040816326531,0.0,-2.8175747987492793e-05,0.005685537352492291
alcohol_26,alcohol,180,2026-05-21,8.0,1,40.0,0.09472573839662446,0.175,0.19999999999999998,0.11749999999999998,0.09493670886075947,0.03887755102040817,0.022177419354838704,-0.0010789015207993806,0.047402248637867704,234.0,0.010512459879548488,0.021367521367521368,0.021367521367521368,0.012678062678062674,0.010512459879548488,0.00697714983429269,0.005376344086021504,-0.00010250736230372732,0.0049627253046874795,210.0,0.005585694193289129,0.009523809523809525,0.009523809523809525,0.006428571428571431,0.005585694193289129,0.004431486880466471,0.0033026113671274972,-5.898943507147581e-05,0.0030397271905350403,242.0,0.01931861770757053,0.028925619834710745,0.028925619834710745,0.022727272727272728,0.01931861770757053,0.013864058019902177,0.010263929618768326,-0.0002347361360483443,0.009680756379747444,42.0,0.1123166566204541,0.19047619047619047,0.19047619047619047,0.13015873015873014,0.1123166566204541,0.04518950437317784,0.0238095238095238,-0.0013676328753882278,0.052643537212569244,19.0,0.003109038418831889,0.05263157894736842,0.05263157894736842,0.007894736842105263,0.003109038418831889,0.007518796992481202,0.004244482173174873,-0.00018541117389352468,0.013263341444815679
alcohol_27,alcohol,180,2026-05-22,8.0,1,32.0,0.36563818565400846,0.59375,0.59375,0.27447916666666666,0.36563818565400846,0.09845020325203252,0.053931451612903226,-0.0027699745257239315,0.17596408422731652,225.0,0.026197843413033287,0.044444444444444446,0.044444444444444446,0.018740740740740735,0.026197843413033287,0.005763324299909666,0.005161290322580644,-9.168108133227423e-05,0.012695835245721172,186.0,0.01465450750873372,0.021505376344086023,0.021505376344086023,0.012724014336917562,0.01465450750873372,0.012566657924643761,0.014828303850156085,8.579335613775646e-05,0.006526660258360225,249.0,0.021249555182756345,0.0321285140562249,0.03614457831325301,0.01934404283801874,0.021283446020368395,0.00981160414013779,0.008032128514056224,-0.0001328050890482944,0.01033754990607238,35.0,0.2620855937311633,0.42857142857142855,0.42857142857142855,0.18428571428571422,0.2620855937311633,0.05261324041811846,0.026267281105990775,-0.0018403126599505814,0.13136872247474285,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
