time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.0008447170257568359,acetone,3224854,32.0,251.0,188.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.001435995101928711,acetone,3225107,32.0,251.0,188.0,209.0,35.0,13.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0018606185913085938,acetone,3225361,32.0,251.0,188.0,209.0,36.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.002265453338623047,acetone,3225614,32.0,251.0,188.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0026650428771972656,acetone,3225867,32.0,251.0,188.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.003081798553466797,acetone,3226121,32.0,251.0,188.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0035691261291503906,acetone,3226374,32.0,251.0,188.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.003979206085205078,acetone,3226628,32.0,250.0,188.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.2513749599456787,acetone,3226881,32.0,250.0,187.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.5046465396881104,acetone,3227134,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.7797515392303467,acetone,3227387,32.0,250.0,187.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.0110583305358887,acetone,3227641,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.2642221450805664,acetone,3227894,32.0,250.0,187.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.5190658569335938,acetone,3228147,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.772378921508789,acetone,3228401,32.0,250.0,187.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.0260729789733887,acetone,3228654,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.2799930572509766,acetone,3228908,31.0,250.0,187.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.5327858924865723,acetone,3229161,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.7863430976867676,acetone,3229415,32.0,250.0,187.0,209.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.0391948223114014,acetone,3229668,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.2966489791870117,acetone,3229922,32.0,250.0,187.0,209.0,35.0,13.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.547243356704712,acetone,3230175,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.7996158599853516,acetone,3230428,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.054352045059204,acetone,3230682,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.306402683258057,acetone,3230935,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.560927391052246,acetone,3231188,31.0,250.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.813592433929443,acetone,3231441,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.067625284194946,acetone,3231695,32.0,250.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.3225438594818115,acetone,3231948,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.57711386680603,acetone,3232202,31.0,250.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.827740907669067,acetone,3232455,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.083911657333374,acetone,3232708,32.0,250.0,187.0,207.0,35.0,13.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.334444046020508,acetone,3232962,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.588288068771362,acetone,3233215,32.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.841820240020752,acetone,3233469,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.094493627548218,acetone,3233722,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.3496479988098145,acetone,3233976,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.602752923965454,acetone,3234229,31.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.8549439907073975,acetone,3234483,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.110370874404907,acetone,3234736,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.369287490844727,acetone,3234989,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.61604642868042,acetone,3235243,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.869595050811768,acetone,3235495,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.12270736694336,acetone,3235749,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.376534700393677,acetone,3236002,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.631690740585327,acetone,3236256,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.883806943893433,acetone,3236509,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.13664984703064,acetone,3236763,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.391166925430298,acetone,3237016,31.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.6443030834198,acetone,3237270,31.0,249.0,186.0,207.0,34.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.897027492523193,acetone,3237523,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.151872634887695,acetone,3237776,31.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.405132532119751,acetone,3238030,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.657819032669067,acetone,3238283,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.911447763442993,acetone,3238537,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
12.164851903915405,acetone,3238790,31.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
12.418121576309204,acetone,3239044,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
12.672296047210693,acetone,3239297,32.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
12.925251483917236,acetone,3239550,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
13.180339574813843,acetone,3239803,31.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
13.432780265808105,acetone,3240056,32.0,250.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
13.685596227645874,acetone,3240310,31.0,249.0,187.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
13.940284490585327,acetone,3240563,32.0,249.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
14.192909955978394,acetone,3240817,31.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
14.448185443878174,acetone,3241070,32.0,249.0,187.0,208.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
14.700053930282593,acetone,3241324,31.0,249.0,186.0,207.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
