time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.001680612564086914,acetone,4080816,32.0,263.0,181.0,214.0,41.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0039520263671875,acetone,4081069,32.0,263.0,182.0,215.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.006356954574584961,acetone,4081323,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.007434844970703125,acetone,4081575,32.0,263.0,182.0,215.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.008708000183105469,acetone,4081829,32.0,263.0,181.0,214.0,41.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.009472370147705078,acetone,4082082,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.00987100601196289,acetone,4082335,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.01021265983581543,acetone,4082589,32.0,263.0,181.0,215.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.240919828414917,acetone,4082842,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.4926471710205078,acetone,4083096,32.0,263.0,181.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.7462797164916992,acetone,4083349,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.9990568161010742,acetone,4083603,32.0,263.0,181.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.2529590129852295,acetone,4083856,32.0,263.0,181.0,214.0,41.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.5059316158294678,acetone,4084110,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.759683609008789,acetone,4084363,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.0134871006011963,acetone,4084616,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.266082286834717,acetone,4084870,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.520101547241211,acetone,4085123,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.793631076812744,acetone,4085377,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.026378631591797,acetone,4085629,32.0,263.0,181.0,214.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.280259847640991,acetone,4085883,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.5348851680755615,acetone,4086136,32.0,263.0,182.0,214.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.78584623336792,acetone,4086390,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.060156583786011,acetone,4086643,32.0,263.0,181.0,215.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.294171571731567,acetone,4086896,32.0,263.0,181.0,214.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.5468361377716064,acetone,4087150,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.800071477890015,acetone,4087403,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.054180383682251,acetone,4087657,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.307533025741577,acetone,4087910,32.0,263.0,181.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.560351610183716,acetone,4088164,32.0,263.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.8127663135528564,acetone,4088417,32.0,263.0,182.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.068342447280884,acetone,4088671,32.0,263.0,182.0,215.0,43.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.320362091064453,acetone,4088924,32.0,263.0,182.0,214.0,44.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.574482202529907,acetone,4089177,32.0,263.0,182.0,215.0,44.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.827433109283447,acetone,4089431,32.0,263.0,182.0,214.0,43.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.081109523773193,acetone,4089683,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.3352320194244385,acetone,4089937,32.0,263.0,182.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.590136289596558,acetone,4090190,32.0,264.0,182.0,216.0,43.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.842430591583252,acetone,4090444,32.0,264.0,182.0,215.0,43.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.095113277435303,acetone,4090697,32.0,264.0,182.0,216.0,43.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.347604990005493,acetone,4090951,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.601142644882202,acetone,4091204,32.0,264.0,182.0,215.0,43.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.854039907455444,acetone,4091458,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.1082444190979,acetone,4091711,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.361053466796875,acetone,4091964,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.614659070968628,acetone,4092218,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.86813497543335,acetone,4092471,32.0,264.0,182.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.121285200119019,acetone,4092725,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.376140356063843,acetone,4092978,32.0,264.0,182.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.628758907318115,acetone,4093232,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.880879402160645,acetone,4093485,32.0,264.0,182.0,214.0,42.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.134704351425171,acetone,4093739,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.389647483825684,acetone,4093991,32.0,264.0,182.0,214.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.6423921585083,acetone,4094244,32.0,264.0,182.0,215.0,42.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
