time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.0031235218048095703,baseline,52431,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0039288997650146484,baseline,52684,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0045223236083984375,baseline,52938,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0052640438079833984,baseline,53191,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.005949497222900391,baseline,53444,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.006531715393066406,baseline,53698,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0072820186614990234,baseline,53951,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.007976055145263672,baseline,54205,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.14197969436645508,baseline,54458,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.39340853691101074,baseline,54711,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.6470816135406494,baseline,54965,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.9239349365234375,baseline,55218,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.1521241664886475,baseline,55472,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.4068825244903564,baseline,55725,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.6590197086334229,baseline,55977,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.9134788513183594,baseline,56231,26.0,237.0,174.0,174.0,32.0,10.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.166661500930786,baseline,56484,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.419907331466675,baseline,56738,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.6719002723693848,baseline,56991,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.9256625175476074,baseline,57244,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.179136276245117,baseline,57498,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.4323415756225586,baseline,57751,26.0,236.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.6859166622161865,baseline,58004,26.0,237.0,174.0,174.0,32.0,10.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.9395439624786377,baseline,58258,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.192083120346069,baseline,58511,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.446899890899658,baseline,58765,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.698916912078857,baseline,59018,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
4.952041387557983,baseline,59271,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.206018447875977,baseline,59525,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.459411382675171,baseline,59778,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.711976051330566,baseline,60032,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
5.966064929962158,baseline,60284,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.219234943389893,baseline,60537,26.0,237.0,175.0,175.0,32.0,10.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.472158670425415,baseline,60791,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.72611927986145,baseline,61044,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
6.979206085205078,baseline,61298,26.0,237.0,175.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.233118772506714,baseline,61551,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.486396312713623,baseline,61804,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.739137649536133,baseline,62058,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
7.99177885055542,baseline,62311,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.24583125114441,baseline,62565,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.499512434005737,baseline,62818,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
8.753180503845215,baseline,63071,26.0,237.0,175.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.005927801132202,baseline,63325,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.260251760482788,baseline,63578,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.512317895889282,baseline,63832,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
9.766607284545898,baseline,64084,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.019223928451538,baseline,64337,26.0,236.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.272637844085693,baseline,64591,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.526781558990479,baseline,64844,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
10.780049324035645,baseline,65097,26.0,237.0,174.0,175.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
11.032114267349243,baseline,65351,26.0,237.0,174.0,174.0,32.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
