time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.0005993843078613281,acetone,3940359,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0010004043579101562,acetone,3940613,29.0,241.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0012111663818359375,acetone,3940866,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0014770030975341797,acetone,3941120,29.0,241.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0017361640930175781,acetone,3941372,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0019614696502685547,acetone,3941626,30.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0022454261779785156,acetone,3941879,29.0,242.0,183.0,196.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0025348663330078125,acetone,3942132,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.165696382522583,acetone,3942386,29.0,242.0,183.0,196.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.41510462760925293,acetone,3942639,29.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.6700272560119629,acetone,3942893,30.0,242.0,183.0,196.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.9222753047943115,acetone,3943146,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.1752092838287354,acetone,3943400,30.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.429386854171753,acetone,3943653,29.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.683558464050293,acetone,3943907,30.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.9364783763885498,acetone,3944160,29.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.1917526721954346,acetone,3944413,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.443176031112671,acetone,3944667,29.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.697019100189209,acetone,3944920,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.9503250122070312,acetone,3945174,29.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.203361749649048,acetone,3945426,29.0,242.0,183.0,195.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.4566688537597656,acetone,3945680,29.0,242.0,183.0,194.0,32.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
