time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage,gas_type,duration_s,distance_cm,wind_level
0.0007491111755371094,acetone,5643597,54.0,222.0,214.0,234.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.001027822494506836,acetone,5643850,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.0024993419647216797,acetone,5644104,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.004300355911254883,acetone,5644357,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.0052301883697509766,acetone,5644611,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.006211757659912109,acetone,5644864,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.007850885391235352,acetone,5645117,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.008696794509887695,acetone,5645371,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.016030073165893555,acetone,5645624,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.26855039596557617,acetone,5645878,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.5217456817626953,acetone,5646131,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
0.7755823135375977,acetone,5646385,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
1.0288763046264648,acetone,5646638,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
1.281419277191162,acetone,5646892,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
1.5354788303375244,acetone,5647144,55.0,222.0,214.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
1.7886145114898682,acetone,5647397,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
2.0424368381500244,acetone,5647651,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
2.2955238819122314,acetone,5647904,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
2.5483758449554443,acetone,5648158,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
2.8024821281433105,acetone,5648411,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
3.0556321144104004,acetone,5648665,54.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
3.3095500469207764,acetone,5648918,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
3.5631206035614014,acetone,5649172,55.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
3.815263032913208,acetone,5649425,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
4.069348335266113,acetone,5649678,54.0,222.0,215.0,235.0,48.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
4.322541952133179,acetone,5649932,55.0,222.0,215.0,236.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
4.576261520385742,acetone,5650185,55.0,222.0,215.0,235.0,49.0,27.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0,acetone,180,8,1
