time_s,label,arduino_time,s1,s2,s3,s4,s5,s6,r1,r2,r3,r4,r5,r6,voltage
0.0003941059112548828,alcohol,2381996,31.0,254.0,182.0,199.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0006575584411621094,alcohol,2382248,31.0,255.0,183.0,201.0,35.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0008823871612548828,alcohol,2382501,31.0,255.0,183.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0010859966278076172,alcohol,2382755,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0012891292572021484,alcohol,2383008,31.0,255.0,182.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0015366077423095703,alcohol,2383262,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0017485618591308594,alcohol,2383515,31.0,254.0,182.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.0019533634185791016,alcohol,2383769,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.07227039337158203,alcohol,2384022,31.0,255.0,183.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.3268249034881592,alcohol,2384276,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.5803196430206299,alcohol,2384529,31.0,255.0,183.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
0.8350090980529785,alcohol,2384782,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.0867526531219482,alcohol,2385036,31.0,255.0,182.0,200.0,35.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.3395004272460938,alcohol,2385289,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.5941698551177979,alcohol,2385543,31.0,255.0,182.0,200.0,35.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
1.846642017364502,alcohol,2385796,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.100475549697876,alcohol,2386050,31.0,255.0,182.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.3534963130950928,alcohol,2386302,31.0,255.0,183.0,201.0,35.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.6065380573272705,alcohol,2386556,31.0,254.0,183.0,200.0,35.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
2.8626549243927,alcohol,2386809,31.0,255.0,183.0,201.0,35.0,11.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.1138551235198975,alcohol,2387062,31.0,255.0,183.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.367921829223633,alcohol,2387316,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.6420629024505615,alcohol,2387569,31.0,255.0,183.0,200.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
3.8737974166870117,alcohol,2387823,31.0,255.0,183.0,201.0,35.0,12.0,25.0,2.0,2.0,10.0,30.0,2.0,255.0
