sample_id,label,target_file,period,day,day_num,day_label,batch,source_kind,s1_exp_mean,s1_exp_absmax,s1_exp_span,s1_exp_tail,s1_exp_auc_abs,s1_rec_mean,s1_rec_tail,s1_rec_slope,s1_overall_std,s2_exp_mean,s2_exp_absmax,s2_exp_span,s2_exp_tail,s2_exp_auc_abs,s2_rec_mean,s2_rec_tail,s2_rec_slope,s2_overall_std,s3_exp_mean,s3_exp_absmax,s3_exp_span,s3_exp_tail,s3_exp_auc_abs,s3_rec_mean,s3_rec_tail,s3_rec_slope,s3_overall_std,s4_exp_mean,s4_exp_absmax,s4_exp_span,s4_exp_tail,s4_exp_auc_abs,s4_rec_mean,s4_rec_tail,s4_rec_slope,s4_overall_std,s5_exp_mean,s5_exp_absmax,s5_exp_span,s5_exp_tail,s5_exp_auc_abs,s5_rec_mean,s5_rec_tail,s5_rec_slope,s5_overall_std,s6_exp_mean,s6_exp_absmax,s6_exp_span,s6_exp_tail,s6_exp_auc_abs,s6_rec_mean,s6_rec_tail,s6_rec_slope,s6_overall_std
acetone_24,acetone,acetone\acetone_24.csv,Period_II,Day 5,5,Period II Day 5,batch2,new,0.4935598489895625,1.605263157894737,1.605263157894737,0.17587719298245616,0.4935598489895625,0.0856095936042638,0.041228070175438586,-0.002580030981289052,0.32044141183634994,0.15745821336085913,0.3948497854077253,0.3948497854077253,0.06380543633762518,0.15745821336085913,0.03391825573604245,0.018311874105865523,-0.000892825599401252,0.09297857744677997,0.015660499837715027,0.03365384615384615,0.03365384615384615,0.010096153846153843,0.015660499837715027,0.007383966244725737,0.007291666666666665,-5.456359933340498e-06,0.007746918069968521,0.11756569847856153,0.24481327800829875,0.24066390041493774,0.06265560165975104,0.11756569847856153,0.03146173643573717,0.01901798063623789,-0.0007504842909265633,0.06293956818542898,0.4361814345991561,1.65,1.65,0.16374999999999998,0.4361814345991561,0.06476793248945148,0.018333333333333326,-0.00284741703087961,0.29835505809569707,0.0005274261603375527,0.0625,0.0625,0.0,0.0005274261603375527,0.0005274261603375527,0.0010416666666666667,3.7799588950962775e-05,0.004674660970572549
acetone_25,acetone,acetone\acetone_25.csv,Period_II,Day 5,5,Period II Day 5,batch2,new,0.16170886075949367,0.275,0.30000000000000004,0.13374999999999998,0.1633966244725739,0.026160337552742618,0.002916666666666667,-0.0013867481574383125,0.08295982631025381,0.06195022527354645,0.09745762711864407,0.09745762711864407,0.0487994350282486,0.06195022527354645,0.011227919616677394,0.004943502824858756,-0.0004318123365668301,0.02974894992532868,0.0026321076953988343,0.004761904761904762,0.009523809523809525,0.0024603174603174613,0.0031545107494474578,0.00054249547920434,0.0,-4.7194372466727677e-05,0.0026900014806934117,0.04233075385640342,0.06072874493927125,0.06072874493927125,0.04568151147098516,0.04233075385640342,0.013597772425220792,0.006612685560053981,-0.0004683331077224613,0.019935500040605552,0.17008237894313838,0.30952380952380953,0.33333333333333337,0.16825396825396824,0.17048422744625275,0.027225236085995586,0.008333333333333333,-0.0012387245602600624,0.0876026408526957,0.03322784810126582,0.0625,0.0625,0.035416666666666666,0.03322784810126582,0.025580168776371308,0.016666666666666666,-0.00034572928789900127,0.03080919283811317
acetone_26,acetone,acetone\acetone_26.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.14367088607594936,0.25,0.25,0.12416666666666666,0.14367088607594936,0.03101265822784811,0.004583333333333333,-0.0016230374673763864,0.0721864010854439,0.05221969778931803,0.08547008547008547,0.08547008547008547,0.04202279202279202,0.05221969778931803,0.011828771322442212,0.004131054131054131,-0.0005166204771724448,0.02510310385653913,0.004199316857544705,0.009523809523809525,0.009523809523809525,0.005952380952380951,0.004199316857544705,0.0018083182640144665,0.0003174603174603175,-8.588461855690892e-05,0.0029838134567991203,0.03155839174251142,0.045454545454545456,0.045454545454545456,0.03230027548209367,0.03155839174251142,0.010426474177912613,0.004201101928374655,-0.0004379501306989461,0.01494941291119856,0.12025316455696203,0.35714285714285715,0.35714285714285715,0.09206349206349203,0.12025316455696203,0.020594735784609203,0.0003968253968253968,-0.0012127991367594413,0.06329689738966131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_27,acetone,acetone\acetone_27.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.23577547628180537,0.5151515151515151,0.5151515151515151,0.14343434343434344,0.23577547628180537,0.04551847589822272,0.024242424242424242,-0.0014258719387642766,0.12411621416523852,0.06233473980309424,0.13777777777777778,0.14222222222222222,0.033629629629629634,0.06270979840600094,0.006207219878105953,0.0016296296296296297,-0.00041730743445711867,0.03502017975028928,0.0003092760730775179,0.010471204188481676,0.015706806282722516,-0.0013089005235602095,0.002297479400004418,-0.0012812865884640023,-0.00017452006980802793,-4.0418289958116924e-06,0.0032977282270858846,0.021590445079624335,0.05241935483870968,0.06854838709677419,0.012029569892473117,0.022747379882945413,-0.000935756090921464,-0.004435483870967742,-0.00024325585681020335,0.014780284722620614,0.20964436407474388,0.6857142857142857,0.7142857142857143,0.10857142857142855,0.2108499095840868,0.0270042194092827,0.018095238095238095,-0.0008198919871752797,0.13121807708454816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_28,acetone,acetone\acetone_28.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.2434071729957806,0.46875,0.46875,0.18541666666666667,0.2434071729957806,0.04140295358649789,0.0,-0.0024120952631183166,0.11906565258056986,0.06466578841858069,0.11764705882352941,0.11764705882352941,0.045550527903469064,0.06466578841858069,0.0025010978101074922,-0.009276018099547511,-0.0007100034786192286,0.034452143702937026,0.0007994670219853431,0.005263157894736842,0.010526315789473684,-0.0011403508771929826,0.0018210082167443927,-0.004952254052853654,-0.00736842105263158,-8.044089932388309e-05,0.0037914824967479523,0.02990353134793494,0.05394190871369295,0.058091286307053944,0.023789764868603038,0.03014864226062293,-0.0018208239228250762,-0.012448132780082988,-0.0005895241763656348,0.017377494661171514,0.20129064283941422,0.5294117647058824,0.5294117647058824,0.13333333333333333,0.20129064283941422,0.021221146686522717,-0.015686274509803925,-0.0021325056689784337,0.10950766043956028,0.0004964010920824026,0.058823529411764705,0.058823529411764705,0.0,0.0004964010920824026,0.0,0.0,0.0,0.0038129291376860805
acetone_29,acetone,acetone\acetone_29.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.2579284061521709,0.4838709677419355,0.5161290322580645,0.15752688172043014,0.2592895059207839,0.04546073227167551,0.01021505376344086,-0.00227965895527104,0.13295110941301072,0.07359660891714791,0.12903225806451613,0.13824884792626727,0.04185867895545315,0.07402438313014058,0.008438818565400845,-0.0018433179723502298,-0.0006808744688582178,0.03905979121641521,0.00300097023849816,0.0106951871657754,0.0160427807486631,0.00124777183600713,0.0032717344705431067,-4.512737200749114e-05,0.0,-7.743234037789594e-06,0.0033434039891520355,0.034710952432471416,0.05555555555555555,0.059829059829059825,0.027635327635327632,0.03492733239568683,0.009412528399870175,0.005128205128205128,-0.0003664397048803263,0.017074143659947034,0.24050632911392406,0.46875,0.46875,0.14635416666666667,0.24050632911392406,0.04404008438818566,0.019791666666666666,-0.0019143584390572334,0.12157026805438041,-0.0076942169272772405,0.058823529411764705,0.058823529411764705,-0.00980392156862745,0.0076942169272772405,-0.024820054604120127,-0.029411764705882356,-0.00042859407580343837,0.02351699264180891
acetone_30,acetone,acetone\acetone_30.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.22508925673482635,0.38461538461538464,0.38461538461538464,0.1551282051282051,0.22508925673482635,0.032943849399545595,0.0,-0.002036079036683841,0.11401001536417536,0.06939983626172933,0.11442786069651742,0.10945273631840796,0.04378109452736318,0.06939983626172933,0.006927388374582782,-0.003067993366500829,-0.0006189094165787317,0.03519913739756801,0.0008105079978068608,0.005649717514124294,0.011299435028248588,-0.0023540489642184556,0.002526877875515507,-0.005244463515220864,-0.00583804143126177,-2.9908572799354395e-05,0.003929485031322311,0.04238501632395899,0.06334841628959276,0.06787330316742081,0.03589743589743589,0.04261412452030471,0.007560570479408902,-0.0005279034690799397,-0.00048612843708360814,0.021692137757182407,0.3021398432790837,0.5,0.5,0.1886904761904762,0.3021398432790837,0.0308921036769138,-0.0047619047619047615,-0.0022946935698993387,0.16022446149456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_31,acetone,acetone\acetone_31.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.22894202219096735,0.37037037037037035,0.37037037037037035,0.2462962962962963,0.22894202219096735,0.08970151586185342,0.036419753086419766,-0.0033005601571211808,0.10874476388229369,0.06643459915611813,0.1,0.1,0.06858333333333336,0.06643459915611813,0.022257383966244732,0.004583333333333333,-0.0010588261382888735,0.032455245904790375,0.004386278576366539,0.011299435028248588,0.01694915254237288,0.004613935969868173,0.004529309399508927,0.0005721232925695489,-0.0027306967984934085,-0.00017264180800205265,0.004083551570786213,0.03728459324105839,0.0514018691588785,0.056074766355140186,0.04493769470404983,0.03748176189912851,0.020525257305098778,0.00794392523364486,-0.0006588403740477625,0.01810512945310923,0.1776672694394213,0.2857142857142857,0.2857142857142857,0.19583333333333333,0.1776672694394213,0.04339963833634719,0.0005952380952380952,-0.0024198846898467897,0.08632315940991601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_32,acetone,acetone\acetone_32.csv,Period_II,Day 6,6,Period II Day 6,batch2,new,0.2594366518417151,1.027027027027027,1.054054054054054,0.13738738738738737,0.26262971832592086,0.018246094195461277,-0.01126126126126126,-0.0017277719627632982,0.17566590285494957,0.09044046050747465,0.28054298642533937,0.2895927601809955,0.047586726998491695,0.09112778509651182,0.006262290700116465,-0.00444947209653092,-0.0006284392794793153,0.057570812927228945,0.00024460343667828454,0.024154589371980676,0.033816425120772944,-0.004830917874396135,0.006400456593081799,-0.008112680649829796,-0.009661835748792274,-9.522520497925347e-05,0.006687449752092865,0.08595646167058735,0.22566371681415928,0.23451327433628316,0.05361356932153393,0.08677793958403344,0.011668720361450285,-0.0018436578171091447,-0.00074453072589745,0.05065445971003885,0.34910059960026646,1.5789473684210527,1.605263157894737,0.15877192982456137,0.3526537863646458,0.011769931157006438,-0.024122807017543865,-0.0021194767059642167,0.26845605383080007,0.0018083182640144665,0.07142857142857142,0.07142857142857142,0.0,0.0018083182640144665,0.0,0.0,0.0,0.006533900961024351
acetone_33,acetone,acetone\acetone_33.csv,Period_II,Day 7,7,Period II Day 7,batch2,new,0.1077572216812723,0.1794871794871795,0.1794871794871795,0.10427350427350422,0.1077572216812723,0.03472898409607272,0.003418803418803419,-0.0016122629575390246,0.05150070409388463,0.02962799181913659,0.043668122270742356,0.048034934497816595,0.02918486171761281,0.029738544027416953,0.0071858935382234255,-0.0024745269286754004,-0.000523039577843683,0.01536755227001682,0.004658060742783138,0.0049504950495049506,0.0049504950495049506,0.004950495049504951,0.004658060742783138,0.0032167773739399256,8.250825082508251e-05,-0.00010803346381313799,0.002418781735703552,0.020016877637130805,0.032,0.036000000000000004,0.023600000000000003,0.02025316455696203,0.003662447257383968,-0.007866666666666666,-0.0005806403013512044,0.01222525910747805,0.11662880017310398,0.20512820512820512,0.20512820512820512,0.10042735042735039,0.11662880017310398,0.022936276100833066,-0.003846153846153846,-0.0015901876581249402,0.05789928715444192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_34,acetone,acetone\acetone_34.csv,Period_II,Day 7,7,Period II Day 7,batch2,new,0.22979552093476144,0.38461538461538464,0.3076923076923077,0.14914529914529912,0.22979552093476144,0.02787639710716634,0.011512297226582941,-0.0010719046000504898,0.12360758215617121,0.07646982285916094,0.11894273127753303,0.09251101321585903,0.05183553597650515,0.07646982285916094,0.012357392974133059,0.007821630854985167,-0.0003462035925563846,0.03826315227230601,0.004219409282700422,0.0049504950495049506,0.009900990099009901,0.0020627062706270625,0.004261185612232109,0.0005585173902005585,0.0009092746009294806,1.9130040156332596e-05,0.00366071667820406,0.05317493255862212,0.06967213114754098,0.04508196721311475,0.0418032786885246,0.05317493255862212,0.01612021857923497,0.012462361993977922,-0.0002694411499731543,0.023845397236452612,0.2452809238285587,0.4473684210526316,0.368421052631579,0.16578947368421057,0.2452809238285587,0.0321187584345479,0.024704618689581095,-0.0007782301026015117,0.14482369709436207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005055980005630893
acetone_35,acetone,acetone\acetone_35.csv,Period_II,Day 7,7,Period II Day 7,batch2,new,0.28270042194092815,0.5813953488372093,0.5813953488372093,0.172093023255814,0.28270042194092815,0.07045432244136983,0.040310077519379844,-0.0019148573863662266,0.140650573989895,0.08841009067241223,0.16170212765957448,0.1574468085106383,0.054113475177304964,0.08841009067241223,0.0203429392225514,0.010141843971631205,-0.0006329936925998258,0.04401952852249411,0.01099846021556982,0.014218009478672985,0.014218009478672985,0.011532385466034753,0.01099846021556982,0.008358829763833063,0.007345971563981043,-3.095666462496502e-05,0.004865401000539522,0.05445047217199114,0.07936507936507936,0.07539682539682539,0.04358465608465608,0.05445047217199114,0.020494273658830622,0.011044973544973543,-0.0004604647841956892,0.02516977822133186,0.2619047619047619,0.6666666666666666,0.6666666666666666,0.14722222222222217,0.2619047619047619,0.05625879043600563,0.026190476190476184,-0.0016003617200632553,0.1377340833063028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_36,acetone,acetone\acetone_36.csv,Period_II,Day 8,8,Period II Day 8,batch2,new,0.31324527609612907,0.5,0.5217391304347826,0.2677536231884058,0.31563015960374247,0.0484314804623005,0.00036231884057971015,-0.0030046687709650494,0.15716478665370023,0.09901308732031755,0.1483050847457627,0.15254237288135591,0.08608757062146889,0.0994421797897447,0.01762854895229922,0.00211864406779661,-0.0010210610809625559,0.048690565504125,0.005074957708685761,0.009216589861751152,0.013824884792626727,0.004531490015360982,0.005308289097590853,-0.0008166598611678233,-0.002150537634408602,-8.436720403988217e-05,0.0035422883828087736,0.05477086489744717,0.07722007722007722,0.08494208494208494,0.05218790218790219,0.05516185263020705,0.014710913445090661,0.0037323037323037317,-0.00067775318591089,0.026609474730091,0.34810126582278483,0.6363636363636364,0.6590909090909091,0.26931818181818185,0.3504027617951669,0.04276946682009973,0.0,-0.0028540445772081363,0.17808344061747822,0.005773928492116366,0.05263157894736842,0.05263157894736842,0.0043859649122807015,0.005773928492116366,0.0008882966910948256,0.0008771929824561403,-2.396615418976801e-05,0.011539312508786656
acetone_37,acetone,acetone\acetone_37.csv,Period_II,Day 8,8,Period II Day 8,batch2,new,0.14931542237148024,0.3877551020408163,0.40816326530612246,0.12006802721088435,0.1494876431585292,0.03823301472487729,0.022789115646258504,-0.0009326143935381157,0.0823672008843802,0.05000262618835023,0.11203319502074689,0.11203319502074689,0.03983402489626555,0.05000262618835023,0.014969273596302327,0.009543568464730286,-0.000317000490064695,0.02537252684840481,0.004219409282700422,0.00909090909090909,0.00909090909090909,0.002575757575757576,0.004219409282700422,0.0038166474875335633,0.004621212121212119,3.407250143822288e-05,0.0027864727610810514,0.02885581366594025,0.06227106227106227,0.05860805860805861,0.021550671550671547,0.02885581366594025,0.010247136829415311,0.007326007326007326,-0.00017282650091163295,0.014394852771665766,0.13115330520393811,0.4375,0.4375,0.08298611111111108,0.13115330520393811,0.030327004219409284,0.015972222222222224,-0.0007830547780291899,0.08261586212327127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018738273691243643
acetone_38,acetone,acetone\acetone_38.csv,Period_II,Day 8,8,Period II Day 8,batch2,new,0.08767932489451477,0.18,0.18,0.068,0.08767932489451477,0.045063291139240506,0.029333333333333336,-0.0009376410288224135,0.045669994159586905,0.025160181278324735,0.053497942386831275,0.053497942386831275,0.017969821673525378,0.025160181278324735,0.011078119845114687,0.005624142661179699,-0.0003335258506727036,0.014349022332661313,0.0035673187571921747,0.004545454545454545,0.004545454545454545,0.004318181818181817,0.0035673187571921747,0.0038933640199462984,0.004545454545454544,4.1782370433101844e-05,0.0024037676794279876,0.019731492136555433,0.03636363636363636,0.03272727272727272,0.015515151515151517,0.019731492136555433,0.009221327196010742,0.006787878787878788,-0.00011761181680833008,0.010124546631873312,0.08261603375527427,0.24,0.24,0.04433333333333334,0.08261603375527427,0.02050632911392405,0.005666666666666667,-0.0009308826929232078,0.05415606289643749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
